,Loudness_sma3,Loudness_sma3,alphaRatio_sma3,alphaRatio_sma3,hammarbergIndex_sma3,hammarbergIndex_sma3,slope0-500_sma3,slope0-500_sma3,slope500-1500_sma3,slope500-1500_sma3,F0semitoneFrom27.5Hz_sma3nz,F0semitoneFrom27.5Hz_sma3nz,jitterLocal_sma3nz,jitterLocal_sma3nz,shimmerLocaldB_sma3nz,shimmerLocaldB_sma3nz,HNRdBACF_sma3nz,HNRdBACF_sma3nz,logRelF0-H1-H2_sma3nz,logRelF0-H1-H2_sma3nz,logRelF0-H1-A3_sma3nz,logRelF0-H1-A3_sma3nz,F1frequency_sma3nz,F1frequency_sma3nz,F1bandwidth_sma3nz,F1bandwidth_sma3nz,F1amplitudeLogRelF0_sma3nz,F1amplitudeLogRelF0_sma3nz,F2frequency_sma3nz,F2frequency_sma3nz,F2amplitudeLogRelF0_sma3nz,F2amplitudeLogRelF0_sma3nz,F3frequency_sma3nz,F3frequency_sma3nz,F3amplitudeLogRelF0_sma3nz,F3amplitudeLogRelF0_sma3nz
,self,other,self,other,self,other,self,other,self,other,self,other,self,other,self,other,self,other,self,other,self,other,self,other,self,other,self,other,self,other,self,other,self,other,self,other
259,0.21555506,0.21561062,-4.6939244,-4.695175,22.321434,22.325449,-0.019641286,-0.019669622,0.017828614,0.017800616,,,,,,,,,,,,,432.22708,432.30054,1158.4657,1159.4432,,,1319.1809,1319.4474,,,2432.9365,2434.0586,,
260,0.19025111,0.19027631,-6.9904094,-6.993471,23.68556,23.684595,-0.014521836,-0.014550504,0.018403664,0.018379947,,,,,,,,,,,,,430.77853,430.89758,1217.6448,1219.3794,,,1310.1842,1310.3286,,,2444.326,2444.5808,,
261,0.19928603,0.1992632,-10.325186,-10.330298,23.806374,23.805733,-0.030799245,-0.030825147,0.013118907,0.013072174,,,,,,,,,,,,,618.8702,619.03156,1208.8363,1210.8578,,,1542.1195,1542.251,,,2576.4382,2575.6658,,
262,0.20514202,0.20511587,-10.721824,-10.731046,24.281351,24.249084,-0.024464672,-0.024477838,0.010765546,0.010720909,,,,,,,,,,,,,606.29193,606.43207,1322.4364,1323.6581,,,1524.3232,1524.278,,,2565.4944,2564.1006,,
263,0.21055748,0.21056072,-11.199856,-11.207137,23.044325,23.023458,-0.02768558,-0.027729293,0.0056690085,0.0056335963,,,,,,,,,,,,,606.30145,606.43207,1359.1842,1360.2128,,,1538.3915,1538.4183,,,2580.9597,2580.3074,,
264,0.19285841,0.19284321,-11.736252,-11.744922,23.722784,23.70286,-0.029319631,-0.02938745,0.014168397,0.014154184,,,,,,,,,,,,,630.8621,630.6316,1311.3497,1311.0653,,,1568.749,1567.5303,,,2491.3115,2491.2761,,
265,0.18567073,0.18563144,-12.986447,-12.990535,23.93617,23.950125,-0.029019373,-0.029092977,0.015818004,0.015850397,,,,,,,,,,,,,641.7941,641.5127,1207.5537,1208.0674,,,1618.8522,1617.7018,,,2459.2324,2459.1736,,
266,0.18884462,0.18871574,-12.670308,-12.676982,22.624628,22.63443,-0.024532745,-0.024563424,0.015283485,0.015283495,,,,,,,,,,,,,645.22473,644.85815,1196.9235,1196.017,,,1619.1349,1618.0758,,,2397.369,2397.3757,,
267,0.20158333,0.2012199,-13.259418,-13.259156,21.28244,21.320555,-0.018976156,-0.018983563,0.0023287486,0.0023896315,,,,,,,,,,,,,422.01505,421.90015,1374.546,1373.7863,,,1359.4205,1359.584,,,2273.545,2272.9275,,
268,0.223943,0.2230786,-13.319209,-13.319499,20.43475,20.467321,-0.021238582,-0.02122643,-0.004075224,-0.0040833685,,,,,,,,,,,,,436.56058,436.43796,1345.9468,1344.2653,,,1402.7832,1402.8004,,,2392.6853,2392.658,,
269,0.23673701,0.23552828,-13.437511,-13.430374,19.587027,19.613417,-0.022514677,-0.022511592,-0.0032089066,-0.0031672104,,,,,,,,,,,,,423.18765,423.10303,1356.2487,1355.7985,,,1431.5953,1430.8788,,,2432.9988,2432.2644,,
270,0.24258733,0.24138491,-11.228077,-11.223507,16.887207,16.888216,-0.013785898,-0.013796565,-0.0014871354,-0.0015323256,,,,,,,,,,,,,410.7173,410.62314,1271.7565,1269.938,,,1440.5172,1439.2758,,,2446.098,2445.866,,
271,0.23290975,0.23197906,-10.275426,-10.272746,15.460507,15.46486,-0.017692687,-0.017681604,0.008064278,0.008023093,,,,,,,,,,,,,732.8555,732.2369,1248.8037,1247.3545,,,1844.0211,1841.9838,,,2754.098,2750.1414,,
272,0.22869651,0.22778289,-11.201275,-11.201924,16.75289,16.75688,-0.020528842,-0.020520478,0.009188649,0.009190015,,,,,,,,,,,,,867.3108,867.6292,1480.7797,1479.7714,,,1964.7979,1962.6816,,,2909.3015,2906.0098,,
273,0.22539286,0.22437383,-12.735669,-12.737325,17.981243,17.991468,-0.033900276,-0.033879057,0.009662532,0.009722676,,,,,,,,,,,,,864.8133,865.1401,1439.3405,1440.6493,,,1992.8942,1991.1578,,,2979.7898,2975.8474,,
274,0.21994822,0.21909873,-10.742748,-10.7398405,15.965793,15.969746,-0.02588828,-0.025910668,0.004124228,0.0042280965,,,,,,,,,,,,,563.6974,569.5302,1790.496,1792.9027,,,1599.0674,1598.4843,,,2725.7957,2725.4182,,
275,0.20097993,0.20049562,-10.789065,-10.788569,16.948074,16.955807,-0.028021919,-0.02803214,0.0008344874,0.0008550466,,,,,,,,,,,,,440.6377,445.70972,1507.5918,1509.7936,,,1499.0817,1499.5616,,,2661.336,2661.5671,,
276,0.19305684,0.19285248,-13.528106,-13.533516,21.47962,21.484491,-0.023878241,-0.023898458,-0.0048611164,-0.0048966184,,,,,,,,,,,,,480.30215,485.62845,1640.8705,1642.1177,-132.87364,-132.87535,1639.2203,1639.9395,-139.25658,-139.25615,2798.613,2800.2305,-141.61316,-141.61705
277,0.19239421,0.19217072,-17.00608,-17.016602,26.40882,26.410032,-0.02566805,-0.025686169,-0.010995988,-0.01104658,22.799412,22.799974,,,,,3.166716,3.1678817,14.133088,14.131802,31.48515,31.497257,421.9777,422.14853,1420.4572,1421.7642,-67.70312,-67.70352,1636.184,1636.8661,-77.48098,-77.47668,2815.5674,2818.1758,-81.63465,-81.643074
278,0.20700912,0.20682342,-19.728853,-19.73436,29.252913,29.239206,-0.012173008,-0.012209619,-0.01457224,-0.014603916,26.67069,26.671082,,,,,4.0489063,4.0503106,17.394476,17.389894,29.581856,29.593292,393.4652,393.4713,1441.9752,1442.9349,-2.2505958,-2.2522457,1640.3878,1640.806,-19.961683,-19.964846,2761.4187,2763.4075,-24.773895,-24.78692
279,0.20939004,0.20927255,-19.32561,-19.324606,28.314535,28.307693,-0.0074784197,-0.0075079403,-0.006833976,-0.0067876163,30.47209,30.471954,,,2.0400226,2.0403605,5.120161,5.120899,18.463745,18.459574,27.50458,27.50888,358.3812,358.1951,1290.8585,1292.2089,-4.297878,-4.298461,1483.953,1484.394,-23.633896,-23.6446,2601.2014,2602.3972,-26.533392,-26.539373
280,0.21452712,0.2144798,-20.317297,-20.311338,28.51618,28.51285,0.0043241545,0.004347079,0.0003103142,0.0003643174,34.224667,34.224678,0.049434535,0.049489435,2.0730526,2.0719004,5.5326614,5.5332417,18.233137,18.233498,26.314316,26.305197,364.18088,364.17465,1184.6783,1185.1211,-2.9673347,-2.9694793,1435.1196,1435.2379,-27.53137,-27.555908,2476.1726,2476.3567,-29.281652,-29.274675
281,0.21578938,0.2157169,-19.8965,-19.898455,25.933832,25.940102,0.00025490238,0.0003032228,-0.0011448726,-0.0011377878,34.042072,34.042027,0.047342073,0.047420654,2.2742436,2.2764041,5.1163883,5.116829,15.369548,15.377933,26.736732,26.730833,360.84512,360.84143,1204.6083,1205.2737,-2.022029,-2.0227115,1411.4948,1411.7402,-28.695961,-28.725508,2436.0793,2436.2686,-28.758759,-28.753542
282,0.2211265,0.22104247,-20.804153,-20.80762,25.871302,25.875618,-0.005363755,-0.0053068814,-0.0098018395,-0.009845755,33.86839,33.868374,0.034361124,0.034453887,1.5904588,1.5902566,4.3736415,4.374947,15.331471,15.341609,27.647367,27.65448,359.57874,359.5419,1169.2838,1169.6776,-1.9970633,-1.9968067,1413.7865,1413.82,-31.882378,-31.926336,2441.9849,2441.6829,-29.64443,-29.651285
283,0.21244378,0.21239091,-21.534775,-21.540842,25.753149,25.764359,-0.018677138,-0.018687002,-0.011572664,-0.011588872,33.77871,33.778687,0.033443995,0.033507753,1.3161314,1.3178948,4.0764647,4.078382,15.439522,15.4495735,27.564812,27.588493,353.46347,353.52768,1219.5121,1219.2888,-68.49813,-68.49762,1417.3383,1417.5192,-89.7605,-89.794495,2441.7002,2441.8152,-86.87467,-86.88995
284,0.19823849,0.19816285,-23.491312,-23.500229,28.4974,28.523394,-0.015521218,-0.015556793,-0.008843805,-0.008813526,,,,,,,,,,,,,376.5223,376.45145,1214.1461,1213.0927,-134.89595,-134.89566,1478.652,1477.5809,-146.1152,-146.13672,2520.0344,2519.6716,-144.25832,-144.26723
285,0.17733307,0.17727388,-24.619135,-24.632246,29.963686,29.986822,-0.01525451,-0.0152932415,-0.0032739753,-0.0032667425,,,,,,,,,,,,,384.3745,384.43945,1343.5753,1343.212,,,1495.2051,1494.8721,,,2540.7615,2540.917,,
286,0.16427681,0.16416037,-23.688553,-23.706549,30.854172,30.89565,-0.014653436,-0.0146788275,-0.0011836496,-0.0012678616,,,,,,,,,,,,,389.7932,389.71118,1345.7803,1346.2987,,,1490.0966,1489.6578,,,2526.0159,2525.9504,,
287,0.16557434,0.16549383,-19.651796,-19.659935,28.007875,28.038118,-0.0054581086,-0.0048258877,0.0046081827,0.0045364336,,,,,,,,,,,,,365.7258,365.84152,1406.8612,1407.6049,-131.54436,-131.54437,1391.1879,1391.8273,-141.82864,-141.82726,2436.8298,2436.763,-138.4271,-138.42645
288,0.20423055,0.20411481,-16.190826,-16.193808,22.70398,22.73295,0.0033296354,0.003955465,0.0021258008,0.0020708777,33.587593,33.587578,,,,,7.1623774,7.1633883,8.354148,8.354501,23.833294,23.835665,379.85132,379.84482,1352.2144,1352.3065,-61.791214,-61.791245,1467.5087,1467.441,-82.80312,-82.812645,2525.4832,2525.0557,-77.68008,-77.681694
289,0.27583528,0.27581027,-14.407941,-14.404053,18.094904,18.096243,0.011180363,0.011819154,-0.008894583,-0.008891349,33.655727,33.65571,,,,,7.414047,7.4153275,8.649335,8.649871,23.405579,23.407782,488.18198,488.3409,1328.5957,1328.2743,5.274966,5.274693,1601.8335,1601.8441,-23.42553,-23.435293,2682.9626,2682.4023,-15.05071,-15.052884
290,0.34593102,0.34591028,-16.032896,-16.03316,18.491747,18.490904,0.0061368174,0.006127834,-0.0223419,-0.022342369,33.74967,33.74968,,,,,7.99362,7.9953275,8.944071,8.9450655,27.093933,27.098051,637.0656,637.2776,1352.3173,1352.7089,-2.7749503,-2.7735891,1826.985,1827.2123,-19.366938,-19.377829,2918.638,2918.7537,-17.880875,-17.884382
291,0.37901244,0.37898245,-18.013662,-18.01536,20.998032,20.997528,0.016601503,0.016604317,-0.028471364,-0.028481668,33.819332,33.819355,0.0055725845,0.0055761063,1.389792,1.3886951,7.870054,7.871647,8.535249,8.536901,28.630857,28.634253,751.91205,752.1091,1311.2614,1311.687,-11.557522,-11.553922,1917.817,1918.0099,-15.147511,-15.147205,2983.2683,2983.4387,-18.73911,-18.741653
292,0.39408088,0.39398026,-19.139399,-19.142374,22.217806,22.219797,0.023614028,0.02362682,-0.027476525,-0.027513536,33.851055,33.851093,0.008152812,0.008157069,1.2504904,1.2497591,7.6250415,7.6262136,7.9339776,7.9358487,31.767618,31.765173,813.4131,813.5291,1299.1012,1299.4344,-17.953253,-17.94732,1970.2911,1970.5104,-11.603162,-11.602515,3065.6155,3065.8777,-21.795082,-21.791613
293,0.3968332,0.3967198,-19.521978,-19.524494,21.271496,21.273527,0.024974288,0.02499739,-0.028121976,-0.028181098,33.88939,33.88946,0.0103377,0.010343959,0.93446916,0.9312487,7.068222,7.0690002,7.437582,7.4388833,32.114887,32.101624,803.08496,803.1556,1190.1074,1189.8771,-19.122156,-19.118643,1981.7675,1981.8663,-12.47,-12.471301,3076.6956,3076.9539,-22.758905,-22.745138
294,0.40056157,0.40045226,-19.069723,-19.071291,20.233997,20.235811,0.011277873,0.011287996,-0.025934802,-0.02598313,33.920643,33.920746,0.010995739,0.01100405,0.52151805,0.51554364,5.5113792,5.512787,6.7077374,6.707573,32.45636,32.42677,764.55975,764.67694,1199.0481,1198.5966,-13.537061,-13.535457,1982.3429,1982.502,-14.229622,-14.236285,3080.8323,3081.1042,-25.140646,-25.111212
295,0.37586156,0.37578973,-19.509346,-19.510414,20.572786,20.575712,0.01421789,0.01421688,-0.025992407,-0.026001574,33.937386,33.937523,0.009836977,0.009846579,0.2963334,0.287372,4.675895,4.6777263,6.3436584,6.342632,32.704323,32.66777,737.7241,737.96185,1264.5527,1264.9515,-74.20751,-74.20799,1998.8721,1999.0459,-77.15157,-77.15833,3064.8584,3065.0706,-84.71404,-84.690056
296,0.337078,0.33702955,-19.88646,-19.885345,20.991442,20.999487,0.0022448674,0.002234374,-0.0219936,-0.022014352,,,,,,,,,,,,,702.4314,702.6115,1316.4425,1317.1537,-134.44432,-134.44402,1984.9564,1984.972,-139.51468,-139.51976,3041.8508,3041.8948,-143.49297,-143.47858
297,0.28075612,0.28069517,-19.070265,-19.072674,20.658592,20.677261,-0.0042445515,-0.004237136,-0.02082455,-0.020797307,,,,,,,,,,,,,696.1372,695.9438,1413.3008,1414.5996,,,1978.6407,1978.4268,,,3086.6672,3086.1165,,
298,0.2514015,0.2509293,-18.875479,-18.87793,22.023363,22.037598,-0.023113934,-0.02313493,-0.017465776,-0.01740242,,,,,,,,,,,,,578.49713,578.1983,1350.7936,1351.8239,,,1749.6747,1748.9337,,,2782.96,2782.1208,,
299,0.25016412,0.24879296,-18.377638,-18.37989,23.050901,23.047235,-0.026665973,-0.026685826,-0.015774025,-0.01570453,,,,,,,,,,,,,500.771,500.5338,1298.6394,1299.5907,,,1631.3281,1631.482,,,2633.9333,2632.9768,,
300,0.26389042,0.26067927,-19.174408,-19.176725,26.397604,26.3828,-0.027875489,-0.027899893,-0.005678881,-0.005708248,,,,,,,,,,,,,416.2626,416.45523,1199.497,1200.4873,,,1454.7374,1455.6432,,,2458.6594,2459.5168,,
301,0.27005094,0.2654724,-17.868078,-17.871214,24.972914,24.970102,-0.02123165,-0.021221898,-0.0018840596,-0.0019335378,,,,,,,,,,,,,385.24866,385.3461,1327.4331,1327.7657,,,1474.1193,1474.7386,,,2604.7087,2604.5696,,
302,0.2667418,0.26339304,-13.952373,-13.958154,21.07422,21.07731,-0.0037701551,-0.00378885,0.0024821572,0.0023891954,,,,,,,,,,,,,577.34827,577.40753,1427.0371,1427.3602,,,1590.1709,1590.0983,,,2760.587,2760.7695,,
303,0.27518484,0.27300397,-11.769872,-11.773198,17.275932,17.2774,-0.014222935,-0.014282868,-0.0024807316,-0.0025344256,,,,,,,,,,,,,752.4266,752.3889,1461.8862,1460.5181,,,1809.1547,1808.3663,,,2815.0742,2814.7444,,
304,0.28672177,0.28592965,-11.133662,-11.137471,16.790842,16.782438,-0.021581411,-0.021647641,-0.0052744946,-0.0053293216,,,,,,,,,,,,,904.0959,904.3691,1362.9547,1361.1066,,,1941.5845,1941.7574,,,2910.9473,2911.884,,
305,0.294044,0.29277298,-12.418904,-12.419838,17.548319,17.541323,-0.029912824,-0.029948382,-0.0071077268,-0.0070939423,,,,,,,,,,,,,720.6125,721.28937,1419.8403,1419.3431,-131.15898,-131.15862,1850.9874,1851.1279,-139.30492,-139.30293,2856.6287,2857.2302,-137.45103,-137.4515
306,0.32889828,0.32825246,-12.324632,-12.324618,16.25926,16.255,-0.011948656,-0.011959675,-0.012288794,-0.012263822,34.004997,34.00499,,,,,6.2139144,6.212675,5.225315,5.227235,19.356386,19.356312,566.02167,566.6982,1412.2411,1412.8246,-61.095722,-61.09506,1741.0165,1741.2817,-78.301094,-78.29646,2871.6575,2871.4219,-73.99998,-73.99926
307,0.37899247,0.3786215,-11.557652,-11.556519,14.999335,14.996085,0.0061867596,0.006178411,-0.01996887,-0.019989008,33.945004,33.94502,,,,,6.340859,6.3416667,5.1954155,5.1975436,20.117876,20.119963,412.60117,413.09705,1454.9478,1455.816,8.438532,8.440055,1719.2523,1719.2305,-18.987005,-18.981,2804.3164,2803.9832,-11.679345,-11.679909
308,0.4410069,0.44074598,-11.46346,-11.464062,14.666417,14.6670065,0.009169956,0.009159376,-0.025858453,-0.025912514,33.824066,33.824097,,,0.67785716,0.815724,6.1043563,6.108545,5.0817256,5.0841413,21.602365,21.60138,395.6107,395.62744,1329.8113,1329.2455,7.6622853,7.664561,1749.859,1749.5455,-22.466448,-22.475618,2678.9392,2679.287,-13.940079,-13.936817
309,0.43864337,0.43835175,-12.931645,-12.9314,17.43551,17.43331,0.016280228,0.016282303,-0.028847689,-0.028927654,33.7618,33.761845,0.01022387,0.010191534,0.67785716,0.815724,5.613001,5.618781,4.932154,4.9346633,22.485245,22.485106,497.28647,497.29306,1322.1132,1321.2352,-62.400967,-62.39899,1846.1533,1845.8617,-83.470276,-83.48209,2673.7336,2674.3542,-77.39113,-77.38906
310,0.38289616,0.38259837,-14.439807,-14.44044,18.415983,18.41458,0.00909589,0.009096501,-0.02056902,-0.020626903,,,,,,,,,,,,,513.1949,513.11993,1276.0343,1276.2877,-131.93523,-131.9341,1765.9535,1765.8217,-142.78436,-142.79755,2567.8796,2568.236,-139.71178,-139.70842
311,0.30689192,0.30656293,-15.940773,-15.943561,20.358728,20.359375,0.009860317,0.009852817,-0.017620528,-0.017619437,,,,,,,,,,,,,523.8648,524.07477,1309.0352,1309.8556,,,1730.0684,1732.086,,,2631.201,2626.8933,,
312,0.25114208,0.25091255,-17.147718,-17.14872,22.327696,22.342424,-0.004376847,-0.004399006,-0.0090925535,-0.009051378,,,,,,,,,,,,,402.7399,402.96542,1301.018,1302.3486,,,1488.2438,1490.4194,,,2521.694,2517.4766,,
313,0.22208704,0.22191794,-17.702187,-17.70395,26.154562,26.176142,-0.0068423697,-0.006866897,-0.005720006,-0.0056808866,,,,,,,,,,,,,411.04312,411.32877,1288.6248,1289.6576,,,1445.2526,1447.4401,,,2493.1272,2488.7678,,
314,0.19986945,0.19974774,-18.661411,-18.66037,27.733892,27.752184,-0.020496234,-0.020528523,-0.0019219513,-0.0018836927,,,,,,,,,,,,,402.87753,402.96982,1266.6356,1267.4266,,,1366.702,1367.4648,,,2400.5166,2401.8357,,
315,0.18384957,0.18372844,-18.048552,-18.047482,28.410309,28.429987,-0.025670007,-0.025698543,0.00064193475,0.00066246843,,,,,,,,,,,,,397.266,397.26773,1473.9346,1477.985,,,1357.8297,1359.2065,,,2369.5774,2374.0696,,
316,0.16933244,0.16928495,-17.16603,-17.164618,27.44963,27.442146,-0.035145935,-0.03517381,0.0017552851,0.00177659,,,,,,,,,,,,,414.02768,413.90762,1485.1588,1489.0485,,,1381.109,1381.7646,,,2429.4958,2432.7683,,
317,0.1688102,0.1688317,-15.985293,-15.982575,29.318518,29.288923,-0.030880546,-0.030895425,0.0041945037,0.0042002774,,,,,,,,,,,,,413.5615,413.186,1572.4365,1578.8154,,,1352.2247,1352.0947,,,2535.6902,2537.8098,,
318,0.16559848,0.16573678,-13.936086,-13.931499,29.13474,29.085205,-0.024337841,-0.024356239,0.005344985,0.0054815337,,,,,,,,,,,,,602.86304,602.9916,1397.5228,1401.1874,,,1532.0043,1531.956,,,2737.659,2733.1902,,
319,0.20005803,0.20019753,-12.18819,-12.181241,25.399855,25.36725,-0.025153095,-0.025176039,0.006406471,0.0065569323,,,,,,,,,,,,,767.9904,768.6218,1313.8604,1317.7618,,,1670.8604,1671.965,,,2820.2344,2818.7761,,
320,0.24532169,0.24542277,-8.918553,-8.9144125,17.968391,17.959192,-0.013722611,-0.0137720825,0.0014990164,0.0016268619,,,,,,,,,,,,,946.07764,947.1734,1275.715,1277.8466,,,1888.981,1890.5477,,,2921.6973,2919.9775,,
321,0.3386756,0.3387072,-7.796005,-7.7965293,11.593628,11.591056,-0.0032987136,-0.0033346824,-0.008586947,-0.008594356,,,,,,,,,,,,,767.3962,768.07086,1279.8868,1281.3627,-132.79417,-132.79372,1819.9083,1820.6324,-135.65074,-135.65227,2644.8435,2646.917,-134.94156,-134.9429
322,0.42449227,0.42450675,-8.137329,-8.140224,9.968979,9.9698715,0.0058568735,0.005830277,-0.021672105,-0.021687707,32.767372,32.767387,,,,,2.3865213,2.386985,-2.1184988,-2.1174457,7.0650663,7.070453,606.9201,607.16925,1359.2256,1360.2035,-64.03748,-64.03688,1777.6923,1777.9092,-70.37328,-70.376,2427.5925,2428.701,-69.6641,-69.66663
323,0.48960888,0.48963252,-8.574979,-8.578014,8.840426,8.844063,0.00038047173,0.00038768732,-0.02275269,-0.022761786,32.785084,32.7851,,,1.9761429,1.9568193,2.764848,2.7650297,-2.8962927,-2.8950977,7.471157,7.476846,432.49496,432.506,1320.4321,1320.5443,2.9406996,2.9419613,1606.7456,1606.9766,-5.6849294,-5.688173,2126.8909,2127.7693,-5.447022,-5.451
324,0.5091627,0.50915474,-8.715491,-8.718581,10.58583,10.590009,-0.011070614,-0.0110703185,-0.02179032,-0.02177687,32.81494,32.814957,0.024188308,0.024246536,2.1388836,2.1228383,2.9305255,2.9303055,-4.5527377,-4.551264,8.909161,8.910446,438.54794,438.5585,1263.8029,1264.0312,-0.10855007,-0.1073939,1564.7119,1564.9432,-7.151423,-7.15361,2223.6375,2223.9636,-9.934276,-9.933955
325,0.48564264,0.4856185,-8.988127,-8.989849,13.223923,13.222867,-0.008702171,-0.008699632,-0.01969657,-0.019681854,32.839115,32.839127,0.024188308,0.024246536,2.0180268,2.0162146,2.95716,2.9565902,-5.454259,-5.4527225,9.519743,9.518984,433.59436,433.52884,1226.9893,1226.6904,-68.86524,-68.864235,1490.079,1489.8843,-72.42889,-72.42988,2328.263,2326.5842,-75.21174,-75.21023
326,0.43951282,0.4394537,-11.3042145,-11.304665,18.567215,18.564188,-0.015454811,-0.015451591,-0.019282667,-0.019261973,,,,,,,,,,,,,448.95663,448.89413,1149.4688,1149.0692,-135.84343,-135.84308,1470.3868,1470.0629,-137.11723,-137.11772,2387.1338,2385.3904,-139.42882,-139.42586
327,0.37120238,0.3711656,-12.038381,-12.040646,21.168146,21.165977,-0.016528241,-0.016525349,-0.014969178,-0.014976394,,,,,,,,,,,,,457.32715,457.23618,1203.9816,1203.3527,,,1444.9825,1444.6244,,,2354.3206,2352.477,,
328,0.3120474,0.31204662,-11.758256,-11.759834,22.067469,22.061935,-0.027664036,-0.027667454,-0.0008753215,-0.0008787364,,,,,,,,,,,,,697.1948,696.8813,1174.869,1174.5538,,,1689.649,1688.8834,,,2650.8142,2650.7705,,
329,0.2911147,0.29111204,-11.73438,-11.736983,22.312963,22.311462,-0.027370676,-0.027380908,0.0030035835,0.0029952966,,,,,,,,,,,,,655.3775,655.01154,1279.0577,1278.8462,,,1637.9515,1637.1036,,,2629.2185,2629.4387,,
330,0.29400262,0.29394838,-10.939223,-10.939571,21.703161,21.701813,-0.019947078,-0.019947374,0.01086391,0.010879457,,,,,,,,,,,,,897.96924,897.572,1175.3252,1175.3203,,,1992.2487,1991.445,,,3027.1396,3026.7957,,
331,0.30167922,0.30161628,-10.992744,-10.994828,22.359514,22.365685,-0.0062654377,-0.006254131,0.005638134,0.005641155,,,,,,,,,,,,,910.8828,910.8203,1154.2968,1154.4408,,,2012.4735,2012.4706,,,3047.166,3046.4607,,
332,0.33977878,0.3397449,-9.309564,-9.310463,22.016825,22.01579,0.0041096355,0.004126959,0.0030872272,0.0030933411,,,,,,,,,,,,,927.4572,927.43,1093.265,1093.1943,,,2025.6173,2025.6061,,,3064.3289,3063.5244,,
333,0.38840488,0.3884057,-7.5981865,-7.599419,20.23126,20.229446,0.003399711,0.0034054779,-0.0072225626,-0.0072227805,,,,,,,,,,,,,679.13763,679.08514,1152.4666,1151.6615,,,1665.9556,1665.6776,,,2658.4844,2657.8616,,
334,0.43051913,0.430537,-4.6246986,-4.62559,15.472581,15.472455,0.0042084325,0.004206301,-0.009998842,-0.00999157,,,,,,,,,,,,,421.4448,421.35458,1199.3011,1198.5841,,,1376.5387,1376.2946,,,2313.8386,2313.4268,,
335,0.4021351,0.402135,-3.4605026,-3.461911,13.342589,13.348958,0.006691151,0.006690347,-0.012176261,-0.012169828,,,,,,,,,,,,,425.56992,425.4764,1163.675,1163.2946,,,1394.6718,1394.4806,,,2279.9211,2279.6301,,
336,0.33118942,0.33117163,-6.6852646,-6.685257,16.019072,16.035975,-0.00268175,-0.0026981644,-0.01257584,-0.012578763,,,,,,,,,,,,,422.73575,422.72916,1193.788,1194.3483,,,1403.8942,1403.981,,,2307.4446,2307.7507,,
337,0.25654793,0.25653574,-10.053576,-10.051829,20.236254,20.268074,-0.0069843396,-0.007004369,-0.014986176,-0.014976692,,,,,,,,,,,,,418.52823,418.50552,1139.2671,1139.5865,,,1412.7164,1412.7279,,,2330.0254,2330.3499,,
338,0.20617478,0.20616059,-14.092247,-14.09309,24.342554,24.380102,-0.025049366,-0.025076183,-0.010355279,-0.010354805,,,,,,,,,,,,,421.83194,421.82254,1236.6552,1237.0154,,,1397.7671,1397.9482,,,2320.5369,2320.3127,,
339,0.20956822,0.20958112,-9.60451,-9.608816,21.865135,21.897148,-0.022339622,-0.022376565,0.0011180043,0.0011039041,,,,,,,,,,,,,569.50885,569.3433,1165.8378,1166.4675,,,1496.9574,1496.8317,,,2475.0242,2474.0457,,
340,0.21313755,0.21317513,-7.298077,-7.306111,22.697487,22.715714,-0.027848698,-0.0278767,0.008206976,0.0081641115,,,,,,,,,,,,,542.64154,543.1923,1481.3148,1479.2445,,,1482.8519,1482.8159,,,2550.4636,2549.4324,,
341,0.21772854,0.21782231,-4.9461455,-4.9524693,23.117813,23.121979,-0.027196849,-0.027238319,0.004603014,0.0045771925,,,,,,,,,,,,,559.5314,560.21027,1482.1151,1480.2223,,,1534.7448,1534.6788,,,2768.0586,2767.8997,,
342,0.2857764,0.28588888,-4.14765,-4.152225,21.171595,21.17087,-0.009872853,-0.009911167,-0.0061517484,-0.006144598,,,,,,,,,,,,,658.1634,659.0765,1501.9482,1499.5155,,,1644.1158,1644.2533,,,2923.0789,2923.219,,
343,0.4041032,0.40417847,-1.6791528,-1.6811371,16.779991,16.7757,0.008768343,0.008999807,-0.013183683,-0.013166367,,,,,,,,,,,,,659.6473,659.88324,1279.9374,1280.088,,,1615.791,1615.8685,,,2760.6965,2760.7395,,
344,0.5750453,0.5750777,2.7522125,2.7510135,10.364434,10.365701,0.020527722,0.020774098,-0.014868814,-0.014859892,,,,,,,,,,,,,641.6177,641.7049,1182.61,1182.2521,,,1565.8677,1565.7611,,,2532.816,2532.43,,
345,0.6918556,0.6918559,2.5982091,2.5975037,7.2651105,7.2658486,0.009582586,0.009847089,-0.014550076,-0.014554475,,,,,,,,,,,,,297.62167,297.81027,1327.9706,1327.5746,,,1340.4386,1340.4015,,,2154.6091,2154.464,,
346,0.7799549,0.7799649,1.481782,1.4809586,6.17831,6.180296,-0.0040847706,-0.0041097994,-0.012300305,-0.012295697,,,,,,,,,,,,,322.6843,322.8403,1238.1476,1237.9629,,,1364.7046,1364.6737,,,2171.9976,2171.9001,,
347,0.8272681,0.8272777,0.52316135,0.52254313,4.9336414,4.9350777,0.00014302786,0.000122059755,-0.006023145,-0.006018422,,,,,,,,,,,,,314.33823,314.49228,1234.693,1234.4521,,,1371.5591,1371.5101,,,2195.2764,2195.134,,
