file,start,end,F0final_sma,voicingFinalUnclipped_sma,jitterLocal_sma,jitterDDP_sma,shimmerLocal_sma,logHNR_sma,audspec_lengthL1norm_sma,audspecRasta_lengthL1norm_sma,pcm_RMSenergy_sma,pcm_zcr_sma,audSpec_Rfilt_sma[0],audSpec_Rfilt_sma[1],audSpec_Rfilt_sma[2],audSpec_Rfilt_sma[3],audSpec_Rfilt_sma[4],audSpec_Rfilt_sma[5],audSpec_Rfilt_sma[6],audSpec_Rfilt_sma[7],audSpec_Rfilt_sma[8],audSpec_Rfilt_sma[9],audSpec_Rfilt_sma[10],audSpec_Rfilt_sma[11],audSpec_Rfilt_sma[12],audSpec_Rfilt_sma[13],audSpec_Rfilt_sma[14],audSpec_Rfilt_sma[15],audSpec_Rfilt_sma[16],audSpec_Rfilt_sma[17],audSpec_Rfilt_sma[18],audSpec_Rfilt_sma[19],audSpec_Rfilt_sma[20],audSpec_Rfilt_sma[21],audSpec_Rfilt_sma[22],audSpec_Rfilt_sma[23],audSpec_Rfilt_sma[24],audSpec_Rfilt_sma[25],pcm_fftMag_fband250-650_sma,pcm_fftMag_fband1000-4000_sma,pcm_fftMag_spectralRollOff25.0_sma,pcm_fftMag_spectralRollOff50.0_sma,pcm_fftMag_spectralRollOff75.0_sma,pcm_fftMag_spectralRollOff90.0_sma,pcm_fftMag_spectralFlux_sma,pcm_fftMag_spectralCentroid_sma,pcm_fftMag_spectralEntropy_sma,pcm_fftMag_spectralVariance_sma,pcm_fftMag_spectralSkewness_sma,pcm_fftMag_spectralKurtosis_sma,pcm_fftMag_spectralSlope_sma,pcm_fftMag_psySharpness_sma,pcm_fftMag_spectralHarmonicity_sma,mfcc_sma[1],mfcc_sma[2],mfcc_sma[3],mfcc_sma[4],mfcc_sma[5],mfcc_sma[6],mfcc_sma[7],mfcc_sma[8],mfcc_sma[9],mfcc_sma[10],mfcc_sma[11],mfcc_sma[12],mfcc_sma[13],mfcc_sma[14]
sample_wav/first_ten_Sample_HV_Clip.wav,0 days 00:00:02.240000,0 days 00:00:02.300000,0.0,0.60603666,0.0,0.0,0.0,-100.0,0.34507808,1.7728583,0.024486288,0.26423612,0.14637296,0.25902832,0.43380928,0.55196,0.48665643,0.5802078,0.4863545,0.7951978,0.7866082,0.8650871,0.87392443,0.8069825,0.8329763,0.9130197,1.0718812,1.648758,2.0725524,2.1610038,4.8478856,6.4600415,5.49201,3.7204578,2.7095544,2.3888988,2.5621257,2.1409643,0.0025334123,0.0015533399,52.083332,1000.0,2322.9167,2562.5,0.13191067,1285.0138,3.3131878,4159741.0,3.051137,16.169058,-0.008364088,0.8890857,0.0028735155,0.6297887,28.219614,13.705456,0.19849838,9.335373,5.867079,-9.278802,17.385046,-15.764714,2.3309276,2.029005,-8.276687,4.793539,2.3431988
sample_wav/first_ten_Sample_HV_Clip.wav,0 days 00:00:02.250000,0 days 00:00:02.310000,0.0,0.61196876,0.0,0.0,0.0,-100.0,0.3512927,1.9109179,0.018993715,0.30416664,0.12887253,0.25438824,0.46333697,0.5878668,0.43530655,0.5276703,0.4473047,0.7414434,0.7714689,0.9120755,0.8234501,0.77520055,0.7632447,0.80080575,0.9687047,1.3894638,1.7629484,1.8121548,4.350504,6.668808,6.2265663,4.810247,3.609277,3.244363,3.4190433,2.9893477,0.0024126554,0.0011815499,125.0,2812.5,4656.25,4979.1665,0.113038205,2526.884,4.845762,7198978.5,1.221928,6.1532874,-0.0033785447,1.7625214,0.0035784058,-1.8643594,31.87638,7.208648,4.2037296,10.363989,5.2070603,-10.849696,6.1974854,-17.42351,-0.52326584,2.701107,-5.2543883,2.4047306,-2.3201563
sample_wav/first_ten_Sample_HV_Clip.wav,0 days 00:00:02.260000,0 days 00:00:02.320000,0.0,0.6222934,0.0,0.0,0.0,-100.0,0.35047314,1.9536142,0.016355122,0.31284723,0.11340666,0.25856173,0.46448198,0.60430413,0.40179372,0.50666577,0.42798254,0.7080403,0.7612235,0.95981175,0.83952934,0.78473145,0.72407764,0.7233202,0.87180537,1.1638654,1.5875429,1.596515,3.5371187,6.0104156,6.096302,5.4359016,4.3069873,4.084046,4.07812,3.7474205,0.001853588,0.0009210054,125.0,2833.3333,5885.4165,7218.75,0.11998695,2951.3933,5.3292236,9248697.0,0.39528504,1.6903272,-0.0015715159,2.0621233,0.004585684,-2.867061,35.209274,2.3538325,4.461369,7.5057583,6.2485642,-12.230888,5.6602006,-6.3651214,5.9432755,-0.48174,-4.65525,1.9815108,-2.353731
sample_wav/first_ten_Sample_HV_Clip.wav,0 days 00:00:02.270000,0 days 00:00:02.330000,0.0,0.6286499,0.0,0.0,0.0,-100.0,0.33939555,1.9098139,0.018276228,0.31284723,0.106353946,0.27255353,0.43154368,0.60948664,0.4090359,0.5284199,0.42604062,0.6845262,0.75060964,0.9804743,0.88618875,0.79087144,0.7141371,0.68524265,0.78615826,0.9874174,1.5024828,1.490661,2.8014755,4.983874,5.4445496,5.605492,4.5916214,4.6264844,4.3936095,4.165854,0.0020704628,0.00055045594,104.166664,1895.8334,3677.0833,6947.9165,0.09916213,2320.9001,4.6851144,8053808.5,0.89756584,2.6375864,-0.0030587853,1.6353713,0.005860885,-1.0346822,38.991184,1.6988736,7.1634884,8.215112,2.3284814,-10.139323,5.730352,-2.244096,7.4258537,1.9783722,0.75624007,1.3071061,-4.4137053
sample_wav/first_ten_Sample_HV_Clip.wav,0 days 00:00:02.280000,0 days 00:00:02.340000,0.0,0.6389702,0.0,0.0,0.0,-100.0,0.31895664,1.7939711,0.019395428,0.31215277,0.11604009,0.30008805,0.37260428,0.60010576,0.4359158,0.5594718,0.44941697,0.6833016,0.70224065,0.9442425,0.904515,0.7769432,0.69874454,0.6683205,0.71773934,0.86818856,1.4151646,1.4397923,2.3010542,4.078775,4.691192,5.3509917,4.5119567,4.729009,4.3028917,4.024542,0.0012519313,0.000425645,41.666668,104.166664,1385.4166,6625.0,0.11341062,1463.4974,3.9069965,6866202.5,1.4768877,3.3593104,-0.004337081,1.0329386,0.0052069793,-0.5486871,40.60872,2.6786835,7.7792068,11.363997,5.6644096,-1.0807823,16.438723,7.263035,8.88383,4.3439617,0.7929571,2.7285452,-1.5478057
sample_wav/first_ten_Sample_HV_Clip.wav,0 days 00:00:02.290000,0 days 00:00:02.350000,0.0,0.62669176,0.0,0.0,0.0,-100.0,0.3245561,1.658659,0.017877696,0.33055556,0.13822344,0.32970542,0.32257897,0.57093984,0.45418814,0.5688117,0.48598695,0.6870529,0.6617873,0.9033532,0.91572064,0.7826956,0.7040126,0.6724486,0.6874487,0.82152444,1.2582399,1.3815237,1.9931749,3.4385507,4.2093086,4.9194584,4.239384,4.454349,3.9856446,3.5390217,0.0010573199,0.0004081136,72.916664,125.0,2020.8334,6656.25,0.10547831,1667.4033,4.2279606,7097760.0,1.304054,3.0383031,-0.003699344,1.170993,0.004800122,-0.60559875,39.35904,1.7560549,11.6061125,17.753387,4.617123,-0.49862227,14.68501,3.3902905,10.631795,8.63529,-1.8919016,3.7261026,-0.5985207
sample_wav/first_ten_Sample_HV_Clip.wav,0 days 00:00:02.300000,0 days 00:00:02.360000,0.0,0.597515,0.0,0.0,0.0,-100.0,0.34641114,1.5618539,0.017124318,0.32222223,0.16240619,0.35993102,0.29701698,0.5170515,0.44989493,0.5428861,0.5043327,0.671673,0.6544671,0.89639854,0.92384833,0.7849033,0.7376799,0.69978875,0.69588834,0.84736675,1.1156085,1.3431702,1.8752155,3.233595,4.1361766,4.456374,4.004963,4.066954,3.5799742,3.0506375,0.0006834569,0.0009626602,93.75,125.0,3302.0833,6906.25,0.11846725,1842.7655,4.3255963,7666147.5,1.1212901,2.5233123,-0.0043790466,1.2884722,0.006839356,-2.9353123,39.861618,5.3339257,11.5769615,21.747597,8.540294,-0.44484052,19.775236,0.4648629,14.045082,7.9547977,-3.6577399,3.171521,-4.1730523
sample_wav/first_ten_Sample_HV_Clip.wav,0 days 00:00:02.310000,0 days 00:00:02.370000,0.0,0.58036953,0.0,0.0,0.0,-100.0,0.36347055,1.5287901,0.016802086,0.29201388,0.1753049,0.3712144,0.29446712,0.45542035,0.41337964,0.50138086,0.5090519,0.66106844,0.68478996,0.9273758,0.99748707,0.85000044,0.7762458,0.7276569,0.7285158,0.93646264,1.0973471,1.3923125,1.9225496,3.4467027,4.32206,4.072636,3.7286136,3.724961,3.2327836,2.798756,0.00061654794,0.0014179056,104.166664,177.08333,5354.1665,7187.5,0.13134195,2320.648,4.8005266,8629280.0,0.75095123,1.8473588,-0.003454454,1.6117698,0.007829973,-4.299373,36.051926,6.091541,11.308818,26.246222,15.715852,-6.065149,17.943014,-1.3681835,13.960228,1.4791379,-9.953876,4.239419,-3.632883
sample_wav/first_ten_Sample_HV_Clip.wav,0 days 00:00:02.320000,0 days 00:00:02.380000,0.0,0.58712035,0.0,0.0,0.0,-100.0,0.3874495,1.5419173,0.015550792,0.25173613,0.16689141,0.34571746,0.3025078,0.41040418,0.383728,0.48691455,0.5135706,0.6688998,0.7681379,0.9810985,1.1050106,0.93927056,0.8036944,0.7777609,0.7901911,1.0793098,1.2747773,1.5883166,2.226514,3.9471157,4.4592624,3.7569714,3.3854673,3.392842,2.9020746,2.6334012,0.0005201577,0.00406054,1208.3334,1333.3334,4885.4165,7020.8335,0.13490316,2813.9485,5.2246118,7019907.5,0.50160235,2.2635727,-0.0028246955,1.8629144,0.007250072,-6.1490417,29.080996,8.480262,0.5586408,17.724947,21.741735,-8.014945,19.050196,0.82512957,10.471591,6.424875,-8.272548,4.318232,-1.9762293
sample_wav/first_ten_Sample_HV_Clip.wav,0 days 00:00:02.330000,0 days 00:00:02.390000,0.0,0.62310123,0.0,0.0,0.0,-100.0,0.39912722,1.560989,0.0134379165,0.21111111,0.14365537,0.29194587,0.30691752,0.38232723,0.36367202,0.50696295,0.53821284,0.7377901,0.8880965,1.0352191,1.1914701,1.0496941,0.82548386,0.86554223,0.93609077,1.2967147,1.6434631,1.9800063,2.8045943,4.397842,4.2836823,3.385337,2.9522903,2.9795053,2.5163667,2.2828312,0.0007787047,0.0050998367,1229.1666,2208.3333,4854.1665,6239.5835,0.11686208,2988.6091,5.915505,5842680.0,0.25035623,2.1112878,-0.00077070127,1.9284128,0.0040376084,-5.384777,18.574802,11.827746,-3.7974615,11.708966,21.664167,-7.5747046,11.854401,-0.3319219,3.03561,8.093902,-11.393334,3.4429576,2.1373534
