file,start,end,Loudness_sma3,alphaRatio_sma3,hammarbergIndex_sma3,slope0-500_sma3,slope500-1500_sma3,spectralFlux_sma3,mfcc1_sma3,mfcc2_sma3,mfcc3_sma3,mfcc4_sma3,F0semitoneFrom27.5Hz_sma3nz,jitterLocal_sma3nz,shimmerLocaldB_sma3nz,HNRdBACF_sma3nz,logRelF0-H1-H2_sma3nz,logRelF0-H1-A3_sma3nz,F1frequency_sma3nz,F1bandwidth_sma3nz,F1amplitudeLogRelF0_sma3nz,F2frequency_sma3nz,F2bandwidth_sma3nz,F2amplitudeLogRelF0_sma3nz,F3frequency_sma3nz,F3bandwidth_sma3nz,F3amplitudeLogRelF0_sma3nz
sample_audio/wav/first_ten_Sample_HV_Clip.wav,0 days 00:00:00.140000,0 days 00:00:00.160000,0.14014074,-26.956175,39.226833,-0.05220908,-0.007291155,0.0984886,31.461557,18.97537,16.903856,17.038925,0.0,0.0,0.0,0.0,0.0,0.0,977.47504,1544.1586,-201.0,1966.3715,1541.828,-201.0,3003.3894,930.7075,-201.0
sample_audio/wav/first_ten_Sample_HV_Clip.wav,0 days 00:00:00.150000,0 days 00:00:00.170000,0.17718498,-26.01909,40.40395,-0.05136712,-0.007101435,0.109862894,31.803778,18.763107,14.811032,12.09642,0.0,0.0,0.0,0.0,0.0,0.0,1059.3112,1318.1514,-201.0,2099.5137,1612.701,-201.0,3008.0828,1046.1356,-201.0
sample_audio/wav/first_ten_Sample_HV_Clip.wav,0 days 00:00:00.160000,0 days 00:00:00.180000,0.23610055,-22.438492,38.273815,-0.058913082,-0.0011257859,0.16007802,28.640732,12.8693695,13.170424,11.031421,0.0,0.0,0.0,0.0,0.0,0.0,1025.7504,1069.3723,-201.0,2173.3567,1456.6147,-201.0,2995.5334,1008.5561,-201.0
sample_audio/wav/first_ten_Sample_HV_Clip.wav,0 days 00:00:00.170000,0 days 00:00:00.190000,0.27090988,-21.063494,37.387226,-0.07222981,-0.0011513657,0.17816937,28.5338,7.7930465,11.982467,12.165315,0.0,0.0,0.0,0.0,0.0,0.0,941.50653,1030.785,-201.0,2003.3364,992.0828,-201.0,2999.2024,876.8709,-201.0
sample_audio/wav/first_ten_Sample_HV_Clip.wav,0 days 00:00:00.180000,0 days 00:00:00.200000,0.24978484,-23.654715,39.90462,-0.076805644,-0.00505737,0.2377193,28.821505,7.6893997,9.925223,15.093019,0.0,0.0,0.0,0.0,0.0,0.0,884.4829,1052.2723,-201.0,1909.3906,913.4094,-201.0,2979.9844,712.4688,-201.0
sample_audio/wav/first_ten_Sample_HV_Clip.wav,0 days 00:00:00.190000,0 days 00:00:00.210000,0.19088268,-26.274046,40.361515,-0.07128421,-0.010535136,0.20684321,29.66523,13.569084,10.731988,15.988023,0.0,0.0,0.0,0.0,0.0,0.0,902.9265,1260.3807,-201.0,1837.0093,1009.4417,-201.0,3013.594,810.9738,-201.0
sample_audio/wav/first_ten_Sample_HV_Clip.wav,0 days 00:00:00.200000,0 days 00:00:00.220000,0.15210535,-26.758263,40.340126,-0.053416494,-0.009253473,0.20546363,27.679758,18.8299,12.15812,16.501999,0.0,0.0,0.0,0.0,0.0,0.0,865.6362,1379.4536,-201.0,1772.9132,1026.4651,-201.0,2939.4004,862.69995,-201.0
sample_audio/wav/first_ten_Sample_HV_Clip.wav,0 days 00:00:00.210000,0 days 00:00:00.230000,0.13711637,-25.209068,38.009857,-0.048922297,-0.004313637,0.16105264,25.0869,18.275198,13.612586,17.513117,0.0,0.0,0.0,0.0,0.0,0.0,723.9045,1523.8011,-201.0,1668.332,1078.191,-201.0,2924.514,996.1697,-201.0
sample_audio/wav/first_ten_Sample_HV_Clip.wav,0 days 00:00:00.220000,0 days 00:00:00.240000,0.1351288,-25.761911,38.533794,-0.043712158,-0.006781215,0.1099948,25.391031,18.147177,12.424464,12.563846,0.0,0.0,0.0,0.0,0.0,0.0,538.73413,1414.129,-201.0,1647.7533,1068.2299,-201.0,2749.7207,1199.3535,-201.0
sample_audio/wav/first_ten_Sample_HV_Clip.wav,0 days 00:00:00.230000,0 days 00:00:00.250000,0.12734891,-28.284836,40.37813,-0.054270748,-0.006521575,0.09687775,25.723534,19.250826,12.941911,10.959737,0.0,0.0,0.0,0.0,0.0,0.0,706.19696,1472.1425,-201.0,1952.7686,1154.3053,-201.0,3184.7966,1329.7286,-201.0
sample_audio/wav/first_ten_Sample_HV_Clip.wav,0 days 00:00:00.240000,0 days 00:00:00.260000,0.12414789,-29.39409,43.1826,-0.054959167,-0.0033009686,0.060614843,26.630419,20.323381,13.8088255,9.43195,0.0,0.0,0.0,0.0,0.0,0.0,935.8198,1482.3629,-201.0,2070.095,1358.2733,-201.0,3185.2188,1367.5887,-201.0
sample_audio/wav/first_ten_Sample_HV_Clip.wav,0 days 00:00:00.250000,0 days 00:00:00.270000,0.11519784,-25.99513,39.814266,-0.04797621,-0.003441476,0.10439581,25.856298,18.84951,11.335491,13.044362,0.0,0.0,0.0,0.0,0.0,0.0,996.72705,1593.6266,-201.0,2042.8495,1248.139,-201.0,3254.0898,1050.6957,-201.0
sample_audio/wav/first_ten_Sample_HV_Clip.wav,0 days 00:00:00.260000,0 days 00:00:00.280000,0.11207595,-23.654573,37.55895,-0.03736956,-0.0072109066,0.10185144,26.83378,18.324972,9.770279,13.257882,0.0,0.0,0.0,0.0,0.0,0.0,791.70184,1718.4786,-201.0,1768.8539,1167.9872,-201.0,2944.5422,762.3155,-201.0
sample_audio/wav/first_ten_Sample_HV_Clip.wav,0 days 00:00:00.270000,0 days 00:00:00.290000,0.10716143,-21.571634,32.869267,-0.026403988,-0.009407173,0.10025071,26.985556,17.796078,8.808303,13.76147,0.0,0.0,0.0,0.0,0.0,0.0,581.5097,1592.1324,-201.0,1641.7279,1005.22003,-201.0,2751.4036,827.39014,-201.0
sample_audio/wav/first_ten_Sample_HV_Clip.wav,0 days 00:00:00.280000,0 days 00:00:00.300000,0.10853916,-23.857832,35.66746,-0.043146167,-0.0043755565,0.06475252,28.044394,16.604702,10.431464,15.38914,0.0,0.0,0.0,0.0,0.0,0.0,679.18164,1495.3405,-201.0,1686.0048,1027.3807,-201.0,2799.3545,780.2713,-201.0
