,F0final_sma,F0final_sma,voicingFinalUnclipped_sma,voicingFinalUnclipped_sma,jitterLocal_sma,jitterLocal_sma,jitterDDP_sma,jitterDDP_sma,shimmerLocal_sma,shimmerLocal_sma,logHNR_sma,logHNR_sma,audspec_lengthL1norm_sma,audspec_lengthL1norm_sma,audspecRasta_lengthL1norm_sma,audspecRasta_lengthL1norm_sma,pcm_RMSenergy_sma,pcm_RMSenergy_sma,pcm_zcr_sma,pcm_zcr_sma,audSpec_Rfilt_sma[0],audSpec_Rfilt_sma[0],audSpec_Rfilt_sma[1],audSpec_Rfilt_sma[1],audSpec_Rfilt_sma[2],audSpec_Rfilt_sma[2],audSpec_Rfilt_sma[3],audSpec_Rfilt_sma[3],audSpec_Rfilt_sma[4],audSpec_Rfilt_sma[4],audSpec_Rfilt_sma[5],audSpec_Rfilt_sma[5],audSpec_Rfilt_sma[6],audSpec_Rfilt_sma[6],audSpec_Rfilt_sma[7],audSpec_Rfilt_sma[7],audSpec_Rfilt_sma[8],audSpec_Rfilt_sma[8],audSpec_Rfilt_sma[9],audSpec_Rfilt_sma[9],audSpec_Rfilt_sma[10],audSpec_Rfilt_sma[10],audSpec_Rfilt_sma[11],audSpec_Rfilt_sma[11],audSpec_Rfilt_sma[12],audSpec_Rfilt_sma[12],audSpec_Rfilt_sma[13],audSpec_Rfilt_sma[13],audSpec_Rfilt_sma[14],audSpec_Rfilt_sma[14],audSpec_Rfilt_sma[15],audSpec_Rfilt_sma[15],audSpec_Rfilt_sma[16],audSpec_Rfilt_sma[16],audSpec_Rfilt_sma[17],audSpec_Rfilt_sma[17],audSpec_Rfilt_sma[18],audSpec_Rfilt_sma[18],audSpec_Rfilt_sma[19],audSpec_Rfilt_sma[19],audSpec_Rfilt_sma[20],audSpec_Rfilt_sma[20],audSpec_Rfilt_sma[21],audSpec_Rfilt_sma[21],audSpec_Rfilt_sma[22],audSpec_Rfilt_sma[22],audSpec_Rfilt_sma[23],audSpec_Rfilt_sma[23],audSpec_Rfilt_sma[24],audSpec_Rfilt_sma[24],audSpec_Rfilt_sma[25],audSpec_Rfilt_sma[25],pcm_fftMag_fband250-650_sma,pcm_fftMag_fband250-650_sma,pcm_fftMag_fband1000-4000_sma,pcm_fftMag_fband1000-4000_sma,pcm_fftMag_spectralRollOff25.0_sma,pcm_fftMag_spectralRollOff25.0_sma,pcm_fftMag_spectralRollOff50.0_sma,pcm_fftMag_spectralRollOff50.0_sma,pcm_fftMag_spectralRollOff75.0_sma,pcm_fftMag_spectralRollOff75.0_sma,pcm_fftMag_spectralRollOff90.0_sma,pcm_fftMag_spectralRollOff90.0_sma,pcm_fftMag_spectralFlux_sma,pcm_fftMag_spectralFlux_sma,pcm_fftMag_spectralCentroid_sma,pcm_fftMag_spectralCentroid_sma,pcm_fftMag_spectralEntropy_sma,pcm_fftMag_spectralEntropy_sma,pcm_fftMag_spectralVariance_sma,pcm_fftMag_spectralVariance_sma,pcm_fftMag_spectralSkewness_sma,pcm_fftMag_spectralSkewness_sma,pcm_fftMag_spectralKurtosis_sma,pcm_fftMag_spectralKurtosis_sma,pcm_fftMag_spectralSlope_sma,pcm_fftMag_spectralSlope_sma,pcm_fftMag_psySharpness_sma,pcm_fftMag_psySharpness_sma,pcm_fftMag_spectralHarmonicity_sma,pcm_fftMag_spectralHarmonicity_sma,mfcc_sma[1],mfcc_sma[1],mfcc_sma[2],mfcc_sma[2],mfcc_sma[3],mfcc_sma[3],mfcc_sma[4],mfcc_sma[4],mfcc_sma[5],mfcc_sma[5],mfcc_sma[6],mfcc_sma[6],mfcc_sma[7],mfcc_sma[7],mfcc_sma[8],mfcc_sma[8],mfcc_sma[9],mfcc_sma[9],mfcc_sma[10],mfcc_sma[10],mfcc_sma[11],mfcc_sma[11],mfcc_sma[12],mfcc_sma[12],mfcc_sma[13],mfcc_sma[13],mfcc_sma[14],mfcc_sma[14]
,self,other,self,other,self,other,self,other,self,other,self,other,self,other,self,other,self,other,self,other,self,other,self,other,self,other,self,other,self,other,self,other,self,other,self,other,self,other,self,other,self,other,self,other,self,other,self,other,self,other,self,other,self,other,self,other,self,other,self,other,self,other,self,other,self,other,self,other,self,other,self,other,self,other,self,other,self,other,self,other,self,other,self,other,self,other,self,other,self,other,self,other,self,other,self,other,self,other,self,other,self,other,self,other,self,other,self,other,self,other,self,other,self,other,self,other,self,other,self,other,self,other,self,other,self,other,self,other,self,other
0,,,0.70189846,0.7218363,,,,,,,,,0.26312795,0.26019958,,,0.011264912,0.008818724,0.019652305,0.026958933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002570872,0.0018213978,0.00030381806,0.0005488154,71.77734,86.13281,143.55469,129.19922,186.6211,157.91016,315.8203,330.17578,0.040325046,0.024103947,225.01355,209.8549,2.8910828,2.479585,474253.84,251411.5,19.317572,19.274708,492.12534,605.1457,-0.002544784,-0.0028079273,0.21618555,0.20024343,0.0037323618,0.0051314128,29.172842,28.748192,8.803218,6.019377,10.158179,17.375845,13.632541,21.47767,5.4918904,10.908771,-4.640697,-8.313499,4.772458,0.19483232,11.6965685,28.956894,2.541564,1.5324033,-8.211322,-14.217977,-0.86627465,6.6224694,-4.1464133,-0.20419438,-1.1672071,-1.8444182,2.1708577,-4.848977
1,,,0.0,0.71059924,,,,,,,,,0.25361475,0.25867322,,,0.00966991,0.00717509,0.019400353,0.02733686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0021891526,0.0015990211,0.00026045175,0.0005272032,57.421875,86.13281,100.48828,129.19922,143.55469,258.39844,272.7539,645.9961,0.06746497,0.04306486,184.16399,293.4835,2.4967234,3.1287277,406330.1,486342.53,20.465956,15.355167,544.35486,410.1912,-0.002749048,-0.0018707425,0.17418061,0.26732656,0.0023291984,0.0032781474,28.273447,27.468798,8.72566,2.677492,10.174152,14.870147,12.015159,17.197752,2.904498,7.3772216,-2.9254024,-7.2623634,8.171335,-2.8826008,13.527438,24.085577,8.053154,3.7907352,-6.17338,-10.460654,4.138994,8.500049,0.4788011,-1.4091138,-1.6131014,-2.4872496,4.800928,-3.8414643
2,,,0.69899005,0.6886633,,,,,,,,,0.2550486,0.2640369,,,0.008633883,0.0059888023,0.020282187,0.026077097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0022915176,0.0016832453,0.00025147083,0.00057772757,43.066406,71.77734,71.77734,114.84375,129.19922,330.17578,272.7539,775.1953,0.09125308,0.062445525,154.41591,334.1445,2.3663228,3.5071151,328207.78,628873.75,21.88521,12.010234,606.7393,233.50154,-0.0033545385,-0.0012143581,0.14574365,0.29792672,0.001078178,0.0014600329,29.611338,27.163641,9.020733,0.06563795,10.669913,13.026864,11.095258,13.365494,1.5069686,1.7704736,-2.063413,-9.463397,10.850925,-2.4516068,18.07022,24.321238,6.715673,2.4688618,-9.295776,-11.25832,6.8523097,11.285123,4.8192725,-0.59563714,1.9887232,2.3161128,5.9741807,0.110329784
3,,,0.69205815,0.69305587,,,,,,,,,0.24824579,0.26700595,,,0.008531097,0.005670853,0.022675738,0.02834467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0018248255,0.0016462683,0.00029315558,0.0007114412,71.77734,57.421875,86.13281,114.84375,157.91016,344.53125,344.53125,918.75,0.079521954,0.051553506,193.58406,353.00986,2.5821354,3.612834,430489.38,673798.8,19.391428,11.355571,466.3629,210.1482,-0.0024711334,-0.0011359139,0.18289971,0.31095013,0.0013998604,0.0007436338,29.749826,27.39389,8.566742,-1.104148,7.618263,10.625686,12.954349,12.579338,5.038099,6.5664725,-1.5165329,-10.14523,3.8276746,-6.1534085,17.82049,23.497316,4.204297,-0.5503051,-10.48347,-11.988713,6.637962,12.433261,10.72092,5.966421,3.788864,3.0032198,2.3041172,-0.66667086
4,,,0.7089837,0.6994166,,,,,,,-100.0,-66.23992,0.24390192,0.26879063,0.9751098,0.98554325,0.007882256,0.0058418293,0.022801712,0.02834467,0.125355,0.12989388,0.28110608,0.27348897,0.40982828,0.41139188,0.54672694,0.552433,0.6783026,0.67254716,0.740845,0.754725,0.817559,0.835635,0.882117,0.9186382,0.971293,1.010634,1.0524712,1.0581009,1.0868764,1.0778575,1.1687067,1.1621183,1.2318671,1.2366198,1.2633175,1.2817788,1.2842008,1.307838,1.3152238,1.3432665,1.4029919,1.3898435,1.4152104,1.4475656,1.4297444,1.4430423,1.4358066,1.4451747,1.3597627,1.3713245,1.2112652,1.2462057,1.037987,1.0559152,0.8763907,0.8807125,0.7269078,0.72138876,0.6009883,0.59598225,0.0017846205,0.0015678402,0.00028997203,0.0007487208,86.13281,57.421875,,,186.6211,258.39844,358.88672,717.77344,0.063846886,0.04627195,218.64702,304.2573,2.7769907,3.3129852,478627.78,540162.0,18.622526,12.222861,426.03845,244.30864,-0.0022359064,-0.0013634125,0.20986445,0.27063748,0.0023003975,0.001181753,30.65127,28.237444,9.245074,-0.19110788,8.349901,10.813988,15.086535,14.088016,7.2754955,7.0791945,-2.051671,-9.300511,1.6098042,-2.2604692,19.480585,29.302912,0.8417093,-2.9583025,-11.147264,-14.906348,5.095203,10.257009,8.712773,8.109788,3.7763386,4.8470893,-1.2970945,-1.1201425
5,0.0,56.327953,0.705272,0.7226841,,,,,,,-100.0,-32.394085,0.22661829,0.2626451,0.9498736,0.9787229,0.006822497,0.005450148,0.021667928,0.02973041,0.12039823,0.1339612,0.30190954,0.28735107,0.39992714,0.40465865,0.5174796,0.5350573,0.6780579,0.6630749,0.6917638,0.72485536,0.7906015,0.83052874,0.82953304,0.9294614,0.9364657,1.0339786,1.0437394,1.0585504,1.0516407,1.0289332,1.1636353,1.1599281,1.2685094,1.2969407,1.2595547,1.3147358,1.220347,1.286235,1.2112852,1.2712508,1.3477588,1.3237224,1.3426567,1.4134111,1.3737742,1.4143573,1.4315935,1.4610547,1.3621799,1.3813866,1.1796565,1.2820745,0.9954141,1.0360947,0.8524738,0.8561714,0.71843666,0.71152323,0.6079182,0.6074973,0.0010920551,0.0010757219,0.0002635379,0.0007986719,100.48828,86.13281,,,186.6211,200.97656,301.46484,746.4844,0.04972126,0.03949139,234.1262,314.86264,2.647851,3.1923637,559922.1,522773.62,17.565643,12.085583,373.2675,248.33348,-0.0016264422,-0.0013106284,0.22379248,0.27948728,0.0029710277,0.0016937222,28.996027,27.620598,10.250886,0.5729521,7.462942,10.126358,17.379875,17.015331,9.485198,12.444942,-3.0912085,-8.401527,3.168335,-2.2673905,23.928812,33.99883,5.173037,-2.2614644,-11.176926,-15.294393,4.402061,7.1984344,8.168012,8.382371,-0.5218186,-0.57519346,-3.9302635,-3.8027809
6,0.0,57.10794,0.71581763,0.73978513,,,,,,,-67.65284,2.7192776,0.21606202,0.25296244,0.9180293,0.9678771,0.005769626,0.0046995752,0.019778281,0.02935248,0.110581435,0.13346773,0.3113811,0.29277304,0.37957624,0.39265084,0.47061732,0.5038573,0.6719224,0.6505211,0.6334134,0.68617254,0.7569962,0.81046313,0.7593643,0.92868614,0.87060446,1.0444099,0.9771852,1.0054532,1.0115861,1.00196,1.1485271,1.1703414,1.2834932,1.3525211,1.2639287,1.3630376,1.1529186,1.2536902,1.0787238,1.162589,1.2766342,1.2462978,1.2895766,1.3876978,1.3116499,1.3992795,1.4174505,1.4707662,1.3837248,1.4021038,1.170085,1.34409,0.9614778,1.0143075,0.8408535,0.8286893,0.7176602,0.69587755,0.6188304,0.6231024,0.0009014548,0.0009003855,0.0001969721,0.0007290107,71.77734,114.84375,143.55469,200.97656,229.6875,401.95312,330.17578,1019.2383,0.04775077,0.049346734,267.83328,437.37033,2.7800283,3.5156825,822134.25,760197.7,15.488187,10.72955,296.81058,200.09662,-0.0012990114,-0.0009907587,0.24812134,0.3771439,0.0022975572,0.0017805638,26.852144,25.941664,10.700935,-0.17067266,9.613816,11.742576,14.747489,14.114474,5.7149467,9.160588,-8.678418,-14.355296,2.2521095,-4.4263086,26.700994,36.690422,6.303459,-0.54326063,-11.758971,-16.07953,2.3421116,6.8373966,8.094206,10.0762005,0.16409867,1.8912684,-2.1805444,1.0690187
7,56.418694,59.098953,0.71448994,0.74930364,,,,,0.0,0.08,-35.290646,4.1029296,0.21662675,0.24911064,0.89889055,0.9528411,0.005085831,0.0041613053,0.018770471,0.029856386,0.102077365,0.12795477,0.29888147,0.28095534,0.361768,0.38058063,0.4369069,0.47404194,0.65350807,0.63134736,0.6063046,0.6605696,0.75196314,0.77935857,0.70865077,0.8934849,0.8036153,1.0119417,0.8589279,0.8936936,0.97323686,0.98182106,1.0929483,1.1530322,1.2676635,1.3847297,1.2777969,1.409319,1.1528965,1.2550722,1.018859,1.0769218,1.221353,1.1943436,1.2821436,1.358085,1.2731701,1.4050255,1.40377,1.4729697,1.4294144,1.3958845,1.2020837,1.3976507,0.9730942,1.0118984,0.85742897,0.81926465,0.7411172,0.6922341,0.62157565,0.63169116,0.0010047918,0.0009555449,0.00019861352,0.0007870321,71.77734,114.84375,143.55469,200.97656,272.7539,531.15234,430.66406,1435.5469,0.052681457,0.047033045,306.68542,526.46344,3.0691862,3.8188064,1067609.5,975443.7,13.30645,9.236355,221.65324,150.56812,-0.0010376467,-0.00075687614,0.2788656,0.44528207,0.001744931,0.0013283411,25.962057,24.872503,10.728278,-0.74828506,7.548056,10.458993,14.644567,15.492696,3.3244002,8.433007,-10.8764715,-17.928053,3.7523124,-6.447026,24.58985,34.468067,4.238542,-1.6790239,-12.907603,-18.465229,3.840865,9.748017,8.888625,12.0562105,1.2462273,0.90151435,-2.0211523,0.8825267
8,56.737637,59.30183,0.7423752,0.75216144,,,,,0.0,0.14843623,-2.9453201,4.6111183,0.22324665,0.2443436,0.89798635,0.93662184,0.0054227686,0.004315153,0.015873015,0.030738221,0.094287015,0.11968732,0.26532832,0.24877183,0.3470012,0.36469766,0.44112253,0.4622486,0.6451954,0.62484336,0.6244404,0.67232794,0.7709463,0.7456272,0.69140357,0.84093904,0.79874015,0.99147534,0.7436371,0.7809449,0.94678956,0.98516417,1.0529658,1.1339673,1.2257723,1.3659619,1.275967,1.4090225,1.1743226,1.2471924,1.0197343,1.0283846,1.2154374,1.1663171,1.3205014,1.3664947,1.2671288,1.4112104,1.37875,1.4297024,1.4748335,1.383049,1.2517632,1.4039369,1.0098488,1.019476,0.883924,0.8235163,0.79491204,0.6969328,0.6328902,0.63027704,0.001247099,0.0010680961,0.00017756742,0.0006430769,57.421875,86.13281,114.84375,186.6211,272.7539,516.7969,502.4414,1335.0586,0.068892166,0.055445317,298.91727,482.75302,3.1087275,3.7582588,1081803.9,915877.5,12.719588,11.127323,199.66505,215.42677,-0.0011307545,-0.00090719014,0.2694459,0.4092706,0.0011082689,0.0006697573,26.275307,25.588783,11.338626,0.13830741,6.0188622,9.2146225,11.335261,13.547746,-1.8983251,4.223452,-9.725966,-15.489804,2.9192915,-5.4825807,22.715006,33.945183,4.7074275,3.2664716,-12.267131,-15.694809,0.9559787,9.591257,9.1004715,12.778949,4.645926,3.7867355,0.22063656,1.3928334
