file,start,end,Loudness_sma3,alphaRatio_sma3,hammarbergIndex_sma3,slope0-500_sma3,slope500-1500_sma3,spectralFlux_sma3,mfcc1_sma3,mfcc2_sma3,mfcc3_sma3,mfcc4_sma3,F0semitoneFrom27.5Hz_sma3nz,jitterLocal_sma3nz,shimmerLocaldB_sma3nz,HNRdBACF_sma3nz,logRelF0-H1-H2_sma3nz,logRelF0-H1-A3_sma3nz,F1frequency_sma3nz,F1bandwidth_sma3nz,F1amplitudeLogRelF0_sma3nz,F2frequency_sma3nz,F2bandwidth_sma3nz,F2amplitudeLogRelF0_sma3nz,F3frequency_sma3nz,F3bandwidth_sma3nz,F3amplitudeLogRelF0_sma3nz
sample_audio/wav/first_ten_Sample_HV_Clip.wav,0 days 00:00:02.980000,0 days 00:00:03,0.44333318,-19.276318,21.919466,-0.034217678,-0.02983026,0.3900009,18.397528,27.888006,4.9600163,6.644272,0.0,0.0,0.0,0.0,0.0,0.0,534.8647,1239.8987,-201.0,1743.3502,1227.3326,-201.0,2410.676,1416.8483,-201.0
sample_audio/wav/first_ten_Sample_HV_Clip.wav,0 days 00:00:02.990000,0 days 00:00:03.010000,0.44191566,-18.739046,23.065882,-0.04159152,-0.028686807,0.2909628,9.861019,35.259937,-2.3061993,11.897846,0.0,0.0,0.0,0.0,0.0,0.0,438.29892,1149.8201,-201.0,1604.7621,1268.6625,-201.0,2262.8132,1430.966,-201.0
sample_audio/wav/first_ten_Sample_HV_Clip.wav,0 days 00:00:03,0 days 00:00:03.020000,0.46629575,-19.506098,26.439722,-0.042995144,-0.01943274,0.20316939,5.059481,40.30264,-7.4529986,17.294083,0.0,0.0,0.0,0.0,0.0,0.0,411.62186,1016.9453,-201.0,1647.6556,724.81177,-201.0,2452.2834,1367.2098,-201.0
sample_audio/wav/first_ten_Sample_HV_Clip.wav,0 days 00:00:03.010000,0 days 00:00:03.030000,0.47742888,-18.143126,25.003489,-0.029149458,-0.014940988,0.22373164,2.6763642,41.371998,-11.198116,21.637209,0.0,0.0,0.0,0.0,0.0,0.0,382.54965,1012.646,-201.0,1454.3145,740.0774,-201.0,2532.2136,531.66284,-201.0
sample_audio/wav/first_ten_Sample_HV_Clip.wav,0 days 00:00:03.020000,0 days 00:00:03.040000,0.47754654,-14.138015,21.01116,0.001881166,-0.010004683,0.21349387,-0.23272753,40.036827,-13.820312,21.405714,0.0,0.0,0.0,0.0,0.0,0.0,363.0665,1115.9408,-201.0,1462.6686,769.3991,-201.0,2516.968,644.8631,-201.0
sample_audio/wav/first_ten_Sample_HV_Clip.wav,0 days 00:00:03.030000,0 days 00:00:03.050000,0.49386024,-11.974847,17.445076,-0.016099267,-0.012417264,0.2771237,-2.696251,39.845394,-11.582379,16.259293,0.0,0.0,0.0,0.0,0.0,0.0,380.50375,1207.4003,-133.70232,1485.3588,894.58966,-140.77321,2503.7234,516.4956,-137.8189
sample_audio/wav/first_ten_Sample_HV_Clip.wav,0 days 00:00:03.040000,0 days 00:00:03.060000,0.5134817,-11.415296,16.982279,-0.030203303,-0.016800268,0.22031815,-3.7408645,36.86321,-6.003698,13.72788,15.001923,0.0,0.0,-5.1368256,-0.6011885,9.188097,394.92188,1131.6781,-63.902588,1545.5111,687.7431,-78.705956,2572.5771,467.10098,-73.313416
sample_audio/wav/first_ten_Sample_HV_Clip.wav,0 days 00:00:03.050000,0 days 00:00:03.070000,0.5206219,-12.704987,17.669525,-0.05160537,-0.019510992,0.25858006,-0.43236145,34.102997,0.66610366,13.6817255,14.974696,0.0,0.0,-3.9297295,-2.0514865,8.239354,411.57715,1036.0695,8.029835,1533.4266,576.6514,-14.896197,2608.9463,277.63867,-7.6554546
sample_audio/wav/first_ten_Sample_HV_Clip.wav,0 days 00:00:03.060000,0 days 00:00:03.080000,0.58083004,-12.51862,15.87754,-0.023493053,-0.02573999,0.28664315,6.6689987,25.386232,6.2898803,10.031421,21.25242,0.0,0.0,0.46479097,-0.77284366,11.366908,409.25974,974.9256,10.466759,1597.5101,430.7604,-14.516095,2670.9268,557.53925,-7.771534
sample_audio/wav/first_ten_Sample_HV_Clip.wav,0 days 00:00:03.070000,0 days 00:00:03.090000,0.6684463,-11.648463,14.75073,0.00702644,-0.03286895,0.3862536,12.586862,17.581566,13.3979025,3.8399231,27.53496,0.0,0.0,4.0232253,1.7705173,16.02324,396.96866,1028.9857,10.122487,1612.8602,514.41046,-17.350473,2641.959,734.3293,-10.061256
sample_audio/wav/first_ten_Sample_HV_Clip.wav,0 days 00:00:03.080000,0 days 00:00:03.100000,0.77687424,-11.522296,14.798138,0.017711058,-0.037952814,0.38010383,17.852545,9.391459,20.7662,-2.9495118,33.762,0.0,0.75559497,6.0727882,4.9328456,21.136133,405.97684,1148.4713,7.3773575,1693.5289,546.3786,-22.637045,2661.1482,853.33466,-13.758777
sample_audio/wav/first_ten_Sample_HV_Clip.wav,0 days 00:00:03.090000,0 days 00:00:03.110000,0.7714316,-12.996776,17.988272,0.03242117,-0.040364668,0.3209514,21.30346,8.5352335,23.085037,-7.6066527,33.56484,0.0068434374,0.7144975,4.717875,4.9825816,23.974333,503.21518,1238.5441,5.0401225,1803.3467,550.1262,-24.592966,2682.8113,881.93945,-17.131891
sample_audio/wav/first_ten_Sample_HV_Clip.wav,0 days 00:00:03.100000,0 days 00:00:03.120000,0.67312807,-14.535964,18.736204,0.02487717,-0.03190802,0.3176857,24.61685,9.798199,17.88574,-6.334045,33.402355,0.006638625,0.8180279,3.283172,5.977797,28.267374,513.25745,1321.9503,5.319641,1743.5664,784.0342,-22.178637,2635.2356,787.8969,-21.145414
sample_audio/wav/first_ten_Sample_HV_Clip.wav,0 days 00:00:03.110000,0 days 00:00:03.130000,0.5391292,-16.035696,20.51934,0.025995536,-0.028299026,0.286814,26.35643,11.749394,9.857598,-1.4729185,33.354664,0.0074936375,1.1180323,2.1283264,8.658669,30.662415,509.03555,1301.4224,6.7356086,1620.0182,998.12897,-18.017523,2542.1494,878.7713,-22.124489
