file,start,end,Loudness_sma3,alphaRatio_sma3,hammarbergIndex_sma3,slope0-500_sma3,slope500-1500_sma3,F0semitoneFrom27.5Hz_sma3nz,jitterLocal_sma3nz,shimmerLocaldB_sma3nz,HNRdBACF_sma3nz,logRelF0-H1-H2_sma3nz,logRelF0-H1-A3_sma3nz,F1frequency_sma3nz,F1bandwidth_sma3nz,F1amplitudeLogRelF0_sma3nz,F2frequency_sma3nz,F2amplitudeLogRelF0_sma3nz,F3frequency_sma3nz,F3amplitudeLogRelF0_sma3nz
sample_wav/mono_first_ten_Sample_HV_Clip.wav,0 days 00:00:08.140000,0 days 00:00:08.160000,0.31555668,-8.701285,12.391236,-0.036636293,-0.015943954,13.539139,0.02966624,0.55292547,-8.268127,73.21967,18.196648,378.96252,1080.0074,-9.213241,1532.1729,-21.15777,2569.4495,-14.850163
sample_wav/mono_first_ten_Sample_HV_Clip.wav,0 days 00:00:08.150000,0 days 00:00:08.170000,0.282779,-10.801814,14.925148,-0.054723114,-0.015627382,14.064519,0.02966624,0.55292547,-7.697994,12.336774,21.372614,380.7927,1109.7427,-8.361881,1509.0815,-23.082308,2518.504,-18.76644
sample_wav/mono_first_ten_Sample_HV_Clip.wav,0 days 00:00:08.160000,0 days 00:00:08.180000,0.25905967,-12.007523,15.810977,-0.037043385,-0.019464208,14.007913,0.047144618,0.6194488,-8.292201,16.04496,22.002645,367.61377,1157.2853,-10.664219,1526.1832,-27.794855,2466.6348,-22.309214
sample_wav/mono_first_ten_Sample_HV_Clip.wav,0 days 00:00:08.170000,0 days 00:00:08.190000,0.22636925,-14.74303,19.435514,-0.041408323,-0.022715189,14.319176,0.064623,0.68597203,-7.5142746,18.516964,21.738787,386.88492,1196.5358,-10.125712,1606.4556,-27.11348,2333.0564,-23.23877
sample_wav/mono_first_ten_Sample_HV_Clip.wav,0 days 00:00:08.180000,0 days 00:00:08.200000,0.20008534,-18.434593,22.590103,-0.044464786,-0.028809518,15.471222,0.082101375,0.75249547,-5.1936736,15.865147,26.448599,449.11703,1266.8033,-10.646762,1711.0768,-22.541327,2560.5059,-25.833847
sample_wav/mono_first_ten_Sample_HV_Clip.wav,0 days 00:00:08.190000,0 days 00:00:08.210000,0.18474682,-19.893929,23.23449,-0.05478218,-0.028594727,16.566536,0.082101375,0.75249547,-3.3182771,10.936771,30.036295,559.1226,1440.2123,-8.516284,1787.2323,-16.189882,2781.3875,-25.70173
sample_wav/mono_first_ten_Sample_HV_Clip.wav,0 days 00:00:08.200000,0 days 00:00:08.220000,0.18051946,-18.79574,20.624743,-0.048446525,-0.025768472,17.379433,0.12163419,1.3017746,-3.0935097,5.1921797,34.58605,666.353,1622.3486,-9.378699,1828.2573,-13.522166,3184.319,-26.87084
sample_wav/mono_first_ten_Sample_HV_Clip.wav,0 days 00:00:08.210000,0 days 00:00:08.230000,0.17930968,-16.907845,17.035713,-0.028859222,-0.017530983,17.323675,0.10406355,1.3922895,-4.532659,2.5221148,32.445156,759.87726,1743.674,-11.24186,1861.707,-15.579086,3222.3047,-25.226913
sample_wav/mono_first_ten_Sample_HV_Clip.wav,0 days 00:00:08.220000,0 days 00:00:08.240000,0.18146634,-17.691912,19.675814,-0.026736775,-0.012681172,15.714686,0.086492896,1.4828044,-13.546069,0.05058257,30.920652,839.3134,1607.979,-14.766238,1925.5347,-19.892273,3326.998,-27.461777
sample_wav/mono_first_ten_Sample_HV_Clip.wav,0 days 00:00:08.230000,0 days 00:00:08.250000,0.17976587,-20.801971,25.923414,-0.034889612,-0.0110653145,14.236984,0.029389426,1.0240401,-14.009567,-1.8516272,28.45333,761.74884,1706.7867,-14.760289,1910.2931,-25.122963,3220.9062,-29.880241
sample_wav/mono_first_ten_Sample_HV_Clip.wav,0 days 00:00:08.240000,0 days 00:00:08.260000,0.18126746,-21.105562,28.325438,-0.020061174,-0.011111711,12.724713,0.029389426,1.0240401,-13.007679,-2.4398308,28.136057,596.99695,1543.9044,-10.589217,1677.6162,-23.895823,2942.5032,-31.039377
sample_wav/mono_first_ten_Sample_HV_Clip.wav,0 days 00:00:08.250000,0 days 00:00:08.270000,0.17143708,-22.157461,31.459265,-0.022454897,-0.017910836,12.586365,0.102481045,0.9409723,-4.815476,65.69198,28.774872,389.43445,1831.4276,-7.046776,1395.8887,-21.685669,2621.9753,-29.968252
sample_wav/mono_first_ten_Sample_HV_Clip.wav,0 days 00:00:08.260000,0 days 00:00:08.280000,0.16689925,-20.191612,30.332315,-0.00832281,-0.020198246,12.455388,0.13902687,0.8579046,-4.5061374,69.73058,29.996588,269.78,1886.5424,-4.7259154,1172.6145,-20.028608,2451.571,-28.120886
sample_wav/mono_first_ten_Sample_HV_Clip.wav,0 days 00:00:08.270000,0 days 00:00:08.290000,0.16645418,-22.16828,33.204872,-0.047962192,-0.018623658,12.640044,0.0,0.77483684,-5.7674184,72.02525,30.594023,551.6292,2038.2158,-10.573012,1367.1221,-20.65526,2662.0513,-26.078615
sample_wav/mono_first_ten_Sample_HV_Clip.wav,0 days 00:00:08.280000,0 days 00:00:08.300000,0.17055194,-21.268036,30.49771,-0.05770139,-0.015496805,14.497037,0.0,0.77483684,-4.7906604,0.65350026,27.316442,702.6872,1877.1815,-10.569179,1607.2115,-19.46507,2865.2078,-23.11609
sample_wav/mono_first_ten_Sample_HV_Clip.wav,0 days 00:00:08.290000,0 days 00:00:08.310000,0.16859575,-21.622366,30.05252,-0.066867925,-0.015612253,18.833488,0.0,1.9305471,-2.5325441,2.1765156,27.670824,774.0302,1626.1105,-9.9096,1735.0209,-17.880907,2783.802,-21.287882
sample_wav/mono_first_ten_Sample_HV_Clip.wav,0 days 00:00:08.300000,0 days 00:00:08.320000,0.1903749,-21.217154,29.586725,-0.045402035,-0.019014997,22.843012,0.5162982,1.9436717,-0.11881737,3.1666296,26.662195,629.62164,1776.1738,-5.3331585,1753.8721,-15.851798,2813.5176,-18.280828
sample_wav/mono_first_ten_Sample_HV_Clip.wav,0 days 00:00:08.310000,0 days 00:00:08.330000,0.24307118,-22.641764,30.549995,-0.029297171,-0.019191328,28.383799,0.35506424,1.9567963,1.6579599,8.090583,24.86498,509.32358,1648.6733,-6.04594,1671.3379,-16.931543,2666.8372,-19.780027
sample_wav/mono_first_ten_Sample_HV_Clip.wav,0 days 00:00:08.320000,0 days 00:00:08.340000,0.34482276,-22.773172,30.130857,-0.014744117,-0.022718629,31.433489,0.03259629,0.8142107,2.197326,3.5465982,20.275547,512.8554,1591.3011,-8.128979,1667.019,-17.410772,2792.3115,-21.478537
sample_wav/mono_first_ten_Sample_HV_Clip.wav,0 days 00:00:08.330000,0 days 00:00:08.350000,0.4356462,-20.550735,27.345474,-0.00943358,-0.022941628,34.39294,0.03259629,0.8142107,4.4109955,-1.4724956,12.973475,401.97388,1288.8466,-7.87759,1578.6813,-18.154875,2654.005,-20.851067
sample_wav/mono_first_ten_Sample_HV_Clip.wav,0 days 00:00:08.340000,0 days 00:00:08.360000,0.5562353,-16.037382,22.650434,0.0038907714,-0.020330757,34.22324,0.25163248,1.4043108,6.817444,-4.400675,8.706517,389.6201,1293.6752,-7.148756,1541.7476,-16.541204,2602.9524,-15.855275
sample_wav/mono_first_ten_Sample_HV_Clip.wav,0 days 00:00:08.350000,0 days 00:00:08.370000,0.7926428,-10.936225,17.282957,-0.0028136391,-0.022313638,34.081436,0.25593457,1.4994682,9.037635,-6.628086,3.2052925,402.6779,1212.5173,-6.4899726,1535.688,-15.958908,2495.505,-9.695264
sample_wav/mono_first_ten_Sample_HV_Clip.wav,0 days 00:00:08.360000,0 days 00:00:08.380000,1.0819982,-7.2559323,12.641972,-0.005320921,-0.025955135,34.056477,0.25365046,1.959602,10.338399,-7.4948783,1.7155882,397.62708,1104.2483,-5.8180137,1495.4762,-17.889198,2371.3215,-7.5336018
sample_wav/mono_first_ten_Sample_HV_Clip.wav,0 days 00:00:08.370000,0 days 00:00:08.390000,1.3464531,-5.55666,9.982949,-0.002192647,-0.035079572,34.03328,0.025098281,1.3503405,10.587492,-7.303496,1.4286605,414.79123,954.97565,-5.4222627,1495.313,-20.698034,2306.193,-6.8509235
sample_wav/mono_first_ten_Sample_HV_Clip.wav,0 days 00:00:08.380000,0 days 00:00:08.400000,1.4463648,-5.9928575,8.547141,0.020511946,-0.03671768,34.026108,0.01115043,1.1616429,10.350529,-6.1441803,3.327574,408.86227,889.9761,-5.172124,1492.5907,-23.887491,2290.0886,-8.499698
sample_wav/mono_first_ten_Sample_HV_Clip.wav,0 days 00:00:08.390000,0 days 00:00:08.410000,1.4502507,-6.653605,8.048127,0.025938714,-0.04045328,34.038788,0.0027842575,0.6241349,9.994816,-3.91311,6.4483085,410.21347,871.5091,-4.891974,1521.0826,-27.215385,2279.3318,-11.340282
sample_wav/mono_first_ten_Sample_HV_Clip.wav,0 days 00:00:08.400000,0 days 00:00:08.420000,1.3610878,-8.213585,8.889909,0.030066038,-0.04126892,34.069546,0.002346087,0.40810025,9.8888235,-0.8157794,10.576522,418.4705,909.7193,-4.3964276,1617.1735,-31.247986,2257.7866,-14.972949
sample_wav/mono_first_ten_Sample_HV_Clip.wav,0 days 00:00:08.410000,0 days 00:00:08.430000,1.2400277,-9.920568,10.600091,0.0045109075,-0.041179065,34.11403,0.0022348787,0.36565956,10.187858,2.8377426,15.069905,425.78796,960.60645,-3.785715,1722.3273,-32.09219,2199.1785,-18.855621
sample_wav/mono_first_ten_Sample_HV_Clip.wav,0 days 00:00:08.420000,0 days 00:00:08.440000,1.1101352,-12.282203,14.499008,0.002305227,-0.03932835,34.161484,0.0036653215,0.35202798,10.674308,6.908956,23.385653,428.7994,1018.8454,-3.490979,1834.2262,-34.895123,2156.842,-26.876633
sample_wav/mono_first_ten_Sample_HV_Clip.wav,0 days 00:00:08.430000,0 days 00:00:08.450000,1.0082105,-14.599835,17.897993,-0.0027925025,-0.036826696,34.19682,0.0047443197,0.45066938,10.904195,11.398654,27.238672,431.1592,1073.1705,-3.8615887,1749.9619,-37.177757,2108.4402,-31.10026
sample_wav/mono_first_ten_Sample_HV_Clip.wav,0 days 00:00:08.440000,0 days 00:00:08.460000,0.9179318,-16.801409,21.867767,0.036730777,-0.032054666,34.161987,0.0053718947,0.49511385,10.734886,18.38331,28.959702,419.25992,1078.5865,-5.0485325,1785.274,-40.938053,2179.9202,-34.008236
sample_wav/mono_first_ten_Sample_HV_Clip.wav,0 days 00:00:08.450000,0 days 00:00:08.470000,0.81960034,-18.98665,24.27066,0.050824698,-0.019952876,34.073486,0.0063607455,0.3525114,10.428915,20.420042,25.61413,404.58667,1110.1791,-6.369848,1701.6855,-40.00414,2212.4082,-31.983978
sample_wav/mono_first_ten_Sample_HV_Clip.wav,0 days 00:00:08.460000,0 days 00:00:08.480000,0.72311133,-20.478403,25.559584,0.051013533,-0.014067347,34.00671,0.007552763,0.4723797,10.299809,21.191648,23.582993,389.55045,1145.1763,-7.043344,1694.4818,-38.00731,2210.2812,-30.626335
sample_wav/mono_first_ten_Sample_HV_Clip.wav,0 days 00:00:08.470000,0 days 00:00:08.490000,0.63934726,-22.240053,27.674353,0.023471678,-0.011866729,34.03688,0.02064362,0.517032,10.462268,19.148575,22.522642,378.88303,1208.2627,-6.3299003,1541.9076,-35.842133,2186.887,-28.852541
sample_wav/mono_first_ten_Sample_HV_Clip.wav,0 days 00:00:08.480000,0 days 00:00:08.500000,0.6096058,-22.12824,26.929426,0.011162762,-0.016122611,34.105495,0.028116183,0.6030565,10.72128,21.813437,21.522112,376.35974,1220.2822,-4.712997,1557.6005,-32.090557,2210.1133,-26.23511
sample_wav/mono_first_ten_Sample_HV_Clip.wav,0 days 00:00:08.490000,0 days 00:00:08.510000,0.6313217,-20.836775,25.464544,0.008291694,-0.013099185,34.096024,0.04273278,0.490584,10.919228,24.134363,23.252045,369.49918,1145.7606,-3.0414448,1568.7594,-30.554323,2250.6292,-26.293488
sample_wav/mono_first_ten_Sample_HV_Clip.wav,0 days 00:00:08.500000,0 days 00:00:08.520000,0.65849537,-20.764862,25.0151,0.011527878,-0.010425567,33.940056,0.028203985,0.6558451,10.834107,24.327751,26.581148,382.7981,1123.5621,-1.9784975,1645.9772,-29.662582,2165.6003,-28.559647
sample_wav/mono_first_ten_Sample_HV_Clip.wav,0 days 00:00:08.510000,0 days 00:00:08.530000,0.6728668,-21.047075,26.050247,0.019408394,-0.004404429,33.676365,0.027713204,0.6774363,10.43224,22.19525,30.891815,389.30737,1120.7864,-1.4190236,1590.2827,-32.286007,2133.783,-32.31084
sample_wav/mono_first_ten_Sample_HV_Clip.wav,0 days 00:00:08.520000,0 days 00:00:08.540000,0.6428771,-22.661682,30.503073,0.028387194,-0.0013648436,33.364788,0.01075457,0.91122216,9.441056,19.177517,35.445072,392.03555,1152.0671,-1.5497891,1538.6338,-32.596985,2178.954,-36.99486
sample_wav/mono_first_ten_Sample_HV_Clip.wav,0 days 00:00:08.530000,0 days 00:00:08.550000,0.60356337,-23.40178,32.854694,0.03440227,-0.0032758906,29.080688,0.18065608,1.0001221,6.3899784,18.127527,36.311626,387.99194,1164.0557,1.2158538,1428.452,-27.173365,2274.7764,-34.006138
sample_wav/mono_first_ten_Sample_HV_Clip.wav,0 days 00:00:08.540000,0 days 00:00:08.560000,0.54112417,-23.24491,34.16232,0.03512853,-0.008652975,22.301239,0.28945863,1.8876072,2.1431453,9.284294,32.516277,380.93057,1219.4679,0.68618435,1363.5021,-20.749025,2261.3958,-29.59059
sample_wav/mono_first_ten_Sample_HV_Clip.wav,0 days 00:00:08.550000,0 days 00:00:08.570000,0.46911725,-21.73298,33.50866,0.021891236,-0.008767452,15.523736,0.29779828,2.6866653,-1.3751858,1.9323136,26.955446,369.46713,1243.7955,0.1348304,1342.111,-14.340722,2276.9377,-22.983805
sample_wav/mono_first_ten_Sample_HV_Clip.wav,0 days 00:00:08.560000,0 days 00:00:08.580000,0.40591326,-18.678215,29.940773,-0.009779143,-0.0070135556,13.035365,0.19139801,3.383073,-3.2257526,-5.75837,24.564178,561.62524,1254.8165,-6.3437448,1564.5509,-14.97361,2608.8174,-23.300116
sample_wav/mono_first_ten_Sample_HV_Clip.wav,0 days 00:00:08.570000,0 days 00:00:08.590000,0.3611289,-16.389837,27.796606,-0.028512957,-0.0012123884,13.282379,0.0,2.8970754,-4.4172826,-4.765352,24.440102,773.9526,1147.901,-7.2721767,1822.6757,-10.98064,2879.9502,-22.280914
sample_wav/mono_first_ten_Sample_HV_Clip.wav,0 days 00:00:08.580000,0 days 00:00:08.600000,0.3538462,-16.059053,26.677979,-0.038892135,-0.0073660533,19.924753,0.53862286,2.1041555,-2.373059,-4.5705886,24.789759,782.14435,1174.3535,-4.3740664,1840.3859,-6.3679557,2925.5378,-21.329765
sample_wav/mono_first_ten_Sample_HV_Clip.wav,0 days 00:00:08.590000,0 days 00:00:08.610000,0.37145162,-14.444142,24.348816,-0.025375344,-0.008021173,26.291542,0.69241524,1.3112359,-0.31928954,-5.3915763,22.925531,807.8543,1311.3461,-2.493858,1749.6304,1.0334426,2883.1697,-18.383022
