,Loudness_sma3,Loudness_sma3,alphaRatio_sma3,alphaRatio_sma3,hammarbergIndex_sma3,hammarbergIndex_sma3,slope0-500_sma3,slope0-500_sma3,slope500-1500_sma3,slope500-1500_sma3,F0semitoneFrom27.5Hz_sma3nz,F0semitoneFrom27.5Hz_sma3nz,jitterLocal_sma3nz,jitterLocal_sma3nz,shimmerLocaldB_sma3nz,shimmerLocaldB_sma3nz,HNRdBACF_sma3nz,HNRdBACF_sma3nz,logRelF0-H1-H2_sma3nz,logRelF0-H1-H2_sma3nz,logRelF0-H1-A3_sma3nz,logRelF0-H1-A3_sma3nz,F1frequency_sma3nz,F1frequency_sma3nz,F1bandwidth_sma3nz,F1bandwidth_sma3nz,F1amplitudeLogRelF0_sma3nz,F1amplitudeLogRelF0_sma3nz,F2frequency_sma3nz,F2frequency_sma3nz,F2amplitudeLogRelF0_sma3nz,F2amplitudeLogRelF0_sma3nz,F3frequency_sma3nz,F3frequency_sma3nz,F3amplitudeLogRelF0_sma3nz,F3amplitudeLogRelF0_sma3nz
,self,other,self,other,self,other,self,other,self,other,self,other,self,other,self,other,self,other,self,other,self,other,self,other,self,other,self,other,self,other,self,other,self,other,self,other
265,0.3270387,0.4565948,-13.22685,-9.105202,24.448334,17.945929,-0.04584093,-0.031650867,0.000108104665,-0.013287932,15.175841,0.0,0.023356175,0.0,1.011902,0.0,-7.7582436,0.0,9.154572,0.0,21.691414,0.0,368.6036,460.04343,1255.3247,982.71454,-72.38878,-139.3759,1304.705,1368.3971,-77.73496,-139.60088,2336.094,2453.1797,-81.25938,-141.5317
266,0.3327029,0.5175269,-12.917346,-8.128558,23.014986,16.094915,-0.038359392,-0.04548418,-0.0007108816,-0.017294489,,,,,,,,,,,,,374.1586,442.20322,1309.1376,970.6211,-136.031,-201.0,1321.5736,1396.1798,-139.28001,-201.0,2327.9626,2456.4246,-140.74434,-201.0
267,0.3552904,0.6176664,-13.581642,-6.550619,21.603706,12.967088,-0.037409637,-0.03876329,-0.010993588,-0.023267359,,,,,,,,,,,,,417.23746,431.06552,1209.319,1022.4495,,,1364.3119,1422.0204,,,2333.0957,2461.277,,
268,0.39536425,0.71402246,-13.676345,-1.493391,20.713928,4.564461,-0.042780053,-0.023966268,-0.016909493,-0.028327992,,,,,,,,,,,,,425.92618,430.78842,1152.9874,974.26733,,,1396.0024,1526.0634,,,2419.6604,2520.4326,,
269,0.41807747,0.7670533,-13.777786,0.31244636,19.981264,2.3764045,-0.043254554,-0.010631836,-0.016394848,-0.022922471,,,,,,,,,,,,,418.3318,323.2253,1121.7208,1195.8855,,,1439.815,1521.7767,,,2481.8076,2625.7893,,
270,0.42871368,0.7685104,-11.455528,1.8250643,17.083204,1.0778196,-0.02822479,-0.01548252,-0.01709948,-0.01757623,,,,,,,,,,,,,393.6744,323.10397,1107.9227,1227.5983,,,1453.9926,1522.5895,,,2616.84,2605.3845,,
271,0.4111716,0.7307064,-10.433316,-0.9985935,15.3394785,4.98505,-0.028119795,-0.045669828,-0.0062624714,-0.006635459,,,,,,,,,,,,,316.85184,251.01338,1252.8707,1384.5337,,,1397.4781,1436.944,,,2615.9182,2554.6926,,
272,0.40366006,0.706497,-11.293049,-2.599447,16.86603,6.4580884,-0.031863865,-0.06404311,-0.005471343,-0.008785491,,,,,,,,,,,,,260.37598,361.56857,1367.1357,1186.867,-135.05779,-201.0,1387.0908,1470.9183,-140.30226,-201.0,2602.8826,2491.3972,-141.44716,-201.0
273,0.39743444,0.7078802,-12.855998,-2.700037,18.296783,7.2782116,-0.051676292,-0.06995426,-0.0046930932,-0.009666436,13.021334,0.0,,,,,-9.312332,0.0,3.81239,0.0,23.682638,0.0,265.50742,307.13742,1331.2583,1270.8048,-135.0578,-201.0,1432.3837,1461.0,-140.30226,-201.0,2520.2517,2435.1492,-141.44716,-201.0
274,0.38781962,0.6898938,-10.848254,0.27879557,16.11489,3.2262084,-0.043135345,-0.02216944,-0.0105847,-0.0138785625,13.80965,0.0,,,,,-8.412563,0.0,,,,,324.37924,351.19095,1168.7003,1114.004,-135.0578,-136.79921,1467.2515,1459.3644,-140.30226,-142.63664,2520.595,2466.8142,-141.44716,-144.79753
275,0.35450014,0.61343086,-10.997517,0.27015594,16.795446,2.6065865,-0.04301529,-0.013664131,-0.014010313,-0.020606253,14.587223,34.976097,,,,,-5.8775864,5.0706863,0.0,9.611675,0.0,26.840055,378.20178,347.4712,996.1198,1024.1836,-131.4168,-72.654785,1465.3643,1448.0597,-137.05515,-84.71868,2535.639,2544.3333,-140.50465,-90.54816
276,0.34080032,0.5767339,-13.703961,-6.850741,21.17795,11.400052,-0.038850214,0.019434558,-0.017642582,-0.031151863,17.864466,34.94809,,,,,-1.8726505,6.713899,2.5687919,10.526855,29.21834,27.54226,391.33762,383.63077,1017.7285,913.34375,-63.50276,-8.433023,1454.7334,1462.319,-76.796005,-27.44503,2639.954,2655.0266,-81.349144,-35.975285
277,0.33937463,0.5916919,-17.201738,-14.658443,26.259317,23.168055,-0.037582915,0.020802332,-0.023738176,-0.03516226,20.317213,34.854965,,,,,1.5650526,9.266898,6.749512,12.127706,29.949585,29.431976,396.04736,400.79306,1112.9498,1066.7274,5.270695,-8.311147,1480.3949,1523.2133,-15.042915,-29.260836,2543.467,2530.6418,-21.398506,-37.743122
278,0.36483148,0.6497742,-19.88112,-22.829475,29.057386,33.73481,-0.01908344,0.040494014,-0.024852173,-0.029163951,22.627848,34.67418,,,,,3.1395588,10.712596,14.637866,13.015067,31.13725,28.495142,386.3451,386.6416,1185.9573,1205.1888,6.5024095,-7.8413734,1494.3698,1514.667,-16.204939,-31.24174,2529.501,2393.9314,-19.750196,-36.336514
279,0.36859202,0.67854315,-19.458273,-23.8259,28.40017,34.209705,-0.0075390935,0.06058319,-0.01893621,-0.019091874,22.411936,34.434074,,,0.2784864,1.3384798,3.2167814,11.100808,19.000326,12.742935,30.040686,27.30601,379.41397,382.44058,1171.8165,1222.3217,10.96627,-7.1921096,1458.9961,1492.8724,-12.08631,-32.282284,2396.9333,2311.7698,-14.943108,-34.49812
280,0.3774804,0.7088716,-20.410036,-24.326197,28.575693,33.216896,0.011187705,0.06242737,-0.011990402,-0.01368319,22.167173,34.167767,0.037283905,0.02010896,0.0,0.9902923,2.500818,11.080204,21.3872,12.17421,29.522171,26.312017,375.7096,376.33755,1109.7324,1170.9883,13.779944,-6.716432,1419.7584,1426.3662,-10.914265,-33.39818,2452.1838,2413.4578,-12.470207,-33.028446
281,0.3793033,0.73514175,-19.935516,-23.14959,26.250244,30.480883,0.010527282,0.04927815,-0.014341916,-0.015108418,21.996948,33.97722,0.035505384,0.020689592,1.6126387,0.80654925,1.8420898,10.738071,23.813133,12.2373705,29.184294,26.430204,371.18484,381.2955,1065.4738,1185.0657,12.59364,-6.7206516,1398.187,1430.0516,-14.046562,-33.342197,2430.2717,2462.818,-13.978629,-33.15086
282,0.38862193,0.73467493,-20.87438,-23.04055,25.699167,28.798586,0.002892309,0.0042366446,-0.023854531,-0.02362222,19.496552,33.79794,0.1298697,0.013025797,1.3133885,0.46081844,0.97143835,10.121333,12.980354,13.862882,28.886223,28.204893,379.00427,391.17673,1061.4849,1209.8097,9.668649,-7.126751,1419.3822,1459.107,-18.995949,-34.167683,2454.3428,2489.1338,-19.303999,-35.331646
283,0.37333742,0.6994972,-21.63935,-24.02649,25.182123,28.754354,-0.01509018,-0.010113767,-0.025385201,-0.026976341,16.981436,33.55538,0.13121986,0.012499608,0.84856385,0.5558579,0.106244326,9.210686,3.237915,15.388906,27.494635,31.350609,383.3929,389.94083,1043.5663,1172.3895,6.7945933,-7.4643493,1430.9058,1455.914,-22.918085,-35.95263,2456.1313,2483.8503,-22.78477,-38.81496
284,0.34832358,0.62449837,-23.606369,-26.198502,27.39711,31.890356,-0.009752989,-0.008831562,-0.022683421,-0.029365862,14.399986,33.297558,0.18085563,0.006881764,0.35124168,0.37015858,-1.820807,7.187326,-6.34084,15.437545,26.311544,32.020237,389.33984,386.1379,1075.562,1146.9757,5.3338447,-6.7046204,1443.0006,1443.2999,-22.466085,-36.40146,2461.1467,2478.6536,-24.491186,-38.724854
285,0.3115509,0.52974075,-24.714767,-28.00676,29.280756,34.909637,-0.009326561,-0.0045468695,-0.016142173,-0.024802463,14.279841,33.182957,0.0,0.0095162345,0.9879822,0.86824626,-3.3680966,4.1445932,-3.8412154,12.638135,23.35848,28.892698,380.8667,379.27188,1109.2771,1146.964,5.269388,-3.9536312,1393.2734,1402.0465,-20.676891,-34.01962,2417.3926,2423.9785,-20.479418,-32.84633
286,0.28871238,0.4370965,-23.768156,-26.80247,30.750128,35.666492,-0.011840321,-0.011411577,-0.015653351,-0.023213284,16.544737,33.272564,0.018492665,0.01570983,1.8065459,1.1602287,-3.6009867,2.5523012,0.041447956,9.206472,19.139616,23.213913,372.81857,370.73877,1177.7368,1178.0269,5.2710724,0.4071606,1373.5104,1383.392,-20.032404,-28.74734,2390.6045,2368.1848,-16.683512,-22.806753
287,0.29138952,0.440698,-19.707125,-20.277391,28.588844,28.37786,-0.0035153292,-0.014713279,-0.010215159,-0.019891847,23.014183,33.44274,0.018492665,0.019372141,2.6251097,1.8393322,-0.11983713,3.6812255,4.0695367,6.5965667,18.869429,20.217257,372.17847,363.69864,1715.2686,1105.9266,6.6349244,4.5819583,1391.666,1393.663,-20.933493,-25.192413,2469.6367,2378.823,-14.417705,-15.6353
288,0.3595481,0.6356312,-16.246511,-15.95609,23.17246,22.317987,0.005353099,0.014657132,-0.012049911,-0.027197028,29.460602,33.548843,0.34566176,0.019550832,3.001396,1.9791002,4.1754794,7.009184,7.2333927,5.9785213,21.32042,21.385561,383.13583,369.39297,1661.293,1032.3688,7.041986,7.0193276,1489.5074,1477.1964,-23.15355,-23.88791,2568.5981,2480.0583,-15.912797,-14.366234
289,0.48538637,0.9343632,-14.449814,-13.497574,18.387173,16.967623,0.013976988,0.05049981,-0.019729959,-0.035998505,33.625027,33.630146,0.6728309,0.012102912,3.377682,2.404443,7.3791823,9.435325,8.857068,6.3315597,24.61355,22.094439,457.30338,443.19104,1668.5846,1081.9224,5.111531,5.3758683,1629.8488,1612.0303,-23.691849,-23.01031,2731.4148,2669.282,-16.314264,-14.318349
290,0.60801697,1.1870205,-16.085659,-16.427256,18.381481,19.906326,0.00936936,0.058941763,-0.03266665,-0.049020324,33.713047,33.716137,0.6705358,0.008709381,2.912152,1.8682593,7.954783,10.536117,9.207524,7.1923766,23.436104,25.05397,556.94025,493.53586,1200.4813,1206.4965,2.687478,2.5492842,1755.6393,1755.6449,-24.177801,-23.28534,2800.7285,2828.5684,-14.60835,-17.367306
291,0.6656957,1.262859,-18.074394,-17.449368,21.065056,20.541079,0.031361368,0.05235225,-0.036428247,-0.04981059,33.77594,33.790543,0.3380823,0.0043638344,1.977451,1.2404946,7.833702,10.7618,8.775045,8.221271,25.416513,27.068878,669.4808,576.1402,1286.9113,1365.5493,-6.328199,-0.9139633,1877.1176,1886.1249,-20.212893,-19.825205,2930.1438,3033.0742,-16.30179,-19.76157
292,0.69201547,1.274332,-19.25953,-17.863977,22.25727,20.831087,0.044766247,0.036023717,-0.034977954,-0.047584224,33.80512,33.8409,0.00813374,0.0075218785,0.9237337,0.5185687,7.6114774,10.535439,8.103645,9.291269,28.456116,30.753828,721.1607,605.5832,1268.1886,1333.8798,-12.568073,-2.6387804,1945.4819,1942.4225,-16.685865,-21.62594,3014.125,3106.4539,-19.326502,-24.10134
293,0.69692034,1.2610489,-19.631392,-17.779,21.505838,19.5865,0.046986464,0.04462384,-0.035758696,-0.044269215,33.84071,33.889366,0.0068014353,0.006802881,0.80291176,0.41520253,7.039841,9.731984,7.5398903,10.217787,32.214497,31.181244,727.80145,623.0683,1195.0059,1363.973,-12.55878,-4.8182197,1978.8594,1966.2933,-13.231178,-22.136126,3073.5332,3170.929,-23.639343,-25.781677
294,0.70348567,1.2400736,-19.194948,-17.668732,20.776749,19.566202,0.022616146,0.041180298,-0.035053264,-0.043198247,33.876236,33.923664,0.008606051,0.00675172,0.63533944,0.34924075,5.421356,8.054473,6.805344,10.375465,32.54647,31.306976,703.0102,630.72406,1142.6974,1276.1606,-6.8001704,-7.376165,1981.2886,1954.5673,-14.594299,-26.59488,3063.4343,3091.6455,-25.615128,-28.307673
295,0.6599976,1.1574459,-19.581549,-18.726248,21.369776,20.602903,0.029394278,0.043329388,-0.037204113,-0.041334417,33.894165,33.940945,0.007831901,0.0036007445,0.656601,0.30274704,4.5308466,4.662138,6.4334826,9.19653,32.808018,30.007463,702.7537,625.9902,1146.3177,1264.4644,-67.3446,-9.81104,1979.6221,1966.6924,-77.230515,-26.210272,3063.207,3093.7493,-84.92762,-30.621973
296,0.5919956,1.0102072,-20.112999,-19.838951,21.621897,22.656366,0.009475742,0.03202047,-0.033162255,-0.038133144,0.0,33.938046,0.0,0.0035777842,0.0,0.2928663,0.0,2.7834477,0.0,8.299281,0.0,29.806715,694.3077,640.2659,1176.0785,1236.097,-134.46156,-74.349525,1972.11,1964.1085,-139.4007,-84.52419,3040.1172,3027.5417,-143.51534,-88.68781
297,0.49359298,0.83738106,-19.39927,-19.508944,20.701399,23.350723,0.00041729584,0.0029921022,-0.033308987,-0.031066202,,,,,,,,,,,,,628.02655,540.36053,1257.9537,1250.2079,-201.0,-137.98161,1750.0226,1908.4877,-201.0,-142.61954,2705.824,2780.4148,-201.0,-145.14563
298,0.44333327,0.7421867,-19.27632,-15.49541,21.919466,20.253613,-0.034217678,-0.005309133,-0.029830253,-0.029729227,,,,,,,,,,,,,534.8639,445.70737,1240.083,1146.1481,,,1743.3721,1862.941,,,2410.6902,2541.5051,,
299,0.44191572,0.7175357,-18.739046,-10.620045,23.065882,14.227954,-0.04159152,-0.018554764,-0.028686794,-0.025650645,,,,,,,,,,,,,438.30655,368.57333,1149.8289,976.03955,,,1604.7311,1758.085,,,2262.7102,2417.246,,
300,0.46629575,0.7458658,-19.506098,-8.056614,26.439722,11.194364,-0.042995144,-0.016700163,-0.019432731,-0.024465999,,,,,,,,,,,,,411.61832,374.23355,1016.9295,875.4045,,,1647.6515,1692.8024,,,2452.1802,2550.4568,,
301,0.47742888,0.7591056,-18.143126,-8.769886,25.003489,12.495435,-0.029149456,-0.04479587,-0.014940987,-0.018216206,,,,,,,,,,,,,382.54697,388.86264,1012.6426,930.21533,,,1454.2999,1606.7637,,,2532.1682,2615.8127,,
302,0.47754654,0.8242337,-14.138015,-7.31836,21.01116,12.430481,0.0018811611,-0.06396061,-0.010004684,-0.016941674,,,,,,,,,,,,,363.0665,410.34756,1115.9432,929.0588,,,1462.6709,1585.5323,,,2516.9573,2602.0579,,
303,0.49386027,0.8979733,-11.974847,-3.2016432,17.445076,8.391075,-0.016099269,-0.06658984,-0.012417261,-0.01535444,,,,,,,,,,,,,380.5046,448.4668,1207.3987,869.3117,-133.70232,-133.4134,1485.3663,1593.5458,-140.77321,-141.30519,2503.7275,2521.8313,-137.8189,-137.7111
304,0.5134817,0.9286712,-11.415296,1.4354334,16.982279,2.5640879,-0.030203307,-0.05716191,-0.01680026,-0.01767709,15.0019245,34.180702,,,,,-5.1368256,0.14673316,-0.6011891,3.2963152,9.188097,14.304522,394.92273,459.8763,1131.667,744.29083,-63.902588,-64.86461,1545.5142,1557.5917,-78.705956,-80.89109,2572.5764,2503.9229,-73.313416,-74.400955
305,0.52062196,0.9171737,-12.704988,-1.6668243,17.669525,4.011482,-0.05160537,-0.02951456,-0.01951099,-0.02245758,14.974697,34.12343,,,,,-3.9297292,2.4670715,-2.0514865,3.4285343,8.239354,15.993754,411.57764,443.48312,1036.067,750.33325,8.029835,4.183665,1533.4352,1579.6613,-14.896194,-20.565142,2608.9543,2525.5298,-7.6554546,-11.810089
306,0.58083004,1.0514646,-12.5186205,-6.8464217,15.877541,8.205487,-0.023493057,-0.002808944,-0.025739992,-0.030727783,21.25242,33.998493,,,,,0.46479306,6.1412215,-0.7728443,3.9626026,11.366906,18.37037,409.2595,412.88864,974.9273,853.06683,10.466758,5.547215,1597.5133,1601.0903,-14.516095,-20.865553,2670.9314,2614.133,-7.771534,-12.823155
307,0.66844636,1.2915832,-11.648463,-11.939475,14.750731,14.313611,0.007026441,0.04075908,-0.032868955,-0.040720236,27.534964,33.83954,,,,,4.0232277,7.687889,1.7705175,5.2254677,16.02324,19.57097,396.97,392.38858,1028.9672,946.90753,10.122487,5.5724263,1612.848,1653.4375,-17.350473,-22.676355,2641.9395,2632.4094,-10.061255,-13.998546
308,0.77687424,1.5040694,-11.522296,-11.648862,14.798137,15.578425,0.01771106,0.05835704,-0.037952814,-0.04315937,33.762005,33.54637,,,0.75559497,0.8733325,6.0727916,7.5528893,4.9328456,8.517415,21.136133,19.885612,405.97583,389.03003,1148.435,1001.90094,7.3773575,4.604839,1693.5114,1674.7721,-22.637045,-25.830454,2661.1143,2585.4517,-13.758775,-15.280772
309,0.7714316,1.4191462,-12.996776,-11.8425,17.988272,16.77027,0.032421175,0.06363054,-0.040364664,-0.043289512,33.56484,33.24631,0.0068434374,0.008573504,0.71449757,0.6417174,4.717876,7.078322,4.9825826,11.662366,23.974335,23.057486,503.20825,385.8057,1238.5981,1054.9016,5.040123,3.203214,1803.3512,1750.1879,-24.592966,-28.146713,2682.8186,2514.379,-17.131891,-19.854273
310,0.6731281,1.0986086,-14.535964,-13.726891,18.736204,17.950674,0.02487717,0.02733639,-0.031908017,-0.033532035,33.402355,33.143665,0.006638625,0.009076231,0.81802803,0.9377033,3.283171,6.460077,5.977797,14.3374815,28.267378,28.58933,513.259,394.8217,1322.1249,1231.8354,5.319641,1.6123499,1743.659,1821.4789,-22.178637,-30.886917,2635.2952,2486.471,-21.145418,-26.97698
311,0.53912926,0.768768,-16.035696,-16.390945,20.519342,20.608728,0.025995536,0.014898226,-0.028299024,-0.028063968,33.35467,29.254084,0.0074936375,0.17921114,1.1180325,2.0399349,2.1283252,3.927924,8.658669,16.132965,30.66242,30.900522,509.0361,396.81192,1301.5685,1311.9326,6.7356086,2.229483,1620.0797,1745.035,-18.017523,-27.886011,2542.1624,2417.5667,-22.12449,-28.254751
312,0.44161284,0.54523706,-17.391817,-18.563951,22.46888,23.375206,0.0021637764,0.0075175366,-0.019897522,-0.020832224,26.987146,23.188553,0.2297646,0.27861902,1.1833807,2.6450589,-0.7365499,0.14749162,11.849598,11.753857,30.2285,29.454824,402.47025,384.13626,1247.8246,1349.6903,8.771789,0.6324435,1395.4789,1526.2946,-14.729962,-23.982908,2443.1316,2371.1853,-21.467804,-27.106985
313,0.39061537,0.45328307,-17.967613,-18.982176,26.42485,26.28826,-0.008475351,0.00400541,-0.01621332,-0.018779628,20.747866,17.029728,0.23524515,0.37838674,1.390624,2.575898,-3.13585,-3.2274685,15.1623,9.246471,27.649597,26.125677,396.38528,366.51782,1183.7285,1263.607,5.8799644,-3.5182076,1368.0646,1342.0668,-15.350986,-18.951834,2466.754,2351.6155,-20.131569,-23.79156
314,0.3518447,0.38532662,-18.977373,-17.717388,28.116457,27.023077,-0.025372574,-0.014133255,-0.0137365535,-0.013759146,14.40729,14.788297,0.34902224,0.30938482,1.0472994,1.9938593,-4.7157598,-5.5640807,15.166022,6.790137,27.259745,25.958628,393.62732,340.02542,1163.7172,1367.7554,-0.79187536,-9.782216,1374.0231,1242.77,-17.495687,-18.518227,2480.8416,2374.1865,-22.86918,-26.07328
315,0.32358822,0.3350127,-18.279625,-16.25965,29.065886,27.771143,-0.037013263,-0.043575108,-0.012770959,-0.00980359,13.865436,14.176801,0.0,0.30938482,1.1567754,1.9938593,-4.081802,-7.4048924,13.889821,9.30223,28.018547,25.127874,399.571,367.0997,1471.4918,1444.6586,-7.0076194,-14.144658,1358.4233,1221.37,-18.221972,-17.95661,2466.7754,2334.4202,-25.409235,-25.899109
316,0.29831162,0.31736994,-17.489424,-14.584741,28.16614,26.822786,-0.05043411,-0.054733623,-0.010830309,-0.00924249,13.606923,13.702479,0.0,0.30938482,1.1567754,1.9938593,-3.899417,-7.904621,12.836853,9.496608,26.587769,20.467669,415.3682,401.0671,1481.0161,1406.7301,-11.032413,-13.197758,1370.4879,1241.68,-16.998285,-16.232,2458.1975,2373.5525,-24.365395,-21.572075
317,0.29739973,0.31791148,-16.29066,-14.575555,29.891394,28.152512,-0.051757127,-0.066147305,-0.0070714927,-0.008266786,13.3476095,13.1855545,0.0,0.30938482,1.9524196,1.9938593,-4.602694,-7.90516,13.169609,8.451778,22.921362,17.327213,420.30066,431.92642,1534.8666,1319.7886,-9.089554,-75.63157,1321.1669,1268.506,-14.772583,-76.83836,2394.9255,2389.9016,-19.311152,-79.32122
318,0.29187313,0.33253336,-14.138402,-12.811211,29.338005,27.062347,-0.037353605,-0.05698784,-0.0061463085,-0.0077132606,13.727255,0.0,0.013859174,0.0,2.3502417,0.0,-5.0651445,0.0,14.178844,0.0,19.633049,0.0,611.87225,434.44766,1235.9863,1217.299,-72.30736,-67.818085,1505.3536,1294.2382,-75.98483,-77.33179,2536.5583,2481.5273,-77.11969,-73.92072
319,0.35246256,0.5467232,-12.231689,-9.055018,25.60267,20.855011,-0.03648201,-0.06367824,-0.0063952296,-0.009345058,0.0,33.478943,,,,,0.0,2.5948153,0.0,-3.0627117,0.0,18.295406,931.6089,445.89673,1081.0187,1105.6306,-72.67126,-61.068542,1830.9476,1342.0399,-75.04067,-78.054085,2807.9016,2496.7908,-76.64564,-74.393906
320,0.43234882,0.80347586,-8.953273,-5.6433015,17.809502,14.622748,-0.022446515,-0.040051624,-0.011485155,-0.016168771,33.48133,33.279636,,,,,1.8946679,3.0215924,-3.5169234,-2.964774,15.830248,17.851854,931.774,447.7347,941.6905,937.11053,-69.81192,8.086608,1913.4252,1453.3495,-77.619576,-15.131229,2855.721,2543.7163,-73.08617,-10.893673
321,0.5962317,1.2012101,-7.8272576,-6.159561,12.046815,11.3396,-0.0105468305,-0.02218768,-0.019802948,-0.029775985,33.234592,33.01447,,,,,1.896223,4.4027214,-2.8785121,-2.7099779,12.672024,16.06922,731.4172,435.41895,842.41473,811.69073,-1.7043538,7.617541,1793.8807,1542.1772,-13.305118,-10.4895315,2709.6824,2535.3113,-7.0971284,-9.580104
322,0.7463097,1.4739704,-8.186864,-9.653128,10.212472,13.464414,-0.0018186417,0.0038203776,-0.029960224,-0.040078763,32.978024,32.812637,,,,,2.2393653,5.5118613,-2.484523,-2.0291307,6.80059,11.574432,406.98828,405.3138,935.293,886.86993,3.4950264,5.492952,1515.4658,1553.0929,-11.451283,-6.706066,2371.0432,2426.638,-3.305564,-6.0814805
323,0.8603408,1.6867452,-8.606167,-10.94413,9.792495,13.246373,-0.007031761,0.011808368,-0.030139737,-0.04259788,32.751434,32.75587,0.025458477,0.020342948,1.59894,2.0686927,2.8057263,5.7501407,-2.9119844,-1.1979285,8.380572,10.592961,407.38156,407.1404,989.9321,943.9597,1.5572172,3.5956962,1498.347,1514.6212,-7.141556,-6.251364,2350.6843,2343.4216,-6.8233542,-6.997265
324,0.8943642,1.7346463,-8.767177,-9.886901,10.872653,13.311057,-0.024826616,0.0068173823,-0.02849097,-0.04015631,32.774643,32.704304,0.02210156,0.020415304,2.0749385,1.663434,2.9899275,5.0724545,-4.641003,0.015600522,8.918464,11.283012,415.03833,407.67148,1010.7861,977.05225,-1.5469378,0.6583309,1476.557,1476.4857,-7.4728584,-9.572862,2293.3862,2263.3809,-10.465402,-10.624682
325,0.8534768,1.5566839,-9.064975,-8.5836935,13.879849,14.291634,-0.024476886,0.015056406,-0.026982943,-0.035052996,32.80422,32.74072,0.010293477,0.012950317,1.584886,1.0138569,2.3526113,4.93791,-4.6214404,2.5034297,9.494367,15.367607,419.48233,404.86426,1014.5052,977.3731,-4.7240653,-2.2656496,1442.5176,1422.2662,-8.978552,-13.047769,2291.2556,2242.661,-14.218432,-17.633255
326,0.77206343,1.2823987,-11.3765,-10.000507,18.589256,17.030142,-0.033345122,0.016047781,-0.026841989,-0.032016225,32.802353,32.772015,0.007943363,0.013920519,1.7383689,1.1330825,1.3893566,5.9637256,-2.6496718,5.5203347,10.10098,17.93054,430.81592,410.63574,1010.7443,1060.5997,-6.7096686,-3.4650135,1400.4039,1373.7565,-10.195049,-14.209773,2255.6077,2220.1506,-16.810648,-21.395554
327,0.65226215,1.0107843,-12.119962,-11.148403,21.332832,20.621946,-0.035585616,0.0036872067,-0.023135863,-0.020341745,32.78184,32.79685,0.00513175,0.014853197,1.5596777,1.1248983,0.8983645,7.183441,0.9739609,7.5102158,13.235379,21.174837,443.4435,406.04294,1090.1842,1222.643,-6.072412,-2.8563595,1392.7773,1341.703,-10.71035,-13.911996,2266.4082,2225.2756,-19.307793,-24.031197
328,0.5484416,0.8753535,-11.865724,-12.318863,22.132973,22.689547,-0.044623915,0.0002796234,-0.011848185,-0.010445298,32.755917,32.71989,0.006738387,0.016031919,2.1115108,1.2556053,1.3515276,7.224814,3.13322,7.2256165,16.25425,21.976885,389.70178,378.5519,1331.1292,1361.7076,-5.3237014,-1.3538162,1335.3011,1303.9965,-10.613715,-12.777867,2254.403,2218.3867,-20.803246,-23.330702
329,0.5119327,0.8553347,-11.835198,-12.426361,22.734896,23.825317,-0.041562457,-0.0071902093,-0.008866028,-0.0031253276,32.74455,32.584583,0.0070645474,0.013784167,2.6636086,0.75492936,2.0253446,5.740448,3.8190815,5.191955,19.53346,22.67137,367.29337,353.99365,1386.642,1372.9027,0.0,-0.23952167,1319.5226,1291.515,-12.528066,-10.851245,2260.46,2219.2783,-22.642416,-22.91089
330,0.5170173,0.8476251,-11.003858,-12.003773,21.815088,21.788422,-0.029444793,0.0028699667,-0.0016110763,-0.0009544115,32.5769,32.327236,0.005438523,0.008177995,2.5631282,0.74435836,2.1434433,3.8562222,3.5561836,2.8977673,20.059065,20.188908,337.95554,331.16382,1390.6598,1337.5752,-2.529391,-0.06929716,1273.3516,1272.0225,-12.020949,-9.585004,2228.888,2221.0496,-22.745184,-20.258204
331,0.53049105,0.8761298,-11.008301,-11.717568,22.414877,21.756582,-0.011987739,-0.0023645316,-0.004453109,-0.004506772,32.314503,32.019566,0.0038073529,0.006672595,1.8096617,0.62395096,1.5668885,2.7417927,-1.022628,-0.3409454,14.350244,15.055888,365.0983,352.6748,1244.8478,1265.1139,-5.844578,-0.59153837,1272.9559,1274.9022,-12.667687,-9.371846,2213.7795,2229.7537,-20.194822,-15.647426
332,0.5973578,1.0429307,-9.334136,-10.104342,22.021507,20.25749,0.0009354285,0.0031677578,-0.005424036,-0.0111611495,32.023106,31.71151,0.012034047,0.006333537,1.3583671,0.631645,0.24117327,2.1654673,-3.6635468,-3.0886364,10.861419,8.636956,374.58398,368.25998,1226.7203,1220.6562,-6.443977,-0.98390895,1286.1749,1284.6012,-7.2951183,-11.3742285,2224.366,2229.0964,-17.305395,-9.620866
333,0.68308884,1.2337346,-7.64788,-7.9469886,20.609003,18.485268,-0.004517298,0.009670037,-0.015103397,-0.02312389,25.6344,31.349564,0.020946866,0.0048610987,1.0918725,0.371133,-1.8199954,0.8106714,-4.694914,-5.7069755,7.0327697,7.88318,395.12735,393.8844,1157.4375,1093.775,-6.781692,-1.2509815,1317.0918,1311.0944,-5.3314075,-9.929797,2238.0928,2219.9688,-11.934009,-9.134162
334,0.7571924,1.3588403,-4.6912837,-5.8798366,15.734047,15.526356,-0.008649272,0.016792187,-0.018459974,-0.031421825,19.347036,25.192652,0.028813267,0.0036938025,1.3899361,0.15519507,-3.3694751,-1.7467774,-1.2769922,-6.33587,10.478953,8.107729,417.83752,392.15625,1062.7269,1017.64105,-4.207582,-67.71165,1355.8776,1341.5594,-4.552733,-73.482124,2251.1917,2228.6934,-10.066276,-73.116806
