start,end,F0final_sma_de,voicingFinalUnclipped_sma_de,jitterLocal_sma_de,jitterDDP_sma_de,shimmerLocal_sma_de,logHNR_sma_de,audspec_lengthL1norm_sma_de,audspecRasta_lengthL1norm_sma_de,pcm_RMSenergy_sma_de,pcm_zcr_sma_de,audSpec_Rfilt_sma_de[0],audSpec_Rfilt_sma_de[1],audSpec_Rfilt_sma_de[2],audSpec_Rfilt_sma_de[3],audSpec_Rfilt_sma_de[4],audSpec_Rfilt_sma_de[5],audSpec_Rfilt_sma_de[6],audSpec_Rfilt_sma_de[7],audSpec_Rfilt_sma_de[8],audSpec_Rfilt_sma_de[9],audSpec_Rfilt_sma_de[10],audSpec_Rfilt_sma_de[11],audSpec_Rfilt_sma_de[12],audSpec_Rfilt_sma_de[13],audSpec_Rfilt_sma_de[14],audSpec_Rfilt_sma_de[15],audSpec_Rfilt_sma_de[16],audSpec_Rfilt_sma_de[17],audSpec_Rfilt_sma_de[18],audSpec_Rfilt_sma_de[19],audSpec_Rfilt_sma_de[20],audSpec_Rfilt_sma_de[21],audSpec_Rfilt_sma_de[22],audSpec_Rfilt_sma_de[23],audSpec_Rfilt_sma_de[24],audSpec_Rfilt_sma_de[25],pcm_fftMag_fband250-650_sma_de,pcm_fftMag_fband1000-4000_sma_de,pcm_fftMag_spectralRollOff25.0_sma_de,pcm_fftMag_spectralRollOff50.0_sma_de,pcm_fftMag_spectralRollOff75.0_sma_de,pcm_fftMag_spectralRollOff90.0_sma_de,pcm_fftMag_spectralFlux_sma_de,pcm_fftMag_spectralCentroid_sma_de,pcm_fftMag_spectralEntropy_sma_de,pcm_fftMag_spectralVariance_sma_de,pcm_fftMag_spectralSkewness_sma_de,pcm_fftMag_spectralKurtosis_sma_de,pcm_fftMag_spectralSlope_sma_de,pcm_fftMag_psySharpness_sma_de,pcm_fftMag_spectralHarmonicity_sma_de,mfcc_sma_de[1],mfcc_sma_de[2],mfcc_sma_de[3],mfcc_sma_de[4],mfcc_sma_de[5],mfcc_sma_de[6],mfcc_sma_de[7],mfcc_sma_de[8],mfcc_sma_de[9],mfcc_sma_de[10],mfcc_sma_de[11],mfcc_sma_de[12],mfcc_sma_de[13],mfcc_sma_de[14]
0 days 00:00:00,0 days 00:00:00.060000,0.0,-0.00041548695,0.0,0.0,0.0,0.0,-0.00256719,0.0,-0.000685706,0.00010078102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.4042814e-05,-1.4806076e-05,-7.1777344,-18.66211,-15.791016,-12.919922,0.012899598,-18.204485,-0.14438793,-36001.586,0.6283661,28.145748,-0.00018237729,-0.018288875,-0.00067115313,-0.0022403717,0.03574724,0.10394411,-0.6691948,-1.0557235,0.68698627,1.5555812,1.4578174,1.3859808,-0.013096714,2.0442438,2.2556586,0.5865966,1.0236716
0 days 00:00:00.010000,0 days 00:00:00.070000,0.0,-0.0009412095,0.0,0.0,0.0,0.0,-0.0037843673,0.0,-0.0008098658,0.00066767464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00017714473,-7.3672186e-06,-2.8710938,-18.66211,-11.484375,1.4355469,0.012932184,-13.345662,-0.114265464,-23357.5,0.2715351,6.308914,-6.6245324e-05,-0.013701359,-0.00073191867,0.15924644,-0.02554369,-0.4568099,-0.38936672,-0.4892505,0.8825612,0.41889006,1.8621495,0.7499575,-0.5628751,2.2727058,3.8700352,1.3068073,0.40698424
0 days 00:00:00.020000,0 days 00:00:00.080000,0.0,0.00042940993,0.0,0.0,0.0,0.0,-0.0043821023,-0.0026462674,-0.0007904124,0.0009574199,-0.0007722348,0.0018115401,-0.0019399285,-0.0015440702,0.0017147303,-0.0050102235,-0.005893886,-0.0071424483,-0.0021913052,0.0018743515,-0.0030445815,0.0017272949,0.002947259,-0.0019038677,-0.008402181,-0.012071419,-0.0030129193,-0.0066541433,-0.005626631,0.000620532,0.00020329953,-0.0042149066,-0.0062335967,-0.0039073825,-0.001468122,0.0013314486,-0.00019368301,5.011767e-07,4.3066406,-7.1777344,1.4355469,15.791016,0.0059100664,-0.33129883,-0.01427722,3290.7156,-0.24646187,-21.016571,8.9566965e-05,-0.00039231032,-0.00037932667,0.44332352,0.07247944,-0.6172446,0.38471794,0.5700811,0.6586922,-1.0668968,1.9861084,-0.7248566,-1.0181973,1.4421923,3.596049,1.5289056,-0.9432715
0 days 00:00:00.030000,0 days 00:00:00.090000,0.0,0.00025624802,0.0,0.0,0.0,0.0,-0.0065139607,-0.009016639,-0.0006446453,0.00070546754,-0.0021497072,0.0068780007,-0.00489012,-0.008165574,0.00252316,-0.017331576,-0.014232332,-0.02123046,-0.010252416,0.0010651827,-0.011614,0.0015766621,0.011749351,-0.003608346,-0.02537402,-0.038894843,-0.0155660035,-0.024491942,-0.019633984,8.817911e-05,0.00078839064,-0.0126441,-0.017864978,-0.010644454,-0.0038964092,0.0033831478,-0.00027010922,4.467348e-06,12.919922,10.048828,14.355469,14.355469,-0.0062893615,16.415554,0.0712923,45760.406,-0.9063309,-52.28756,0.00033638434,0.016334454,0.00025058782,0.24850921,0.32747927,-0.77424324,1.472071,1.8929927,-0.031987023,-1.9247122,2.221311,-1.1634197,-1.1858579,-0.12309732,1.9271921,0.3970181,-2.4733658
0 days 00:00:00.040000,0 days 00:00:00.100000,0.0,0.000956511,0.0,0.0,0.0,1.198043,-0.009960066,-0.01790912,-0.0007437114,-0.00020156204,-0.004608744,0.010852659,-0.009950414,-0.020462763,0.0012715876,-0.033909786,-0.023649137,-0.040522598,-0.02690739,-0.013118839,-0.023148501,-0.0019520998,0.018410336,-0.0031098365,-0.04524509,-0.07580099,-0.035314225,-0.042363323,-0.037655853,-0.0031617284,0.005339098,-0.01771928,-0.028909523,-0.015360201,-0.0048988163,0.006258571,-0.00035128958,-1.3861514e-05,8.613281,18.66211,22.96875,7.1777344,-0.011680531,26.73769,0.08931267,111728.58,-1.4619831,-71.29529,0.00049557455,0.024564814,0.00040099258,-0.6272186,0.5044549,-0.22675148,1.1729989,1.2863057,-1.4804686,-1.7856972,2.336987,0.014431238,-0.56198454,-1.1256297,0.39969587,-0.79599315,-2.254383
0 days 00:00:00.050000,0 days 00:00:00.110000,0.0,0.0008762287,0.0,0.0,0.0,2.5275917,-0.009107798,-0.02359817,-0.0009003162,-0.0010833964,-0.00690512,0.008394119,-0.014577186,-0.03111904,-0.0038821935,-0.042661477,-0.025069337,-0.054110955,-0.045795698,-0.044362895,-0.03330152,-0.015442324,0.015269148,0.0010531306,-0.047791254,-0.09499438,-0.051976454,-0.04583087,-0.048750926,-0.0076224087,0.016529858,-0.010169232,-0.026863068,-0.011253446,0.00044899582,0.007233119,-0.0002523233,-2.8208404e-05,-1.4355469,14.355469,27.27539,14.355469,-0.006977711,27.538898,0.097713925,161774.67,-1.5304296,-61.864723,0.00038038683,0.023018867,6.873009e-05,-1.1374664,0.5778934,0.11235018,0.30413896,-0.49879462,-2.5346625,0.049158096,2.075913,0.553024,-0.54599744,-0.83472854,-0.42831564,-0.86975133,-0.9533989
0 days 00:00:00.060000,0 days 00:00:00.120000,0.0,0.0011014618,0.0,0.0,0.0,3.4975502,-0.005130209,-0.020523,-0.0006655641,-0.001675485,-0.008045685,-0.0034583597,-0.016381329,-0.029178152,-0.0090764165,-0.031826854,-0.013186371,-0.05023091,-0.047795605,-0.08024797,-0.035857756,-0.030216873,-0.0013035536,0.0043541193,-0.028720688,-0.07834053,-0.050151467,-0.024993097,-0.042583514,-0.014193689,0.029737616,0.010342324,-0.0078596175,0.0020021796,0.015868902,0.007746124,-0.000116230614,-2.8973358e-05,-8.613281,1.4355469,25.839844,41.63086,0.0013050757,23.30997,0.108480886,171403.97,-1.606507,-60.436104,0.00027990993,0.017423602,-0.0003610354,-1.1785896,0.46644956,-0.45769638,-1.0237857,-2.4508438,-2.3133855,0.3202952,0.7129879,0.6796941,-0.39704123,-0.8839644,0.14960098,0.35072207,0.49445733
0 days 00:00:00.070000,0 days 00:00:00.130000,0.0,0.00165212,0.0,0.0,0.0,3.1447325,0.00069670676,-0.009999973,3.775703e-05,-0.0022045858,-0.0070067407,-0.018159013,-0.012904319,-0.008039316,-0.0072114705,-0.0017247915,0.012328613,-0.02910074,-0.032939296,-0.08973761,-0.031223636,-0.039738476,-0.029489875,-0.0024365305,-0.0031709194,-0.033454157,-0.024743438,0.0058537005,-0.025377536,-0.019822288,0.03861078,0.027211845,0.014443452,0.0141849695,0.034490127,0.009157926,0.00017255511,-2.6144558e-05,-10.048828,-14.355469,10.048828,51.679688,0.0034621581,4.532861,0.04844532,80363.23,-0.8578728,-31.824274,1.864892e-05,0.0015404985,-0.0004835994,-0.35811406,0.7775561,-0.7009398,-2.0609717,-3.6150315,-1.064914,0.53468305,-0.75719947,0.23645273,0.8758591,-0.47971946,-0.38130873,0.835869,1.1183594
0 days 00:00:00.080000,0 days 00:00:00.140000,0.012137649,0.0012314571,0.0,0.0,0.0,1.8747523,0.0044251843,0.0018920541,0.0008928705,-0.0024817334,-0.001923839,-0.023676125,-0.0017982691,0.018615771,0.00014258623,0.035351496,0.04990632,0.0060194195,-0.014192742,-0.06026727,-0.026689451,-0.041489564,-0.054147433,-0.016740274,0.007849181,0.016623866,0.007548201,0.021454822,-0.009451842,-0.029519629,0.031945325,0.026847374,0.031270348,0.018590678,0.04554205,0.011381996,0.00027270094,-1.7616861e-05,-7.1777344,-24.404297,-20.097656,7.1777344,0.008747013,-25.87331,-0.12416196,-94040.01,1.1409341,52.71161,-0.000535888,-0.023239626,-0.00036029113,0.5975483,1.4829142,-0.5969209,-1.524768,-2.8067672,0.8056976,1.8788201,-0.29588622,1.3285745,1.5053501,-0.5944342,-0.6756504,-0.012435103,0.80807936
0 days 00:00:00.090000,0 days 00:00:00.150000,0.10389206,0.00060895114,0.0,0.0,0.0,0.8457176,0.0036665872,0.007829571,0.0014033628,-0.0025573191,0.0054364004,-0.015461515,0.013038424,0.035104882,0.009811115,0.055713914,0.07200648,0.038192015,-0.012112265,-0.0063010035,-0.023451913,-0.036307424,-0.07254113,-0.03215642,-0.0028184056,0.045118928,0.03162869,0.019453634,-0.0028903366,-0.041044127,0.013559687,0.01077621,0.033744693,0.01403628,0.037352372,0.013679296,0.0002716412,-1.7981587e-05,-1.4355469,-17.226562,-37.32422,-44.501953,0.01270816,-40.149895,-0.22972056,-195142.48,2.4941208,108.56404,-0.00082282163,-0.0338062,5.9628124e-05,0.987961,1.8145549,0.5939563,-0.30394,-1.0553137,1.9717999,1.9493217,-0.88346326,1.0750201,1.9377003,-0.42532992,-0.74924713,-1.0854857,0.51390725
0 days 00:00:00.100000,0 days 00:00:00.160000,0.03732416,-7.962683e-06,0.0,0.0,0.0,0.23909616,0.00038831233,0.0059619904,0.0014253745,-0.0019778279,0.013099669,0.004429278,0.026384855,0.033281066,0.009616447,0.04459569,0.054784887,0.048056263,-0.023983836,0.036923278,-0.020954747,-0.035485942,-0.07226752,-0.036355745,-0.010413349,0.05520525,0.036782444,0.004250002,-0.005686569,-0.048525013,-0.01164875,-0.004705012,0.028949296,0.006082475,0.012374532,0.010223389,0.00010215043,-1.07642745e-05,4.3066406,-1.4355469,-35.88867,-81.82617,0.016826142,-37.92372,-0.20909503,-203070.72,3.3089898,151.06735,-0.0009374407,-0.031171262,0.00029900853,0.8248974,1.5604873,2.0543408,2.2411199,1.318662,2.17621,2.4194264,-1.5402113,-0.35198388,0.76644313,0.02382971,0.04441371,-1.2527508,0.19160278
0 days 00:00:00.110000,0 days 00:00:00.170000,-0.09014036,0.00014572541,0.0,0.0,0.0,0.12684083,-0.000497131,0.0003434837,0.0013771887,-0.0014109347,0.018008394,0.027708465,0.033147223,0.022097547,0.0021356463,0.006475085,-0.0027614057,0.02935465,-0.022324424,0.044904005,-0.010626418,-0.033797123,-0.05216033,-0.03301982,-0.0053364276,0.0547163,0.029865433,-0.005178368,-0.007716775,-0.044288207,-0.03326883,-0.010374999,0.017010963,-0.0027324974,-0.01496991,0.0020628334,8.999005e-05,-6.195273e-06,8.613281,10.048828,-20.097656,-76.083984,0.021052968,-22.091946,-0.11352305,-136502.47,4.2523813,279.7707,-0.0012612939,-0.01748177,0.0003489336,0.68550986,1.0646029,2.8304734,3.0412955,2.5233796,2.350221,0.85424834,-2.638912,-2.0427818,-0.05907035,0.27006787,0.6477185,0.027460214,0.22346668
0 days 00:00:00.120000,0 days 00:00:00.180000,-0.007269708,0.00026779692,0.0,0.0,0.0016834151,0.018316766,0.0025750324,-0.0017835557,0.0015619748,-0.00044091707,0.019980436,0.04466325,0.031099085,0.017080486,-0.004396999,-0.031847753,-0.061085362,-0.0074364664,0.0007372737,0.036393672,0.014943456,-0.03029936,-0.02461195,-0.033695806,0.011266112,0.057321586,0.025264084,0.0003048897,-0.004289472,-0.019750321,-0.036299884,-0.0034047365,0.0017660499,-0.010464537,-0.029730976,-0.009878343,0.00012898768,7.5545954e-06,7.1777344,7.1777344,-7.1777344,-51.679688,0.010261543,-13.667242,-0.08599935,-85819.516,5.788775,479.29013,-0.002118409,-0.0109977545,-8.244335e-06,0.60793304,0.6611023,2.5351357,1.9917275,3.1287854,2.4596894,0.11275272,-3.097939,-1.6201534,1.5114567,1.3239845,0.46195668,0.7688107,-0.14890966
0 days 00:00:00.130000,0 days 00:00:00.190000,0.21048822,0.0001115088,0.0,0.0,0.0058329613,-0.014047704,0.0187206,0.011359257,0.0025467272,0.0006550768,0.022476973,0.054678075,0.026103288,0.020656835,0.0032197535,-0.042052943,-0.063457504,-0.025679339,0.041734625,0.05084316,0.061956327,-0.01315481,0.00776993,-0.036769938,0.025986146,0.063318506,0.036147308,0.03190322,0.02152114,0.034115504,-0.0034889937,0.022254467,0.0005803585,-0.0089825215,-0.021213507,-0.015124589,0.00047139372,7.743438e-05,2.8710938,1.4355469,-2.8710938,-33.01758,0.0048186653,-12.386515,-0.09143235,-81938.03,6.4198074,579.71075,-0.0036965862,-0.010277655,0.0017660955,0.6636553,0.5059948,1.2373893,-0.5431511,3.8366675,3.2057087,-0.539598,-1.5433004,0.045427702,2.532194,1.3067644,-0.21321039,0.37235624,-0.4518022
0 days 00:00:00.140000,0 days 00:00:00.200000,0.3930971,-0.00023768282,0.0005629488,0.0,0.0022035302,0.012268224,0.046687357,0.054813556,0.0041222097,0.0016124969,0.02711071,0.058439594,0.024040718,0.02809391,0.026271349,-0.01918888,-0.003507018,0.0054833293,0.10080679,0.15308192,0.1509727,0.039842714,0.043343015,-0.026597489,0.048836708,0.083191775,0.096316025,0.11454823,0.099638924,0.14139582,0.09436023,0.08284803,0.03213662,0.014511895,0.0085109,0.000663656,0.0005762466,0.0005180952,2.8710938,0.0,0.0,-11.484375,0.010616871,-6.375837,-0.07898512,-59490.836,3.1996067,342.2246,-0.0073606074,-0.0051297904,0.0030774674,-0.052309036,-0.883251,-0.4263293,-2.4218946,5.57547,5.0159035,-1.0525906,-1.2626703,0.300404,3.3499184,1.2637049,-0.259077,-0.5131367,-0.5853783
0 days 00:00:00.150000,0 days 00:00:00.210000,0.3748419,-0.00032848262,-0.0013636841,0.0015120197,-0.0018967219,0.012495927,0.06639242,0.12707436,0.0053448183,0.0019148402,0.032822307,0.059972662,0.02401871,0.025568819,0.04136725,0.016382735,0.08874172,0.08938448,0.17681123,0.34607953,0.2887159,0.13205908,0.10027318,0.0309214,0.109905064,0.121399626,0.2173781,0.2349565,0.23239942,0.28680158,0.2288293,0.17861885,0.09891008,0.057939578,0.045141816,0.038533468,0.0003487613,0.0008935975,1.4355469,1.4355469,0.0,-5.7421875,0.016890189,-2.880516,-0.047526527,-40088.96,-1.1075901,-12.814649,-0.010998722,-0.0024362379,0.003435272,-0.738574,-2.7649195,-1.2986639,-1.9314064,6.2599683,6.043498,0.54171216,0.68686485,0.20734504,1.9062948,0.23569688,-0.33815852,-2.342564,-0.1194485
0 days 00:00:00.160000,0 days 00:00:00.220000,0.22304538,-7.594076e-05,-0.001087948,3.3526463e-05,-0.002661463,0.022500208,0.054951966,0.18838325,0.0045665554,0.001335349,0.03436493,0.05389287,0.01980554,0.008712423,0.033558328,0.04171577,0.16132922,0.19251402,0.23192258,0.5020611,0.40725508,0.22104588,0.16036436,0.12372068,0.19041291,0.15601511,0.34424767,0.32623926,0.33835334,0.38383788,0.3154812,0.24842742,0.15757655,0.09856811,0.06565018,0.08089067,-0.00016396567,0.0008848271,0.0,-2.8710938,-2.8710938,-2.8710938,0.035131037,-1.6861312,-0.062285483,-13230.666,-2.695342,-142.64806,-0.011046716,-0.0021586895,0.00055189617,-0.86318415,-3.3456733,-1.6728283,-0.40233725,3.8305779,5.0139894,2.5356574,2.3051982,0.8669239,0.81702983,-0.8293883,-0.18324447,-2.3440044,0.40232077
0 days 00:00:00.170000,0 days 00:00:00.230000,0.13671714,0.0001463533,-0.002270617,-0.001227296,-0.0004356474,-0.014047353,0.0071195425,0.17666802,0.0009953605,0.0007306626,0.025696253,0.03007844,0.002647555,-0.019006765,-0.0020769716,0.044917304,0.1668782,0.23342605,0.19322312,0.4518507,0.39042482,0.22138424,0.1714522,0.18619116,0.21910772,0.14369524,0.35714245,0.28445062,0.29498616,0.31792098,0.2585042,0.22446391,0.15211906,0.104124025,0.0518428,0.087924145,-0.00067470846,0.00018654688,-4.3066406,-8.613281,-4.3066406,-1.4355469,0.02639181,-5.073619,-0.064836904,-754.0394,-0.8607437,-38.156788,-0.0043254877,-0.005864983,-0.0030698548,-0.3987648,-1.5372603,-1.1372986,1.203664,-0.39803562,0.76613635,4.474881,3.1029038,2.5281687,0.1753954,-1.4783449,-0.8105818,-1.7718656,0.22330263
0 days 00:00:00.180000,0 days 00:00:00.240000,0.098171726,0.00021561315,-0.0006725322,-0.004392662,0.0011857037,-0.027484447,-0.04362043,0.06925981,-0.0032199963,0.00025195256,0.005949217,-0.009072429,-0.02093026,-0.042664956,-0.03822891,0.030205792,0.09875171,0.16592716,0.033227872,0.13071689,0.1743551,0.09848602,0.099193715,0.15122946,0.12527016,0.04967929,0.18011484,0.08901229,0.071378514,0.07702215,0.055156756,0.08685671,0.066022836,0.06597166,0.010898054,0.04622554,-0.00060968363,-0.0006949489,-4.3066406,-5.7421875,-4.3066406,0.0,0.012620467,-3.441812,-0.043749712,13929.956,0.8578154,15.940906,0.0062808967,-0.003973023,-0.0036192047,-0.06664352,1.7837007,-0.3322486,1.496483,-4.20893,-4.0236163,2.6241493,2.3816905,3.8371525,-0.5289302,-2.0684202,-1.1590735,0.45481247,-0.080807395
0 days 00:00:00.190000,0 days 00:00:00.250000,0.08147822,3.244376e-05,0.00031560374,-0.0023122847,0.001367784,-0.012631126,-0.06418563,-0.07916808,-0.0056099757,0.00015117154,-0.01914058,-0.05141046,-0.04058107,-0.05136183,-0.05215342,0.004947615,-0.028950583,0.00018473863,-0.16283453,-0.27858,-0.1466364,-0.079937264,-0.027296543,0.016979838,-0.0595932,-0.08023884,-0.10535157,-0.1579837,-0.20121112,-0.19789293,-0.16621831,-0.08767539,-0.04908911,0.010573864,-0.0274369,-0.019481933,-0.00046891958,-0.00094180024,-2.8710938,-1.4355469,-2.8710938,1.4355469,-0.007931119,1.6097939,-0.0038305758,45622.01,-1.0306175,-213.95181,0.012594146,0.0005101621,-0.002809669,-0.7819576,3.2002168,0.56076825,1.2171494,-4.8259306,-6.325574,-1.0135839,0.023586845,2.896983,-0.30380887,-0.64838254,-0.5249815,2.7626357,-0.5065559
0 days 00:00:00.200000,0 days 00:00:00.260000,-0.038788587,-0.00022258003,0.00034530298,-0.00032940274,-0.0005678542,-0.0134623125,-0.049654357,-0.1773732,-0.004991851,1.2597628e-05,-0.0389265,-0.07659282,-0.045990344,-0.04066221,-0.040351987,-0.017772943,-0.1431364,-0.16732351,-0.27223754,-0.52030367,-0.37901703,-0.19458216,-0.13234653,-0.12857059,-0.21242361,-0.16681176,-0.32106975,-0.30951262,-0.33469668,-0.33307666,-0.27732998,-0.1962483,-0.12375684,-0.031624198,-0.040504076,-0.06683376,-3.0103221e-05,-0.0006941855,-2.8710938,1.4355469,0.0,11.484375,-0.035054218,7.456768,0.036675714,66155.35,-3.9120011,-447.8221,0.011916299,0.005906424,-0.00047830408,-1.1179593,2.5941694,0.8503005,-0.29071483,-4.283395,-5.6433887,-4.017532,-1.5455757,0.8619456,-0.114102915,0.6265825,-0.7562422,3.3254542,0.36649805
0 days 00:00:00.210000,0 days 00:00:00.270000,-0.15317366,-0.0002590303,0.0004478896,0.0009864615,-0.0012070942,0.02151622,-0.025187254,-0.18235299,-0.0027840238,0.0001763668,-0.04503571,-0.079812005,-0.038694955,-0.014839744,-0.014888567,-0.026916957,-0.19181827,-0.24710993,-0.24282773,-0.49166775,-0.4195698,-0.19116953,-0.16690534,-0.20269866,-0.24466625,-0.1617781,-0.35248,-0.30561262,-0.2803426,-0.28764477,-0.24600086,-0.20937419,-0.12917039,-0.048867166,-0.029479515,-0.07180603,0.00018454608,-0.00020612133,-7.1777344,-7.1777344,-2.8710938,12.919922,-0.036911167,3.3422074,0.0064808847,57893.54,-4.1596117,-413.8266,0.006362452,0.0012129613,-8.8416265e-05,-0.973575,1.1489122,0.58265066,-1.2340842,-3.2059937,-3.0363338,-4.5406966,-3.2514312,-1.448295,0.923044,2.1359754,0.3853942,3.4526577,1.0593033
0 days 00:00:00.220000,0 days 00:00:00.280000,-0.22699554,-7.893475e-05,0.0007590447,0.0011135992,-0.0010272028,0.026382478,-0.011322895,-0.12647128,-0.00090434327,0.00018896404,-0.038090926,-0.06618378,-0.022806674,0.0150775965,0.0016884326,-0.02464264,-0.16929825,-0.22509618,-0.13237984,-0.29302564,-0.30765194,-0.12128349,-0.14752929,-0.19019473,-0.1749365,-0.09973435,-0.24597052,-0.21241319,-0.13765778,-0.15991014,-0.1495635,-0.16049431,-0.09883498,-0.054961525,-0.016318113,-0.056040876,0.00033019236,-2.7433362e-05,-8.613281,-12.919922,-7.1777344,12.919922,-0.04168009,-3.1246421,-0.017347813,21757.217,-1.7594204,-172.25716,0.0019159063,-0.0046082824,8.770462e-05,-0.073895074,0.5455807,0.42388755,-1.7776417,-1.3421214,-0.73078954,-3.644116,-4.554685,-3.4728742,0.5584384,2.0142896,0.061411094,1.9872433,0.6009987
0 days 00:00:00.230000,0 days 00:00:00.290000,-0.21013744,0.00023087458,0.00085687527,0.00084369,-0.00035701247,0.003845935,-0.009460097,-0.069360636,-0.00014806744,0.00027714745,-0.02559396,-0.046328664,-0.004217309,0.038129114,0.0017645061,-0.02036959,-0.11366534,-0.14336209,-0.03020839,-0.10583875,-0.17206793,-0.05946303,-0.11271658,-0.12825677,-0.10022888,-0.052032936,-0.12265462,-0.117888615,-0.045428943,-0.07148056,-0.07424253,-0.1056471,-0.07464697,-0.06231972,-0.013973313,-0.0406375,0.00017451271,-1.9331264e-05,-4.3066406,-5.7421875,-2.8710938,14.355469,-0.021878982,2.8564186,0.024066221,42327.945,-0.14128551,-7.608728,0.00052754325,0.0013023518,1.5523261e-05,0.33043307,0.44115105,-0.19827919,-0.99204063,0.12497608,0.34231672,-2.0605953,-4.0912833,-4.1260858,-1.1684602,-0.50391555,1.888839,1.5031626,-1.2015524
0 days 00:00:00.240000,0 days 00:00:00.300000,-0.1298773,0.0003840047,0.00054940337,0.00042453478,4.438916e-05,-0.03175454,-0.0102183325,-0.041068066,-0.00051756436,-0.000113378934,-0.015061403,-0.027539158,0.0071388483,0.036851484,-0.011008394,-0.024921674,-0.07347003,-0.07176492,0.024796987,-0.0028781057,-0.08776987,-0.04136594,-0.075200096,-0.058002524,-0.07336227,-0.0475672,-0.062125325,-0.06558492,-0.03544555,-0.056411434,-0.044805624,-0.07061808,-0.067329034,-0.0684096,-0.020997917,-0.034917884,-0.00018527253,-1.09930625e-05,1.4355469,5.7421875,4.3066406,11.484375,-0.0049516438,11.264509,0.10721306,67927.805,-0.3206831,-9.389862,0.0005359929,0.009845487,-0.00015263399,0.30776578,-0.0034830093,-0.67671,0.36246842,1.14254,0.54593086,-0.61040294,-1.5959285,-3.023977,-2.6839616,-0.601732,3.3740392,-0.12163706,-3.1308465
0 days 00:00:00.250000,0 days 00:00:00.310000,-0.05042191,0.00031488665,0.00041463386,8.888394e-05,-0.000111001325,-0.02924353,-0.009432023,-0.033439375,-0.0013052031,-0.0008188457,-0.009708362,-0.013112316,0.005706048,0.011544764,-0.020789022,-0.029944826,-0.045799423,-0.027325045,0.038986288,0.026351918,-0.057042103,-0.04086045,-0.033533327,0.0029152692,-0.07482801,-0.06486583,-0.058408856,-0.0462422,-0.06185198,-0.07276275,-0.046808112,-0.056693565,-0.06663217,-0.06653468,-0.031894755,-0.029290091,-0.00041847094,-4.608203e-06,4.3066406,15.791016,12.919922,21.533203,0.003094112,20.858154,0.19843623,101965.7,-1.6648781,-87.80189,0.00087744853,0.019332174,-0.00017917226,0.21918316,-0.6001555,-1.3413014,0.74596864,-0.34359115,-0.4212008,0.80285627,1.8936241,-1.1442051,-2.0770884,-0.23845725,3.379151,-0.3849379,-2.8385284
0 days 00:00:00.260000,0 days 00:00:00.320000,0.014751584,0.00017088722,0.00012956689,-1.9059069e-05,0.00015320815,-0.0070885625,-0.0071978495,-0.03043164,-0.0015677732,-0.0013353482,-0.00688418,-0.004573807,-0.00836162,-0.024760783,-0.020393599,-0.02672416,-0.022133356,-0.007219374,0.032397587,0.02468059,-0.048701357,-0.037345886,0.009399325,0.04340304,-0.060168426,-0.06913509,-0.07222135,-0.035162188,-0.07481669,-0.081770375,-0.0634499,-0.06639874,-0.057201218,-0.054179568,-0.04266561,-0.01683556,-0.0004472658,-2.7697054e-06,0.0,11.484375,8.613281,8.613281,0.0039524967,9.331543,0.15777926,39229.71,-0.88072187,-49.062202,0.0006694052,0.009153627,-0.0001205766,0.31989306,-0.9953455,-1.0955584,1.0145019,-1.1088102,0.586602,1.4650353,3.4814682,0.9648253,-1.0200356,1.8244159,1.5364752,-1.6778339,-1.0314715
0 days 00:00:00.270000,0 days 00:00:00.330000,0.029524218,3.339364e-05,0.00011219141,-7.2550814e-05,0.0003856297,0.018127078,-0.0037898168,-0.023455208,-0.00092784065,-0.0017636681,-0.0041093184,0.00023440718,-0.022080446,-0.04900925,-0.01253326,-0.017601794,0.0029287636,0.003374517,0.011926889,0.016941637,-0.029661149,-0.018386876,0.032485683,0.046182908,-0.018030137,-0.04950825,-0.07078324,-0.023260605,-0.05672319,-0.058619402,-0.07496812,-0.08224145,-0.043448515,-0.03678295,-0.04964924,-0.006513399,-0.0002646604,-2.555253e-06,-4.3066406,2.8710938,-1.4355469,-8.613281,-0.0041016005,-4.2324386,0.04171636,-22897.355,0.0041614533,-1.7618164,0.00030633085,-0.0034726635,-2.2691805e-05,0.20234069,-1.1102625,-0.24023733,0.6095108,-0.21125631,1.4399042,0.4879306,2.2631748,1.9871235,0.9970547,1.2666807,-1.9012871,-0.69745415,1.3035634
