file,start,end,F0final_sma,voicingFinalUnclipped_sma,jitterLocal_sma,jitterDDP_sma,shimmerLocal_sma,logHNR_sma,audspec_lengthL1norm_sma,audspecRasta_lengthL1norm_sma,pcm_RMSenergy_sma,pcm_zcr_sma,audSpec_Rfilt_sma[0],audSpec_Rfilt_sma[1],audSpec_Rfilt_sma[2],audSpec_Rfilt_sma[3],audSpec_Rfilt_sma[4],audSpec_Rfilt_sma[5],audSpec_Rfilt_sma[6],audSpec_Rfilt_sma[7],audSpec_Rfilt_sma[8],audSpec_Rfilt_sma[9],audSpec_Rfilt_sma[10],audSpec_Rfilt_sma[11],audSpec_Rfilt_sma[12],audSpec_Rfilt_sma[13],audSpec_Rfilt_sma[14],audSpec_Rfilt_sma[15],audSpec_Rfilt_sma[16],audSpec_Rfilt_sma[17],audSpec_Rfilt_sma[18],audSpec_Rfilt_sma[19],audSpec_Rfilt_sma[20],audSpec_Rfilt_sma[21],audSpec_Rfilt_sma[22],audSpec_Rfilt_sma[23],audSpec_Rfilt_sma[24],audSpec_Rfilt_sma[25],pcm_fftMag_fband250-650_sma,pcm_fftMag_fband1000-4000_sma,pcm_fftMag_spectralRollOff25.0_sma,pcm_fftMag_spectralRollOff50.0_sma,pcm_fftMag_spectralRollOff75.0_sma,pcm_fftMag_spectralRollOff90.0_sma,pcm_fftMag_spectralFlux_sma,pcm_fftMag_spectralCentroid_sma,pcm_fftMag_spectralEntropy_sma,pcm_fftMag_spectralVariance_sma,pcm_fftMag_spectralSkewness_sma,pcm_fftMag_spectralKurtosis_sma,pcm_fftMag_spectralSlope_sma,pcm_fftMag_psySharpness_sma,pcm_fftMag_spectralHarmonicity_sma,mfcc_sma[1],mfcc_sma[2],mfcc_sma[3],mfcc_sma[4],mfcc_sma[5],mfcc_sma[6],mfcc_sma[7],mfcc_sma[8],mfcc_sma[9],mfcc_sma[10],mfcc_sma[11],mfcc_sma[12],mfcc_sma[13],mfcc_sma[14]
sample_wav/mono_first_ten_Sample_HV_Clip.wav,0 days 00:00:04.920000,0 days 00:00:04.980000,101.07221,0.7482457,0.5919345,0.0,0.48908666,4.623098,0.28306308,0.5826375,0.007866177,0.052154195,0.12727149,0.24573912,0.29107842,0.31766886,0.51603264,0.5985259,0.53900653,0.6191036,0.7817207,0.8419168,0.80542094,0.8348165,0.8834198,0.9429987,0.9700249,0.67304236,0.6564042,0.569346,0.47106317,0.5893916,0.63055474,0.6981542,0.53498304,0.456653,0.30625835,0.24797703,0.002996075,0.0006313005,129.19922,143.55469,244.04297,459.375,0.110556364,330.14658,2.9269495,932722.3,12.419799,210.26802,-0.0026155433,0.30234507,0.0028213086,27.362879,4.7778835,13.335778,18.785141,1.3405217,-23.295845,10.976848,13.5521555,4.710279,12.194496,9.145239,15.929578,-10.140609,-7.6635785
sample_wav/mono_first_ten_Sample_HV_Clip.wav,0 days 00:00:04.930000,0 days 00:00:04.990000,121.48176,0.74347496,0.4910201,0.3832002,0.49954987,4.73867,0.30811802,0.53444916,0.007958236,0.062484253,0.13936453,0.22496046,0.19516617,0.2540215,0.3736705,0.44055963,0.46729374,0.52982605,0.79249746,0.8763461,0.8393763,0.7980051,0.7311968,0.75394464,0.79169273,0.6228039,0.63775164,0.5741432,0.4659543,0.52029604,0.5769517,0.6695574,0.5885461,0.45391497,0.32743677,0.2504013,0.0032244741,0.0009869786,86.13281,114.84375,229.6875,445.01953,0.10644248,317.64023,2.956855,1168588.8,11.829513,190.67339,-0.003307918,0.2830263,0.002516142,27.497866,4.563232,10.875565,20.558393,7.836626,-23.104012,10.597184,12.1721945,12.385502,14.106027,12.678374,22.29656,-5.9892135,-2.7842624
sample_wav/mono_first_ten_Sample_HV_Clip.wav,0 days 00:00:04.940000,0 days 00:00:05,121.25702,0.7369692,0.2540839,0.27284983,0.5053235,4.037234,0.39627385,0.5731208,0.009066866,0.07092467,0.15463282,0.22216803,0.16809674,0.26782668,0.3443675,0.42920566,0.47732446,0.5354585,0.89185923,0.98821896,1.0104113,0.9268019,0.7709605,0.6854038,0.72466964,0.6623207,0.68705386,0.64242226,0.5332062,0.53336626,0.62050647,0.7705882,0.7358809,0.49313584,0.36043584,0.26481614,0.008815092,0.0020786338,100.48828,186.6211,358.88672,846.97266,0.091873325,455.02588,3.6568096,1606975.0,8.25133,82.45629,-0.00357771,0.39787766,0.0057390225,26.78634,3.9546382,5.412379,10.3120575,14.124004,-26.787216,8.4289,4.348039,14.976623,7.657091,-0.4247783,20.694183,-6.509735,3.1622066
sample_wav/mono_first_ten_Sample_HV_Clip.wav,0 days 00:00:04.950000,0 days 00:00:05.010000,121.52859,0.73040515,0.2891914,0.052149072,0.45909643,2.9627,0.50687397,0.6974179,0.01053309,0.07357017,0.16480546,0.22717683,0.18997788,0.32523212,0.373307,0.49628243,0.6011901,0.6873073,1.1014141,1.2061365,1.3357011,1.2887088,0.98358965,0.7006068,0.70648956,0.72500736,0.7739196,0.7942171,0.6892589,0.6414764,0.7665222,1.0353011,1.0272607,0.58841395,0.40715078,0.296411,0.011546378,0.007552055,114.84375,301.46484,803.90625,1205.8594,0.10539373,630.5583,4.118571,1884773.4,6.97156,62.87354,-0.0053723566,0.53554213,0.008695309,26.381407,2.0010319,0.991586,6.0061975,23.286238,-30.873863,5.1167126,9.099929,23.304512,1.896698,-9.011933,20.281176,-9.647882,6.0029106
sample_wav/mono_first_ten_Sample_HV_Clip.wav,0 days 00:00:04.960000,0 days 00:00:05.020000,121.9446,0.71404666,0.2305909,0.08243609,0.45629406,2.9328861,0.55041593,0.8719621,0.011227559,0.07067271,0.170157,0.23703368,0.22870283,0.36679387,0.41787973,0.5892491,0.80154085,0.92318267,1.3238586,1.4198074,1.6784062,1.7933954,1.3247099,0.7997406,0.7378966,0.8152275,0.8992691,1.0474232,0.92104596,0.83988595,0.9971881,1.4146267,1.3865762,0.71924573,0.46615514,0.35201395,0.011414565,0.009194662,129.19922,315.8203,1205.8594,1622.168,0.121843256,883.6128,4.404476,3391080.0,5.2845154,38.232327,-0.0054401862,0.7204933,0.010975544,23.21655,-0.4288125,3.564021,5.308702,20.75501,-28.880507,5.9866176,17.663963,26.158669,2.3752785,-12.570843,18.519493,-11.716798,2.1103005
sample_wav/mono_first_ten_Sample_HV_Clip.wav,0 days 00:00:04.970000,0 days 00:00:05.030000,121.9047,0.70412064,0.14994903,0.08888092,0.32596162,4.1377025,0.54565805,1.028083,0.010235191,0.06525574,0.16515762,0.24025016,0.26096985,0.35349438,0.45177183,0.6628077,0.9292254,1.1310402,1.4210011,1.5270085,1.8813251,2.2884455,1.7049065,0.95698005,0.8254218,0.92251617,1.0602943,1.3221648,1.1692544,1.0883547,1.2364916,1.7031931,1.634708,0.83815604,0.5306123,0.4246057,0.006783094,0.012267803,157.91016,717.77344,1564.7461,1780.0781,0.12180523,1116.5963,4.3913927,3954589.2,4.4662204,26.992239,-0.0047197216,0.8883725,0.010616976,20.444143,-4.1295056,4.797785,11.545376,18.813498,-28.207352,3.9996347,26.14152,26.64891,2.188505,-9.557381,19.128088,-6.843682,0.43519577
sample_wav/mono_first_ten_Sample_HV_Clip.wav,0 days 00:00:04.980000,0 days 00:00:05.040000,158.81706,0.7282212,0.3868852,0.40483126,0.2908322,3.0181103,0.5161228,1.1009244,0.009189227,0.056311414,0.1567292,0.2339439,0.25427338,0.30309087,0.45943663,0.68208927,0.9135007,1.1998857,1.3539687,1.4287138,1.838172,2.5953,2.0367033,1.1471025,0.9629639,1.0298883,1.1996404,1.4755493,1.348698,1.3046858,1.3653599,1.7316161,1.6357349,0.9101793,0.5708354,0.4859694,0.004528932,0.01258606,186.6211,1076.6602,1593.457,1808.7891,0.10134549,1206.1208,4.288185,3503439.8,4.141072,30.260706,-0.0036237861,0.9528778,0.009854531,18.851585,-6.9476643,7.3344483,13.634193,14.303599,-31.623846,4.3652577,31.460938,25.391886,1.1359416,-6.4216914,18.08375,-0.88416845,3.201023
sample_wav/mono_first_ten_Sample_HV_Clip.wav,0 days 00:00:04.990000,0 days 00:00:05.050000,194.01106,0.7723029,0.35241282,0.5601432,0.26707262,2.546265,0.50202924,1.0886852,0.00890543,0.04850088,0.14283471,0.21608438,0.23590119,0.26543662,0.43194795,0.65646607,0.8085061,1.1626953,1.2123531,1.2509586,1.644709,2.6376915,2.185447,1.3088356,1.104699,1.0941981,1.2582062,1.4461478,1.4113857,1.4469932,1.3680078,1.5505422,1.4784313,0.9223259,0.56157285,0.5034349,0.003981737,0.012923055,186.6211,1119.7266,1579.1016,1780.0781,0.094197474,1086.8806,4.332948,1784894.6,4.378315,42.705654,-0.003337578,0.8687002,0.008930685,20.727066,-8.27828,6.746258,13.884488,18.490715,-35.37263,4.3905873,32.420914,21.412184,-5.0767546,-6.4978447,12.010319,-3.0606174,5.0032687
sample_wav/mono_first_ten_Sample_HV_Clip.wav,0 days 00:00:05,0 days 00:00:05.060000,227.97235,0.8223012,0.3465037,0.5460476,0.33188763,0.68058676,0.46873567,1.0258393,0.010792903,0.043209877,0.13366778,0.20774068,0.23823036,0.28072473,0.39199844,0.6187071,0.7725288,1.0933204,1.1060659,1.0980995,1.4265302,2.4722025,2.1338084,1.3822273,1.2114197,1.0690469,1.1944902,1.2888118,1.3618883,1.5026621,1.2470607,1.2960547,1.2807713,0.8813548,0.5157585,0.46665215,0.0070951656,0.009365072,157.91016,689.0625,1148.4375,1363.7695,0.09457009,771.0691,4.0852356,782733.5,6.693157,114.69006,-0.0039290637,0.63742536,0.0077163973,24.87165,-5.0079465,9.705086,13.231076,14.114555,-34.188885,7.2820415,33.118404,15.096752,-12.649925,-5.4456005,4.7879233,-6.8858223,4.7273293
sample_wav/mono_first_ten_Sample_HV_Clip.wav,0 days 00:00:05.010000,0 days 00:00:05.070000,224.12328,0.8495752,0.023016497,0.22244662,0.3014997,-0.76303893,0.60948175,0.98183614,0.018410709,0.042579994,0.13393204,0.23263617,0.31305367,0.36418018,0.40063617,0.64583683,0.91659874,1.1140189,1.1272126,1.0811448,1.3335184,2.20897,2.0051606,1.4209822,1.283317,1.0226574,1.0639521,1.1359779,1.2594503,1.485661,1.1082859,1.0981756,1.1000062,0.7956274,0.46398833,0.41275993,0.08899615,0.018699206,157.91016,315.8203,789.5508,1277.6367,0.24087596,554.4751,3.9852352,500451.53,6.522735,122.17715,-0.021209672,0.4925982,0.05081205,33.312706,-3.791069,6.4149976,11.934757,10.8786125,-36.63248,2.5464783,31.351547,4.5772505,-14.909638,-8.4640665,2.1179907,-11.867709,1.5150346
