,F0final_sma_de,F0final_sma_de,voicingFinalUnclipped_sma_de,voicingFinalUnclipped_sma_de,jitterLocal_sma_de,jitterLocal_sma_de,jitterDDP_sma_de,jitterDDP_sma_de,shimmerLocal_sma_de,shimmerLocal_sma_de,logHNR_sma_de,logHNR_sma_de,audspec_lengthL1norm_sma_de,audspec_lengthL1norm_sma_de,audspecRasta_lengthL1norm_sma_de,audspecRasta_lengthL1norm_sma_de,pcm_RMSenergy_sma_de,pcm_RMSenergy_sma_de,pcm_zcr_sma_de,pcm_zcr_sma_de,audSpec_Rfilt_sma_de[0],audSpec_Rfilt_sma_de[0],audSpec_Rfilt_sma_de[1],audSpec_Rfilt_sma_de[1],audSpec_Rfilt_sma_de[2],audSpec_Rfilt_sma_de[2],audSpec_Rfilt_sma_de[3],audSpec_Rfilt_sma_de[3],audSpec_Rfilt_sma_de[4],audSpec_Rfilt_sma_de[4],audSpec_Rfilt_sma_de[5],audSpec_Rfilt_sma_de[5],audSpec_Rfilt_sma_de[6],audSpec_Rfilt_sma_de[6],audSpec_Rfilt_sma_de[7],audSpec_Rfilt_sma_de[7],audSpec_Rfilt_sma_de[8],audSpec_Rfilt_sma_de[8],audSpec_Rfilt_sma_de[9],audSpec_Rfilt_sma_de[9],audSpec_Rfilt_sma_de[10],audSpec_Rfilt_sma_de[10],audSpec_Rfilt_sma_de[11],audSpec_Rfilt_sma_de[11],audSpec_Rfilt_sma_de[12],audSpec_Rfilt_sma_de[12],audSpec_Rfilt_sma_de[13],audSpec_Rfilt_sma_de[13],audSpec_Rfilt_sma_de[14],audSpec_Rfilt_sma_de[14],audSpec_Rfilt_sma_de[15],audSpec_Rfilt_sma_de[15],audSpec_Rfilt_sma_de[16],audSpec_Rfilt_sma_de[16],audSpec_Rfilt_sma_de[17],audSpec_Rfilt_sma_de[17],audSpec_Rfilt_sma_de[18],audSpec_Rfilt_sma_de[18],audSpec_Rfilt_sma_de[19],audSpec_Rfilt_sma_de[19],audSpec_Rfilt_sma_de[20],audSpec_Rfilt_sma_de[20],audSpec_Rfilt_sma_de[21],audSpec_Rfilt_sma_de[21],audSpec_Rfilt_sma_de[22],audSpec_Rfilt_sma_de[22],audSpec_Rfilt_sma_de[23],audSpec_Rfilt_sma_de[23],audSpec_Rfilt_sma_de[24],audSpec_Rfilt_sma_de[24],audSpec_Rfilt_sma_de[25],audSpec_Rfilt_sma_de[25],pcm_fftMag_fband250-650_sma_de,pcm_fftMag_fband250-650_sma_de,pcm_fftMag_fband1000-4000_sma_de,pcm_fftMag_fband1000-4000_sma_de,pcm_fftMag_spectralRollOff25.0_sma_de,pcm_fftMag_spectralRollOff25.0_sma_de,pcm_fftMag_spectralRollOff50.0_sma_de,pcm_fftMag_spectralRollOff50.0_sma_de,pcm_fftMag_spectralRollOff75.0_sma_de,pcm_fftMag_spectralRollOff75.0_sma_de,pcm_fftMag_spectralRollOff90.0_sma_de,pcm_fftMag_spectralRollOff90.0_sma_de,pcm_fftMag_spectralFlux_sma_de,pcm_fftMag_spectralFlux_sma_de,pcm_fftMag_spectralCentroid_sma_de,pcm_fftMag_spectralCentroid_sma_de,pcm_fftMag_spectralEntropy_sma_de,pcm_fftMag_spectralEntropy_sma_de,pcm_fftMag_spectralVariance_sma_de,pcm_fftMag_spectralVariance_sma_de,pcm_fftMag_spectralSkewness_sma_de,pcm_fftMag_spectralSkewness_sma_de,pcm_fftMag_spectralKurtosis_sma_de,pcm_fftMag_spectralKurtosis_sma_de,pcm_fftMag_spectralSlope_sma_de,pcm_fftMag_spectralSlope_sma_de,pcm_fftMag_psySharpness_sma_de,pcm_fftMag_psySharpness_sma_de,pcm_fftMag_spectralHarmonicity_sma_de,pcm_fftMag_spectralHarmonicity_sma_de,mfcc_sma_de[1],mfcc_sma_de[1],mfcc_sma_de[2],mfcc_sma_de[2],mfcc_sma_de[3],mfcc_sma_de[3],mfcc_sma_de[4],mfcc_sma_de[4],mfcc_sma_de[5],mfcc_sma_de[5],mfcc_sma_de[6],mfcc_sma_de[6],mfcc_sma_de[7],mfcc_sma_de[7],mfcc_sma_de[8],mfcc_sma_de[8],mfcc_sma_de[9],mfcc_sma_de[9],mfcc_sma_de[10],mfcc_sma_de[10],mfcc_sma_de[11],mfcc_sma_de[11],mfcc_sma_de[12],mfcc_sma_de[12],mfcc_sma_de[13],mfcc_sma_de[13],mfcc_sma_de[14],mfcc_sma_de[14]
,self,other,self,other,self,other,self,other,self,other,self,other,self,other,self,other,self,other,self,other,self,other,self,other,self,other,self,other,self,other,self,other,self,other,self,other,self,other,self,other,self,other,self,other,self,other,self,other,self,other,self,other,self,other,self,other,self,other,self,other,self,other,self,other,self,other,self,other,self,other,self,other,self,other,self,other,self,other,self,other,self,other,self,other,self,other,self,other,self,other,self,other,self,other,self,other,self,other,self,other,self,other,self,other,self,other,self,other,self,other,self,other,self,other,self,other,self,other,self,other,self,other,self,other,self,other,self,other,self,other
0,,,-0.0003777623,-0.00036662418,,,,,,,,,-0.0014794692,-0.0015369684,,,-0.0006804645,-0.0006838882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.9580096e-05,-3.0078581e-05,-5.2429323e-06,-5.27999e-06,,,,,,,-14.583331,-19.791668,0.0078091435,0.007819997,-17.380775,-17.4699,-0.16166349,-0.16234188,-8274.373,-8702.658,0.37658405,0.34253758,12.392184,11.395755,-0.000118488635,-0.000118618074,-0.018195705,-0.018266335,-0.00013814398,-0.00013858652,-0.011185074,0.026023675,0.015461254,-0.034510802,0.107204534,0.13823986,-0.73061407,-0.7468605,-1.0433394,-1.0357947,0.57606316,0.5879153,1.5500023,1.586051,1.4216068,1.3497815,1.4171684,1.4687146,-0.09189229,-0.14341068,2.0173514,2.0667953,2.171261,2.1318421,0.5721596,0.6261194,0.95612395,0.8927957
1,,,-0.00020309686,-0.00020097733,,,,,,,,,-0.0021742552,-0.0022501678,,,-0.0008032806,-0.00080753054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.8038313e-05,-5.876911e-05,-2.973365e-06,-2.951466e-06,,,,,,,-1.0416641,-7.291667,0.008312088,0.008325949,-13.037653,-13.155481,-0.13737316,-0.1382676,-6027.472,-6643.2,0.20590429,0.1605607,8.268445,7.079219,-5.869616e-05,-5.863999e-05,-0.013874039,-0.013966156,-0.00013087635,-0.00013128613,0.1533535,0.20477906,-0.043618776,-0.110071756,-0.44778985,-0.4191785,-0.46932155,-0.46376953,-0.444141,-0.4528261,0.7601632,0.7759563,0.4418952,0.47436586,1.8200401,1.7670727,0.8399771,0.8625523,-0.6586174,-0.678099,2.3042488,2.3415036,3.8130639,3.7688224,1.321647,1.3815622,0.39082626,0.3178738
2,,,0.0009915846,0.0009901336,,,,,,,,,-0.002502504,-0.002579023,-0.002664876,-0.0026988029,-0.00078623474,-0.00078997604,,,-0.00061721506,-0.00061588886,0.001654458,0.0016589642,-0.0020790815,-0.0020730973,-0.0015211463,-0.00150913,0.0017439127,0.0017454386,-0.0051330803,-0.005119479,-0.00586133,-0.005845642,-0.0071231723,-0.0071437717,-0.0021625995,-0.0022082925,0.0018930435,0.0019587516,-0.0031452656,-0.003118062,0.0017802954,0.0018520117,0.0028774976,0.0029348135,-0.001940465,-0.0019033909,-0.008362818,-0.00835402,-0.012208509,-0.012060595,-0.0031689883,-0.0033556223,-0.0065412284,-0.006664443,-0.005351615,-0.0056994916,0.0007728815,0.00045413972,0.0001424551,5.1021575e-06,-0.0041760923,-0.0044419765,-0.00626359,-0.0063992976,-0.0039343713,-0.0039629815,-0.001541233,-0.0015993118,0.0009803295,0.0012964129,-6.330047e-05,-6.3915846e-05,-2.767818e-07,-2.1612577e-07,,,,,,,16.666668,11.458334,0.0042625642,0.0042692795,-0.2948349,-0.39952698,-0.02822206,-0.028946828,-1964.4476,-2507.293,-0.07749023,-0.10363102,-0.0626709,-0.47787172,4.1449115e-05,4.1667663e-05,-0.00021189153,-0.00028937162,-3.8183673e-05,-3.822761e-05,0.45561486,0.5061976,0.06886788,0.013563109,-0.5646113,-0.55837923,0.33454496,0.37776718,0.68597376,0.6519796,0.6264369,0.645759,-0.9576648,-0.9509719,2.0345473,2.0228348,-0.53765184,-0.5557086,-1.0469935,-1.0121828,1.6143348,1.6054227,3.6547718,3.6308155,1.6441479,1.6800468,-0.84743404,-0.89409333
3,,,0.0011005693,0.0010957519,,,,,,,,,-0.003680508,-0.0037203492,-0.009071743,-0.009172225,-0.00064491236,-0.0006467051,0.0013194444,0.0014583336,-0.0015269786,-0.0015221477,0.0064026713,0.0064225793,-0.005317658,-0.00529294,-0.008189052,-0.008142573,0.00255692,0.0025709271,-0.017696356,-0.017661363,-0.014136339,-0.014091397,-0.021231968,-0.021269243,-0.010115886,-0.010234195,0.0011839628,0.0013724566,-0.011935306,-0.011887801,0.0016455769,0.0018810868,0.0114942435,0.011688936,-0.003700316,-0.0036166906,-0.0252903,-0.025311958,-0.03907175,-0.038939975,-0.015932739,-0.016551126,-0.024199832,-0.02443248,-0.01889385,-0.019720793,0.00052722695,-0.00026533604,0.0004907966,0.0003601551,-0.012442803,-0.013482427,-0.018091952,-0.018455815,-0.0107677635,-0.010935659,-0.0040801642,-0.0044311523,0.0024544238,0.003470856,-9.26308e-05,-9.289132e-05,1.1403179e-06,1.233026e-06,,,,,,,22.916668,20.833336,-0.0032611578,-0.003263161,15.748316,15.694821,0.08359232,0.083405755,5103.427,4781.659,-0.30386457,-0.30181378,-9.056857,-8.527884,0.00019762301,0.00019799088,0.016769733,0.016738478,4.832299e-05,4.8756174e-05,0.28122464,0.31254882,0.35768765,0.3359503,-0.679288,-0.69881755,1.5087098,1.5632223,2.0647023,2.0263977,0.09906826,0.12814815,-1.7227688,-1.7777188,2.385123,2.450494,-0.92203045,-0.9877939,-1.0632627,-0.9985508,0.15920262,0.11355653,2.1182716,2.1373713,0.5967676,0.5802344,-2.276244,-2.2697024
4,,,0.0014202031,0.0014169639,,,,,,,,,-0.0056544705,-0.0056442814,-0.01804905,-0.018160189,-0.0007463715,-0.0007466248,0.0,0.00034722275,-0.0035941757,-0.0035842136,0.010022891,0.010065001,-0.010639563,-0.010586679,-0.020575792,-0.02048328,0.0012731373,0.0013160467,-0.03454097,-0.034491837,-0.02350167,-0.02341994,-0.040572792,-0.040606607,-0.026692938,-0.026860964,-0.012588894,-0.012292242,-0.023691107,-0.02367065,-0.0019603134,-0.0015073419,0.01792245,0.018267225,-0.003196907,-0.0031093596,-0.04519366,-0.045220446,-0.07599078,-0.07592907,-0.035860956,-0.036972977,-0.042081416,-0.042173825,-0.03684938,-0.03749281,-0.002412045,-0.0035332323,0.004596305,0.00488652,-0.017312074,-0.019492637,-0.02964123,-0.030046904,-0.015819466,-0.015963972,-0.005226749,-0.0058930875,0.0048527718,0.0066324533,-0.00012343175,-0.00012346578,-4.9733817e-06,-4.9223804e-06,,,,,,,,,-0.007655864,-0.0076624826,20.616386,20.59337,0.10198419,0.10209648,14298.453,14153.24,-0.27310285,-0.2524518,-10.918955,-9.950734,0.00028501172,0.000285453,0.020935414,0.020921227,1.6499956e-05,1.69356e-05,-0.60417306,-0.60324496,0.49992514,0.5083876,-0.18548402,-0.20168051,1.1941943,1.2222545,1.3781714,1.3512764,-1.3844025,-1.3437237,-1.6872633,-1.7614462,2.4339647,2.4943652,0.088562585,0.061515667,-0.44176596,-0.44411784,-0.9676687,-0.96553737,0.5298153,0.53519523,-0.67888224,-0.705603,-2.1657486,-2.1268487
5,,,0.0010280435,0.0010276226,,,,,,,,,-0.005180379,-0.005142378,-0.023832846,-0.02382034,-0.0009035539,-0.0009034509,-0.0016666664,-0.0011111103,-0.005977058,-0.0059627322,0.0074781897,0.007537109,-0.015222723,-0.015147602,-0.03130325,-0.031180982,-0.0039516212,-0.0038798333,-0.043325365,-0.043289233,-0.024892515,-0.024793679,-0.054152153,-0.054131776,-0.045608412,-0.045743525,-0.04309807,-0.04287284,-0.033796646,-0.033898722,-0.01561054,-0.015108597,0.01467216,0.015082586,0.0010874629,0.0011422992,-0.047895767,-0.04790752,-0.09504764,-0.0952703,-0.052335072,-0.053681444,-0.045950674,-0.045432914,-0.04889182,-0.047928344,-0.0069280625,-0.007615781,0.015451252,0.016544914,-0.009677219,-0.012715185,-0.028325379,-0.028323203,-0.012210971,-0.011909169,-3.580451e-05,-0.00068179367,0.0058939755,0.007840067,-8.9410205e-05,-8.934891e-05,-9.640787e-06,-9.649753e-06,,,,,,,,,-0.005625016,-0.005626742,16.183641,16.153017,0.0990087,0.099090435,20950.746,20753.35,-0.26012534,-0.2477909,-10.866384,-10.374937,0.00021130781,0.00021161298,0.015096022,0.015065098,-6.1507206e-05,-6.139054e-05,-1.1249831,-1.1404072,0.54189503,0.5556531,0.07585993,0.09184714,0.29356116,0.26827604,-0.50469583,-0.4991723,-2.5176415,-2.483914,0.038020384,-0.030287791,2.0392618,2.0914607,0.4618987,0.4888425,-0.47643852,-0.57796156,-0.8572442,-0.78243506,-0.41208848,-0.43908086,-0.881983,-0.89206684,-1.0183957,-0.9829504
6,,,0.00096236705,0.0009621223,,,,,,,,,-0.0029486394,-0.0028903843,-0.02078706,-0.020508265,-0.00066804915,-0.00066771766,-0.0028819444,-0.0023263888,-0.0080426205,-0.008028394,-0.004073107,-0.0040231557,-0.016479725,-0.016412918,-0.029254392,-0.029161409,-0.009191519,-0.009118128,-0.032150798,-0.032146264,-0.01301601,-0.012928444,-0.050108332,-0.05000149,-0.04783694,-0.047862243,-0.0778844,-0.078019686,-0.035924397,-0.036159724,-0.030539144,-0.030197764,-0.001743114,-0.0014063359,0.0044860365,0.0046099187,-0.029130613,-0.028979182,-0.07834301,-0.07862659,-0.05010165,-0.05109012,-0.025945079,-0.02458806,-0.044522904,-0.04093691,-0.014076566,-0.013481903,0.028847884,0.030710006,0.010606813,0.007888079,-0.00961895,-0.009003776,0.0008283913,0.0018073678,0.015210241,0.015140849,0.007540703,0.0088018235,-4.2755833e-05,-4.277158e-05,-1.0108792e-05,-1.0093479e-05,,,,,,,,,1.0724552e-05,1.9665249e-05,9.044983,9.007617,0.07782693,0.07764218,23571.186,23283.744,-0.28552294,-0.2972774,-9.51752,-9.884216,0.00013441953,0.00013468109,0.0065955324,0.006548339,-0.00012884839,-0.00012918714,-1.2036753,-1.2309084,0.39587277,0.40094835,-0.6321605,-0.5918713,-1.1184949,-1.1586524,-2.5901556,-2.5874753,-2.444811,-2.4249482,0.10515561,0.06997333,0.46818143,0.511371,0.3688543,0.40867496,-0.47657079,-0.5821417,-1.1066682,-1.0226336,0.014945936,-0.03808055,0.13856997,0.14924507,0.29007855,0.32349014
7,,,0.0012431355,0.0012432947,,,,,,,,,0.0003565781,0.00038235262,-0.010121023,-0.009638834,3.4304987e-05,3.465335e-05,-0.0035069443,-0.0031597228,-0.0083011305,-0.0082923155,-0.018399145,-0.018383166,-0.012312731,-0.012286288,-0.0077716885,-0.007766515,-0.007270074,-0.0072476147,-0.0015594363,-0.0015684426,0.012500274,0.012548638,-0.028683204,-0.028545141,-0.033121645,-0.03306047,-0.08660446,-0.0872184,-0.030700088,-0.030924404,-0.04000175,-0.039899208,-0.029614354,-0.029420698,-0.0023699044,-0.0020176768,-0.0036582588,-0.0032629252,-0.033701874,-0.033632316,-0.024331689,-0.024606157,0.004255676,0.005938375,-0.02833339,-0.02346586,-0.020258237,-0.018646587,0.038665034,0.040444292,0.027088558,0.025797714,0.013349151,0.014229757,0.0136049865,0.0150563475,0.033796348,0.034619767,0.010586863,0.011000258,6.118277e-05,6.108597e-05,-9.2249165e-06,-9.2134915e-06,,,,,,,,,0.0024727841,0.0024765502,-4.389969,-4.4180007,-0.0004272461,-0.0007935047,8976.878,8809.117,-0.034168053,-0.052371882,1.2097725,0.6268997,-2.1322927e-05,-2.1279533e-05,-0.0059774085,-0.006014635,-0.00010273197,-0.000103289574,-0.4205677,-0.44062155,0.70577747,0.70921916,-0.90907824,-0.8946457,-2.203916,-2.2022717,-3.809319,-3.8274875,-1.2520325,-1.2481843,0.25606915,0.25237197,-1.0461867,-1.0153202,-0.09596417,-0.079669096,0.69828206,0.6655346,-0.72293204,-0.70345116,-0.56616265,-0.59347314,0.6009908,0.6140555,0.945222,0.9562581
8,,,0.0009574752,0.00095705234,,,,,,,,,0.0024866262,0.0024679513,0.0021012784,0.002515471,0.0008902017,0.0008902978,-0.0035416663,-0.0034027784,-0.00403854,-0.0040402277,-0.023693817,-0.023720708,-0.00086615386,-0.000895372,0.019115891,0.019016108,0.00014195443,9.0777874e-05,0.035971224,0.035965003,0.049985558,0.049969546,0.006537461,0.006650275,-0.014181447,-0.014062929,-0.057539053,-0.05849397,-0.025715536,-0.025791872,-0.04157772,-0.041618716,-0.054047454,-0.05397866,-0.016928554,-0.01632912,0.007645166,0.008127749,0.01633947,0.016569484,0.0080708265,0.008591354,0.019964326,0.021132339,-0.011492801,-0.008078659,-0.030019224,-0.02834611,0.033400953,0.034159265,0.026639272,0.026995623,0.0317051,0.032207888,0.019383347,0.020435948,0.045252346,0.046377577,0.014580822,0.014470184,9.699522e-05,9.681906e-05,-6.365591e-06,-6.3588245e-06,,,,,,,,,0.0064908513,0.0064892583,-22.203922,-22.194881,-0.15401022,-0.15426621,-17684.553,-17605.78,1.0328404,0.99449,45.51445,43.872047,-0.00031137193,-0.0003117905,-0.021727752,-0.021722768,-7.914123e-05,-7.9732425e-05,0.5186888,0.52028006,1.4652829,1.4563391,-0.7409695,-0.7460203,-1.6100147,-1.5891236,-2.9622955,-2.9802163,0.7033925,0.691874,1.67407,1.6937355,-0.43630582,-0.4279173,1.1208184,1.1156027,1.3967888,1.4274708,-0.74573195,-0.79681355,-0.792173,-0.7693123,-0.17580764,-0.16623442,0.75992554,0.74986327
