file,start,end,Loudness_sma3,alphaRatio_sma3,hammarbergIndex_sma3,slope0-500_sma3,slope500-1500_sma3,F0semitoneFrom27.5Hz_sma3nz,jitterLocal_sma3nz,shimmerLocaldB_sma3nz,HNRdBACF_sma3nz,logRelF0-H1-H2_sma3nz,logRelF0-H1-A3_sma3nz,F1frequency_sma3nz,F1bandwidth_sma3nz,F1amplitudeLogRelF0_sma3nz,F2frequency_sma3nz,F2amplitudeLogRelF0_sma3nz,F3frequency_sma3nz,F3amplitudeLogRelF0_sma3nz
sample_audio/wav/first_ten_Sample_HV_Clip.wav,0 days 00:00:00.170000,0 days 00:00:00.190000,0.27090988,-21.063494,37.387226,-0.07222981,-0.0011513657,0.0,0.0,0.0,0.0,0.0,0.0,941.50653,1030.785,-201.0,2003.3364,-201.0,2999.2024,-201.0
sample_audio/wav/first_ten_Sample_HV_Clip.wav,0 days 00:00:00.180000,0 days 00:00:00.200000,0.24978484,-23.654715,39.90462,-0.076805644,-0.00505737,0.0,0.0,0.0,0.0,0.0,0.0,884.4829,1052.2723,-201.0,1909.3906,-201.0,2979.9844,-201.0
sample_audio/wav/first_ten_Sample_HV_Clip.wav,0 days 00:00:00.190000,0 days 00:00:00.210000,0.19088268,-26.274046,40.361515,-0.07128421,-0.010535136,0.0,0.0,0.0,0.0,0.0,0.0,902.9265,1260.3807,-201.0,1837.0093,-201.0,3013.594,-201.0
sample_audio/wav/first_ten_Sample_HV_Clip.wav,0 days 00:00:00.200000,0 days 00:00:00.220000,0.15210535,-26.758263,40.340126,-0.053416494,-0.009253473,0.0,0.0,0.0,0.0,0.0,0.0,865.6362,1379.4536,-201.0,1772.9132,-201.0,2939.4004,-201.0
sample_audio/wav/first_ten_Sample_HV_Clip.wav,0 days 00:00:00.210000,0 days 00:00:00.230000,0.13711637,-25.209068,38.009857,-0.048922297,-0.004313637,0.0,0.0,0.0,0.0,0.0,0.0,723.9045,1523.8011,-201.0,1668.332,-201.0,2924.514,-201.0
sample_audio/wav/first_ten_Sample_HV_Clip.wav,0 days 00:00:00.220000,0 days 00:00:00.240000,0.1351288,-25.761911,38.533794,-0.043712158,-0.006781215,0.0,0.0,0.0,0.0,0.0,0.0,538.73413,1414.129,-201.0,1647.7533,-201.0,2749.7207,-201.0
sample_audio/wav/first_ten_Sample_HV_Clip.wav,0 days 00:00:00.230000,0 days 00:00:00.250000,0.12734891,-28.284836,40.37813,-0.054270748,-0.006521575,0.0,0.0,0.0,0.0,0.0,0.0,706.19696,1472.1425,-201.0,1952.7686,-201.0,3184.7966,-201.0
sample_audio/wav/first_ten_Sample_HV_Clip.wav,0 days 00:00:00.240000,0 days 00:00:00.260000,0.12414789,-29.39409,43.1826,-0.054959167,-0.0033009686,0.0,0.0,0.0,0.0,0.0,0.0,935.8198,1482.3629,-201.0,2070.095,-201.0,3185.2188,-201.0
sample_audio/wav/first_ten_Sample_HV_Clip.wav,0 days 00:00:00.250000,0 days 00:00:00.270000,0.11519784,-25.99513,39.814266,-0.04797621,-0.003441476,0.0,0.0,0.0,0.0,0.0,0.0,996.72705,1593.6266,-201.0,2042.8495,-201.0,3254.0898,-201.0
sample_audio/wav/first_ten_Sample_HV_Clip.wav,0 days 00:00:00.260000,0 days 00:00:00.280000,0.11207595,-23.654573,37.55895,-0.03736956,-0.0072109066,0.0,0.0,0.0,0.0,0.0,0.0,791.70184,1718.4786,-201.0,1768.8539,-201.0,2944.5422,-201.0
sample_audio/wav/first_ten_Sample_HV_Clip.wav,0 days 00:00:00.270000,0 days 00:00:00.290000,0.10716143,-21.571634,32.869267,-0.026403988,-0.009407173,0.0,0.0,0.0,0.0,0.0,0.0,581.5097,1592.1324,-201.0,1641.7279,-201.0,2751.4036,-201.0
sample_audio/wav/first_ten_Sample_HV_Clip.wav,0 days 00:00:00.280000,0 days 00:00:00.300000,0.10853916,-23.857832,35.66746,-0.043146167,-0.0043755565,0.0,0.0,0.0,0.0,0.0,0.0,679.18164,1495.3405,-201.0,1686.0048,-201.0,2799.3545,-201.0
sample_audio/wav/first_ten_Sample_HV_Clip.wav,0 days 00:00:00.290000,0 days 00:00:00.310000,0.106674254,-23.950432,36.26405,-0.048901454,0.0020376334,0.0,0.0,0.0,0.0,0.0,0.0,579.7344,1313.9115,-201.0,1553.6909,-201.0,2605.6536,-201.0
sample_audio/wav/first_ten_Sample_HV_Clip.wav,0 days 00:00:00.300000,0 days 00:00:00.320000,0.10979248,-26.850744,42.610203,-0.06179057,0.0018050595,0.0,0.0,0.0,0.0,0.0,0.0,826.4216,1315.132,-201.0,1884.2593,-201.0,3071.862,-201.0
sample_audio/wav/first_ten_Sample_HV_Clip.wav,0 days 00:00:00.310000,0 days 00:00:00.330000,0.11224113,-26.249739,41.77064,-0.049793404,0.0038353335,0.0,0.0,0.0,0.0,0.0,0.0,637.96796,1308.6589,-201.0,1767.204,-201.0,2931.4238,-201.0
sample_audio/wav/first_ten_Sample_HV_Clip.wav,0 days 00:00:00.320000,0 days 00:00:00.340000,0.13272311,-26.14913,39.151165,-0.04640114,0.0011119407,0.0,0.0,0.0,0.0,0.0,0.0,951.6856,1193.6167,-201.0,2130.1921,-201.0,3327.2043,-201.0
sample_audio/wav/first_ten_Sample_HV_Clip.wav,0 days 00:00:00.330000,0 days 00:00:00.350000,0.14283085,-24.347122,35.19342,-0.04369989,-0.0011363073,0.0,0.0,0.0,0.0,0.0,0.0,853.21014,1260.2137,-201.0,1930.2804,-201.0,3049.9238,-201.0
sample_audio/wav/first_ten_Sample_HV_Clip.wav,0 days 00:00:00.340000,0 days 00:00:00.360000,0.14844684,-23.512512,34.638454,-0.04298964,-0.00051678246,0.0,0.0,0.0,0.0,0.0,0.0,1022.4744,1376.4967,-201.0,2052.029,-201.0,3243.1777,-201.0
sample_audio/wav/first_ten_Sample_HV_Clip.wav,0 days 00:00:00.350000,0 days 00:00:00.370000,0.1345979,-22.28106,33.59425,-0.03405634,-0.00017735572,0.0,0.0,0.0,0.0,0.0,0.0,664.74176,1609.3647,-201.0,1721.902,-201.0,2936.7512,-201.0
sample_audio/wav/first_ten_Sample_HV_Clip.wav,0 days 00:00:00.360000,0 days 00:00:00.380000,0.12658353,-23.33744,34.19409,-0.033624414,0.0023102465,0.0,0.0,0.0,0.0,0.0,0.0,673.7265,1606.0889,-201.0,1714.5581,-201.0,2931.3152,-201.0
sample_audio/wav/first_ten_Sample_HV_Clip.wav,0 days 00:00:00.370000,0 days 00:00:00.390000,0.12098116,-25.614426,35.812878,-0.047086854,0.0007922708,0.0,0.0,0.0,0.0,0.0,0.0,827.7622,1531.3387,-201.0,1925.7393,-201.0,2878.136,-201.0
sample_audio/wav/first_ten_Sample_HV_Clip.wav,0 days 00:00:00.380000,0 days 00:00:00.400000,0.1238792,-27.894342,37.967865,-0.05386153,-0.0014770837,0.0,0.0,0.0,0.0,0.0,0.0,1052.3029,1531.1144,-201.0,2076.544,-201.0,2979.1077,-201.0
sample_audio/wav/first_ten_Sample_HV_Clip.wav,0 days 00:00:00.390000,0 days 00:00:00.410000,0.12614425,-25.729645,34.47012,-0.048618507,-0.0044491705,0.0,0.0,0.0,0.0,0.0,0.0,1036.7552,1559.4996,-201.0,2057.6338,-201.0,3013.0918,-201.0
sample_audio/wav/first_ten_Sample_HV_Clip.wav,0 days 00:00:00.400000,0 days 00:00:00.420000,0.12570548,-21.523184,31.171799,-0.025363266,-0.002760535,0.0,0.0,0.0,0.0,0.0,0.0,722.00635,1639.7285,-201.0,1687.3085,-201.0,2732.127,-201.0
sample_audio/wav/first_ten_Sample_HV_Clip.wav,0 days 00:00:00.410000,0 days 00:00:00.430000,0.12477853,-19.899208,29.586472,-0.02652332,-0.0006174298,0.0,0.0,0.0,0.0,0.0,0.0,546.6502,1552.3022,-201.0,1557.3417,-201.0,2567.3926,-201.0
sample_audio/wav/first_ten_Sample_HV_Clip.wav,0 days 00:00:00.420000,0 days 00:00:00.440000,0.1256786,-19.424791,31.606897,-0.024624119,-0.0008063931,0.0,0.0,0.0,0.0,0.0,0.0,543.63336,1531.776,-201.0,1548.0367,-201.0,2552.6594,-201.0
sample_audio/wav/first_ten_Sample_HV_Clip.wav,0 days 00:00:00.430000,0 days 00:00:00.450000,0.12960304,-23.678658,33.98154,-0.041083787,-0.0018056174,0.0,0.0,0.0,0.0,0.0,0.0,715.54987,1449.0438,-201.0,1730.5537,-201.0,2763.5842,-201.0
sample_audio/wav/first_ten_Sample_HV_Clip.wav,0 days 00:00:00.440000,0 days 00:00:00.460000,0.13263197,-21.704819,31.449816,-0.034524936,-0.004066115,0.0,0.0,0.0,0.0,0.0,0.0,839.0661,1591.7972,-201.0,1791.9242,-201.0,2860.7615,-201.0
sample_audio/wav/first_ten_Sample_HV_Clip.wav,0 days 00:00:00.450000,0 days 00:00:00.470000,0.14377724,-19.665781,27.24845,-0.01898273,-0.0043582353,0.0,0.0,0.0,0.0,0.0,0.0,893.1043,1796.8657,-201.0,1822.5519,-201.0,2871.0117,-201.0
sample_audio/wav/first_ten_Sample_HV_Clip.wav,0 days 00:00:00.460000,0 days 00:00:00.480000,0.14714701,-17.822756,26.879023,-0.019103862,-0.0065620965,0.0,0.0,0.0,0.0,0.0,0.0,887.6612,1766.3573,-201.0,1814.6334,-201.0,2945.0354,-201.0
sample_audio/wav/first_ten_Sample_HV_Clip.wav,0 days 00:00:00.470000,0 days 00:00:00.490000,0.1506756,-20.375708,29.05883,-0.03262941,-0.0025744957,0.0,0.0,0.0,0.0,0.0,0.0,748.9189,1692.9049,-201.0,1772.5635,-201.0,2874.8586,-201.0
sample_audio/wav/first_ten_Sample_HV_Clip.wav,0 days 00:00:00.480000,0 days 00:00:00.500000,0.14998381,-21.725447,31.696991,-0.04600342,0.0035548129,0.0,0.0,0.0,0.0,0.0,0.0,720.7486,1383.7578,-201.0,1812.5338,-201.0,2854.4958,-201.0
sample_audio/wav/first_ten_Sample_HV_Clip.wav,0 days 00:00:00.490000,0 days 00:00:00.510000,0.15526985,-20.349102,30.84226,-0.033735234,0.0069992524,0.0,0.0,0.0,0.0,0.0,0.0,698.8545,1625.3307,-201.0,1688.5098,-201.0,2738.637,-201.0
sample_audio/wav/first_ten_Sample_HV_Clip.wav,0 days 00:00:00.500000,0 days 00:00:00.520000,0.15797001,-20.429213,32.872677,-0.03481185,0.0072338474,0.0,0.0,0.0,0.0,0.0,0.0,732.3841,1634.3647,-201.0,1643.9078,-201.0,2795.9329,-201.0
sample_audio/wav/first_ten_Sample_HV_Clip.wav,0 days 00:00:00.510000,0 days 00:00:00.530000,0.16603336,-20.131996,31.46048,-0.03630911,0.0055054757,0.0,0.0,0.0,0.0,0.0,0.0,765.1638,1715.9916,-201.0,1628.9469,-201.0,2804.969,-201.0
sample_audio/wav/first_ten_Sample_HV_Clip.wav,0 days 00:00:00.520000,0 days 00:00:00.540000,0.16949312,-18.997423,29.368673,-0.03779261,0.0068440163,0.0,0.0,0.0,0.0,0.0,0.0,617.94684,1496.7472,-201.0,1581.1276,-201.0,2699.9866,-201.0
sample_audio/wav/first_ten_Sample_HV_Clip.wav,0 days 00:00:00.530000,0 days 00:00:00.550000,0.17379181,-17.553679,26.61788,-0.03590445,0.007528233,0.0,0.0,0.0,0.0,0.0,0.0,862.7329,1359.9976,-201.0,1706.3691,-201.0,2676.906,-201.0
sample_audio/wav/first_ten_Sample_HV_Clip.wav,0 days 00:00:00.540000,0 days 00:00:00.560000,0.1736453,-15.552605,24.832857,-0.02538152,0.006113089,0.0,0.0,0.0,0.0,0.0,0.0,855.1656,1563.8047,-201.0,1648.5444,-201.0,2573.0732,-201.0
sample_audio/wav/first_ten_Sample_HV_Clip.wav,0 days 00:00:00.550000,0 days 00:00:00.570000,0.18130206,-14.983025,23.982275,-0.02584066,0.003931334,0.0,0.0,0.0,0.0,0.0,0.0,1047.2748,1535.5243,-201.0,1838.2911,-201.0,2845.591,-201.0
sample_audio/wav/first_ten_Sample_HV_Clip.wav,0 days 00:00:00.560000,0 days 00:00:00.580000,0.19023627,-12.013545,20.508772,-0.0249231,0.007165214,0.0,0.0,0.0,0.0,0.0,0.0,978.42584,1466.4264,-201.0,1876.8447,-201.0,2916.8574,-201.0
