file,start,end,Loudness_sma3,alphaRatio_sma3,hammarbergIndex_sma3,slope0-500_sma3,slope500-1500_sma3,spectralFlux_sma3,mfcc1_sma3,mfcc2_sma3,mfcc3_sma3,mfcc4_sma3,F0semitoneFrom27.5Hz_sma3nz,jitterLocal_sma3nz,shimmerLocaldB_sma3nz,HNRdBACF_sma3nz,logRelF0-H1-H2_sma3nz,logRelF0-H1-A3_sma3nz,F1frequency_sma3nz,F1bandwidth_sma3nz,F1amplitudeLogRelF0_sma3nz,F2frequency_sma3nz,F2bandwidth_sma3nz,F2amplitudeLogRelF0_sma3nz,F3frequency_sma3nz,F3bandwidth_sma3nz,F3amplitudeLogRelF0_sma3nz
sample_wav/mono_first_ten_Sample_HV_Clip.wav,0 days 00:00:03.220000,0 days 00:00:03.240000,1.1122864,-9.271847,12.863864,0.006889406,-0.036823437,0.77576035,21.362806,-2.9906662,14.826943,-17.88382,32.798275,0.0,0.0,4.682596,-2.8279457,8.43415,403.5016,903.58856,4.203257,1542.4487,491.47607,-6.795895,2416.5217,894.1232,-4.230892
sample_wav/mono_first_ten_Sample_HV_Clip.wav,0 days 00:00:03.230000,0 days 00:00:03.250000,1.2797114,-10.118802,12.134242,0.029751362,-0.039156105,1.0660745,28.896769,-12.635163,13.544789,-17.12233,32.742344,0.02178541,2.037906,4.889502,-2.8660123,9.744359,402.91513,959.67725,1.8421494,1507.3369,653.4738,-6.527124,2350.679,961.48004,-7.90221
sample_wav/mono_first_ten_Sample_HV_Clip.wav,0 days 00:00:03.240000,0 days 00:00:03.260000,1.3135704,-9.192902,12.377655,0.019849956,-0.036497433,0.8697613,31.629816,-14.86388,11.541222,-11.844991,32.726227,0.019691002,1.6656743,4.3835163,-2.6742942,11.508769,405.81845,983.2165,-1.47555,1472.1504,733.6072,-9.158315,2275.0505,953.9175,-12.984319
sample_wav/mono_first_ten_Sample_HV_Clip.wav,0 days 00:00:03.250000,0 days 00:00:03.270000,1.1893489,-8.167923,13.994489,0.0354318,-0.032249335,0.8052681,31.848373,-16.830252,7.046223,-8.325314,32.762547,0.012681256,1.0382823,4.176602,-0.5920728,14.259259,397.56543,1002.98517,-4.430226,1417.2062,753.14923,-11.930545,2253.0007,840.8781,-18.689486
sample_wav/mono_first_ten_Sample_HV_Clip.wav,0 days 00:00:03.260000,0 days 00:00:03.280000,0.9978469,-9.905511,17.272692,0.01371063,-0.029272743,0.6601602,34.435833,-12.929929,2.4942915,-0.82090664,32.795837,0.009407143,1.105063,4.7164865,2.8685448,16.801497,408.5129,1055.285,-5.330684,1374.4619,866.9217,-12.942508,2234.131,820.6587,-22.13218
sample_wav/mono_first_ten_Sample_HV_Clip.wav,0 days 00:00:03.270000,0 days 00:00:03.290000,0.8002638,-10.988701,20.909437,0.00055956095,-0.019886514,0.61774105,35.48062,-9.038222,-1.787373,6.3729434,32.7919,0.007907255,1.2074157,5.390269,5.655581,18.88539,414.89383,1207.8969,-4.3752646,1356.7452,1028.9415,-12.946902,2253.257,944.7346,-23.260656
sample_wav/mono_first_ten_Sample_HV_Clip.wav,0 days 00:00:03.280000,0 days 00:00:03.300000,0.68810946,-11.757508,22.366446,-0.01814942,-0.00965157,0.4977022,35.660862,-2.7693298,0.79151964,16.499065,32.72923,0.010669778,1.1350284,5.471414,5.8105273,19.749662,368.2079,1389.4463,-3.3980405,1313.4464,1092.4125,-12.221551,2243.5994,980.0378,-22.663559
sample_wav/mono_first_ten_Sample_HV_Clip.wav,0 days 00:00:03.290000,0 days 00:00:03.310000,0.6670742,-11.909493,23.6132,0.00573392,-0.0036576695,0.36813685,35.574604,-0.060945112,5.419047,21.278627,32.585125,0.009415097,0.80354387,4.5816584,3.9128282,20.796286,342.594,1422.1202,0.0,1298.2554,1029.413,-10.750178,2241.6858,948.61847,-22.945948
sample_wav/mono_first_ten_Sample_HV_Clip.wav,0 days 00:00:03.300000,0 days 00:00:03.320000,0.66418195,-11.386699,21.536957,0.020997157,0.000330701,0.34162745,35.236588,0.9071389,8.150859,22.13498,32.31873,0.0075568235,1.1172602,3.330973,1.7139565,19.116905,315.96652,1378.057,-2.83872,1266.9467,916.73456,-9.89815,2222.2776,790.52783,-21.657923
sample_wav/mono_first_ten_Sample_HV_Clip.wav,0 days 00:00:03.310000,0 days 00:00:03.330000,0.68480325,-11.289105,22.005844,0.027879754,-0.0033176467,0.333712,36.471325,0.11940813,5.686046,17.825384,32.001606,0.0036255065,1.1697716,2.3766463,-1.4839478,13.767018,360.9734,1235.7274,-3.5303333,1273.5635,882.868,-11.002324,2220.4497,725.1062,-17.297354
