,start,start,end,end,F0final_sma_de,F0final_sma_de,voicingFinalUnclipped_sma_de,voicingFinalUnclipped_sma_de,jitterLocal_sma_de,jitterLocal_sma_de,jitterDDP_sma_de,jitterDDP_sma_de,shimmerLocal_sma_de,shimmerLocal_sma_de,logHNR_sma_de,logHNR_sma_de,audspec_lengthL1norm_sma_de,audspec_lengthL1norm_sma_de,audspecRasta_lengthL1norm_sma_de,audspecRasta_lengthL1norm_sma_de,pcm_RMSenergy_sma_de,pcm_RMSenergy_sma_de,pcm_zcr_sma_de,pcm_zcr_sma_de,audSpec_Rfilt_sma_de[0],audSpec_Rfilt_sma_de[0],audSpec_Rfilt_sma_de[1],audSpec_Rfilt_sma_de[1],audSpec_Rfilt_sma_de[2],audSpec_Rfilt_sma_de[2],audSpec_Rfilt_sma_de[3],audSpec_Rfilt_sma_de[3],audSpec_Rfilt_sma_de[4],audSpec_Rfilt_sma_de[4],audSpec_Rfilt_sma_de[5],audSpec_Rfilt_sma_de[5],audSpec_Rfilt_sma_de[6],audSpec_Rfilt_sma_de[6],audSpec_Rfilt_sma_de[7],audSpec_Rfilt_sma_de[7],audSpec_Rfilt_sma_de[8],audSpec_Rfilt_sma_de[8],audSpec_Rfilt_sma_de[9],audSpec_Rfilt_sma_de[9],audSpec_Rfilt_sma_de[10],audSpec_Rfilt_sma_de[10],audSpec_Rfilt_sma_de[11],audSpec_Rfilt_sma_de[11],audSpec_Rfilt_sma_de[12],audSpec_Rfilt_sma_de[12],audSpec_Rfilt_sma_de[13],audSpec_Rfilt_sma_de[13],audSpec_Rfilt_sma_de[14],audSpec_Rfilt_sma_de[14],audSpec_Rfilt_sma_de[15],audSpec_Rfilt_sma_de[15],audSpec_Rfilt_sma_de[16],audSpec_Rfilt_sma_de[16],audSpec_Rfilt_sma_de[17],audSpec_Rfilt_sma_de[17],audSpec_Rfilt_sma_de[18],audSpec_Rfilt_sma_de[18],audSpec_Rfilt_sma_de[19],audSpec_Rfilt_sma_de[19],audSpec_Rfilt_sma_de[20],audSpec_Rfilt_sma_de[20],audSpec_Rfilt_sma_de[21],audSpec_Rfilt_sma_de[21],audSpec_Rfilt_sma_de[22],audSpec_Rfilt_sma_de[22],audSpec_Rfilt_sma_de[23],audSpec_Rfilt_sma_de[23],audSpec_Rfilt_sma_de[24],audSpec_Rfilt_sma_de[24],audSpec_Rfilt_sma_de[25],audSpec_Rfilt_sma_de[25],pcm_fftMag_fband250-650_sma_de,pcm_fftMag_fband250-650_sma_de,pcm_fftMag_fband1000-4000_sma_de,pcm_fftMag_fband1000-4000_sma_de,pcm_fftMag_spectralRollOff25.0_sma_de,pcm_fftMag_spectralRollOff25.0_sma_de,pcm_fftMag_spectralRollOff50.0_sma_de,pcm_fftMag_spectralRollOff50.0_sma_de,pcm_fftMag_spectralRollOff75.0_sma_de,pcm_fftMag_spectralRollOff75.0_sma_de,pcm_fftMag_spectralRollOff90.0_sma_de,pcm_fftMag_spectralRollOff90.0_sma_de,pcm_fftMag_spectralFlux_sma_de,pcm_fftMag_spectralFlux_sma_de,pcm_fftMag_spectralCentroid_sma_de,pcm_fftMag_spectralCentroid_sma_de,pcm_fftMag_spectralEntropy_sma_de,pcm_fftMag_spectralEntropy_sma_de,pcm_fftMag_spectralVariance_sma_de,pcm_fftMag_spectralVariance_sma_de,pcm_fftMag_spectralSkewness_sma_de,pcm_fftMag_spectralSkewness_sma_de,pcm_fftMag_spectralKurtosis_sma_de,pcm_fftMag_spectralKurtosis_sma_de,pcm_fftMag_spectralSlope_sma_de,pcm_fftMag_spectralSlope_sma_de,pcm_fftMag_psySharpness_sma_de,pcm_fftMag_psySharpness_sma_de,pcm_fftMag_spectralHarmonicity_sma_de,pcm_fftMag_spectralHarmonicity_sma_de,mfcc_sma_de[1],mfcc_sma_de[1],mfcc_sma_de[2],mfcc_sma_de[2],mfcc_sma_de[3],mfcc_sma_de[3],mfcc_sma_de[4],mfcc_sma_de[4],mfcc_sma_de[5],mfcc_sma_de[5],mfcc_sma_de[6],mfcc_sma_de[6],mfcc_sma_de[7],mfcc_sma_de[7],mfcc_sma_de[8],mfcc_sma_de[8],mfcc_sma_de[9],mfcc_sma_de[9],mfcc_sma_de[10],mfcc_sma_de[10],mfcc_sma_de[11],mfcc_sma_de[11],mfcc_sma_de[12],mfcc_sma_de[12],mfcc_sma_de[13],mfcc_sma_de[13],mfcc_sma_de[14],mfcc_sma_de[14]
278,,,,,0.008401418,-0.003861247,7.536423e-06,1.6897773e-05,,,,,-3.8784645e-05,0.0,0.0033378971,0.006574213,0.010257754,0.035112668,-0.036133528,-0.016830534,0.0014818795,0.008275183,-0.011211893,-0.012836987,0.0061179614,0.004731263,0.05562272,0.19163601,0.14038678,0.35933155,0.1300651,0.255664,0.19112226,0.3645072,0.10759129,0.16317289,0.12116544,0.22564265,0.07824216,0.098184355,0.079722025,0.089817725,0.071600266,0.0918096,0.07706174,0.14783521,0.08662763,0.12610635,0.14445587,0.16945246,0.08731512,0.06208502,0.061405987,0.060201604,0.12470074,0.14080684,0.019328559,0.0110220555,-0.11490375,-0.14546081,-0.123481855,-0.123064324,-0.19366172,-0.30244708,-0.31755012,-0.43207392,-0.34207976,-0.44087678,-0.43048912,-0.452487,-0.44980374,-0.47346267,-0.32527724,-0.3914705,-0.22475597,-0.2382581,0.0050171884,0.05558729,7.347058e-05,0.00024093164,-308.64258,-350.27344,-399.08203,-624.4629,-1068.0469,-910.1367,-1478.6133,-1342.2363,-0.012035614,-0.0245297,-651.2184,-676.54816,-0.5352603,-0.8113513,-2483061.5,-1483476.0,4.6863127,7.1081038,154.05658,515.3678,-0.0016010285,-0.024881931,-0.44455004,-0.45099172,0.0042288364,0.08215389,6.0205235,7.317464,-3.5232124,-2.8150096,3.1772075,4.0509543,1.5173581,4.248764,-4.914286,-4.0987573,0.5261825,1.0436499,-3.7248101,-3.9789023,-5.6680427,-10.447384,-1.172445,-1.3729038,0.24868354,-0.96613944,-3.79351,-3.4149945,-1.3508997,-6.773494,2.7919378,-2.2639966,1.9262459,1.8260345
279,,,,,0.002019674,-0.004362156,-5.8721293e-06,3.688436e-06,-1.5762795e-05,0.0,,,-0.0001979835,-4.871579e-05,0.0044156285,0.007967708,0.009250626,0.03459971,-0.007098013,0.027012294,0.0009077766,0.0054155756,-0.004169816,-0.0045477455,0.0062021995,0.0069301054,0.065389596,0.22025435,0.14612861,0.36978036,0.1424511,0.25150713,0.22860959,0.37655285,0.064909935,0.09101428,0.09175743,0.15535066,0.07269506,0.07621525,0.07423818,0.073348865,0.0497135,0.098799996,0.08248069,0.17193635,0.121175624,0.1590085,0.098519884,0.10475584,0.042099606,0.020172011,0.057698764,0.08531748,0.19178912,0.24827504,0.11105517,0.1181805,-0.05880184,-0.10930075,-0.068376034,-0.05892675,-0.19392481,-0.26677665,-0.25455022,-0.3399735,-0.2656534,-0.30117184,-0.33433166,-0.27066186,-0.31623918,-0.25029087,-0.1976746,-0.20263739,-0.14191015,-0.12534091,0.0040744557,0.040836085,6.307372e-05,0.00037657903,12.919922,-15.791016,0.0,-153.60352,-353.14453,-314.38477,-545.5078,-488.08594,-0.011586959,-0.054287504,-191.0122,-197.20892,-0.24235623,-0.33617815,-1141342.2,-682486.8,3.8182125,3.5735364,156.13535,308.24988,-0.0013196915,-0.018858612,-0.12779395,-0.12937468,0.0048612477,0.046984244,3.2822216,3.7660458,-2.6392913,-2.3143048,3.8930402,3.6562011,1.0194671,2.5073977,-3.5611885,-2.2080297,0.49052984,1.74534,-3.6291566,-1.6308075,-6.3050437,-9.088565,1.2518635,1.5494297,2.5041146,2.0062761,-4.795903,-2.6078887,-1.6133955,-3.8184905,3.7381084,2.245467,2.2012267,3.3274074
280,,,,,-0.0054756505,-0.004209981,-8.150997e-06,-4.7578415e-06,-3.6175312e-05,-4.5023144e-06,-1.3795837e-05,-4.044485e-06,-0.00018454094,-0.00016846039,0.00388294,0.0065191137,0.005829218,0.022640008,0.011403834,0.045160256,0.0003570101,0.0017426867,-0.00097001775,-0.0003653316,0.0037783317,0.010044458,0.053380065,0.1683431,0.099001,0.2397302,0.1195039,0.18698075,0.20216747,0.2800045,0.015957171,0.01980425,0.046693556,0.057448983,0.044207655,0.061141707,0.03907094,0.04094093,0.013846958,0.07830667,0.067682676,0.149933,0.13173197,0.1664294,0.04087907,0.034332015,-0.009694397,-0.01785853,0.03841163,0.0805729,0.22940335,0.30727682,0.20731154,0.23504558,0.0012560248,-0.04534483,-0.020619756,-0.00897609,-0.13807054,-0.15337293,-0.15704238,-0.19554551,-0.1599932,-0.15852055,-0.20719664,-0.113293216,-0.18421409,-0.105159745,-0.10168053,-0.08801879,-0.07927112,-0.056078255,0.002947836,0.012823144,4.189193e-05,0.00037750741,-1.4355469,-7.1777344,0.0,-2.8710938,12.919922,-1.4355469,-2.8710938,-5.7421875,-0.0057436973,-0.063057944,-13.5399475,-4.445282,-0.07991228,0.00441916,-122695.336,-14809.614,2.4973056,-0.22554588,133.51492,7.9307127,-0.0010696886,-0.0077203824,-0.008812952,-0.004103759,0.004775177,-0.0017000095,1.2848196,1.4412315,-1.6714855,-1.7646892,4.299276,3.8337188,-0.49322549,-0.07345929,-2.3382828,-0.8290678,0.34788713,2.3668656,-2.3724923,0.68362486,-3.5050023,-3.3138099,2.3474376,3.2233157,3.327092,3.1582775,-4.2915864,-2.2105153,-0.7674127,-0.80099887,3.261392,4.3182626,1.1015399,2.8282456
281,,,,,-0.010560081,-0.003979566,-4.0748873e-06,-1.0009486e-05,6.134054e-06,-1.608252e-05,1.7924856e-05,-1.8801618e-05,-0.0001387042,-0.0001080374,0.001649676,0.0035332767,0.0020632327,0.0067711473,0.015309602,0.03605302,0.00020737266,-0.00026344508,0.00012597628,0.0013479467,0.002242662,0.015013811,0.029985959,0.07033846,0.030883253,0.049648345,0.08273046,0.098083116,0.1278415,0.116114795,-0.010619151,-0.01620841,0.013530451,-0.0118275285,0.008689421,0.05371902,0.0027320026,0.0066734254,-0.014629936,0.03595993,0.029517222,0.07811503,0.10145797,0.12858763,-0.012336016,-0.021706367,-0.041249037,-0.028119814,-0.0008979201,0.033554982,0.20660043,0.27623954,0.26318923,0.30521727,0.04196181,0.018426608,0.011769945,0.017259765,-0.05188843,-0.03458293,-0.06508099,-0.07046139,-0.06963019,-0.05884676,-0.100591436,-0.02513281,-0.09816265,-0.041880578,-0.0494949,-0.033474486,-0.04050101,-0.023330638,0.0019096859,-0.0056216074,-9.359093e-06,9.290876e-05,,,,,5.7421875,0.0,-4.3066406,0.0,0.0014563292,-0.040579565,-7.6502867,-0.8835098,-0.02050836,0.062471487,-45848.67,-133.22852,1.5908753,-0.9623009,103.49902,-80.400375,-0.0006796654,0.00033062472,-0.005948156,-0.0011327087,0.004248739,-0.023535473,0.7068113,0.75524217,-0.26597795,-0.27312946,3.7968674,3.774772,-2.2480557,-1.4799675,-1.4854282,-0.56649816,0.62403566,1.9677541,-1.2471583,0.820418,-0.67797506,1.2176588,1.1062803,2.8367002,1.9260919,2.082889,-2.3504062,-2.025486,1.3528405,1.5961306,2.3082306,4.0271387,-0.33519346,0.712587
282,,,,,-0.015653841,-0.0039606383,2.2705608e-06,-1.7815433e-05,2.9215895e-05,-1.12637845e-05,5.3659864e-05,-1.5036665e-05,-9.523988e-06,-3.8599555e-05,-0.00036728027,0.00033906513,-0.0064279498,-0.0204391,0.0068797767,0.008413672,0.0002239475,-0.0010021053,0.0013605446,0.0024817337,0.0023867204,0.017884787,0.006789076,-0.01743247,-0.026640195,-0.098487094,0.05042979,0.020992076,0.039735578,-0.041666687,-0.010549081,-0.021184647,0.0018321455,-0.0420856,-0.011074126,0.041348107,-0.008342445,-0.018347878,-0.026585322,-0.0119968,-0.021615475,-0.02003392,0.038526565,0.047373056,-0.05299164,-0.05857867,-0.044048596,-0.01774559,-0.04065162,-0.03724886,0.11977527,0.15429533,0.22836876,0.26346093,0.050089896,0.046343792,0.024370546,0.023780156,0.021160007,0.036860995,-0.007989007,0.0017156929,-0.020029986,-0.011464262,-0.037824027,0.00013304949,-0.051879894,-0.020691257,-0.025977958,-0.009974396,-0.018390726,-0.008492676,0.00024397764,-0.020238258,-6.404933e-05,-0.0003035081,,,,,4.3066406,-4.3066406,-7.1777344,0.0,-0.00026625767,-0.018667249,-4.9013762,-2.6791642,0.00900321,0.026749706,-17678.445,202.34648,1.3729441,1.011767,96.101776,109.64435,-6.942991e-05,0.0053756484,-0.0039980114,-0.0028938234,0.0019078819,-0.030211216,0.6702873,0.3925461,0.69230795,1.1958283,1.948129,2.644276,-2.5904171,-1.2940924,-0.9230658,-0.23102245,1.1153171,1.1070387,0.17946558,0.1859415,1.4571816,3.4322045,-0.9974564,0.6541523,0.12764683,0.30115405,-0.0065159798,-1.2101707,2.591106,2.5818589,1.3784764,2.3741877,-0.50669867,-0.8037241
283,,,,,-0.015430367,-0.0037746364,6.9463243e-07,-2.6705688e-05,-3.061605e-06,-4.913642e-06,2.4823514e-05,-9.06569e-06,4.525035e-05,2.5070577e-07,-0.0010251711,-0.0015101983,-0.01758032,-0.052097857,-0.010664481,-0.03067116,-3.7717447e-05,-0.0020457958,0.002494331,0.003162006,0.003318654,0.015705429,-0.009002378,-0.066214874,-0.058570415,-0.16421501,0.021194946,-0.038885105,-0.033945777,-0.15478119,-0.0044516386,-0.033506274,-0.0056072352,-0.06460185,-0.014506954,0.008991182,0.0010294139,-0.03523586,-0.020248199,-0.04800707,-0.054766793,-0.10460589,-0.03259804,-0.058446538,-0.090943456,-0.093953595,-0.04178972,-0.01939081,-0.060683973,-0.098061204,-0.007989931,-0.025043214,0.10035751,0.09823768,0.027450228,0.020728802,0.014379645,0.0066140173,0.043080974,0.03849438,0.015720319,0.029481258,-0.0051210104,0.00790442,-0.014477986,-0.004505032,-0.029565666,-0.015214736,-0.014457574,0.0006638974,-0.0050823865,0.0003975287,-0.0015490908,-0.027520949,-0.000117140866,-0.0007148177,-2.8710938,0.0,,,-7.1777344,-4.3066406,-7.1777344,-2.8710938,0.0002807796,0.008676691,-7.31973,-5.8525543,-0.006989622,-0.01677909,-11731.182,-1664.593,1.6748505,3.8838298,97.622055,352.60074,0.00041435854,0.0088286055,-0.006322938,-0.0057608127,-0.0012346326,-0.025328377,0.64208925,0.0018829346,1.5186406,2.8519533,0.04577923,0.80721456,-1.5145571,-0.23307085,0.6353407,1.2124695,2.0019422,0.57392883,0.46390304,0.38392162,0.607536,2.3689091,-2.415256,-2.3588738,0.81495744,-0.1552372,1.9069355,-0.17843017,1.7376308,3.3717213,-0.6359183,0.25365615,0.018199574,-0.9319971
284,,,,,-0.006412831,-0.002548516,-6.8086306e-06,-2.5632024e-05,-1.857121e-05,9.775018e-07,-5.2793726e-05,-4.1424055e-06,9.753523e-05,3.5242254e-05,-0.0011709525,-0.0023949095,-0.026160562,-0.07649133,-0.031033546,-0.0699466,-0.0007131949,-0.0042445925,0.0031494088,0.003099018,0.0023179739,0.007606864,-0.019359093,-0.0843121,-0.067900755,-0.171958,-0.012607026,-0.09006421,-0.0878012,-0.2158945,-0.012803924,-0.069171734,-0.02067163,-0.10193272,-0.011762232,-0.03385312,0.008010179,-0.04594496,-0.0031930686,-0.057092123,-0.04772827,-0.14201632,-0.08014328,-0.14506069,-0.121734336,-0.1323885,-0.059198022,-0.056484006,-0.05334882,-0.12377014,-0.12545994,-0.1968924,-0.07026391,-0.123796724,-0.012729895,-0.04072144,-0.014354134,-0.032632448,0.015524322,-0.008214665,0.021674693,0.033116598,-0.006810224,0.019912219,-0.00855546,-0.01251317,-0.016312834,-0.009754288,-0.005158299,0.0077538444,0.0034961805,0.0074666874,-0.0038554643,-0.039169304,-0.00012363578,-0.0008235307,-4.3066406,0.0,,,-20.097656,-2.8710938,,,0.0018748015,0.025793612,-5.3855605,-5.454184,-0.012042403,-0.024355555,17226.781,10702.503,0.7473545,3.5432084,22.057642,269.56982,0.0011326484,0.015109221,-0.005503699,-0.0058209063,-0.004512829,-0.038502038,0.09038601,-0.90988696,1.424317,3.3003592,-1.5692524,-1.4756005,-0.14175472,0.4821167,2.0293107,3.0660038,2.1367261,0.74357796,0.2637294,1.28619,-0.7056215,0.21652798,-2.6174636,-4.014987,2.0457053,0.72886723,1.877888,1.1147635,-0.8476211,2.7243133,-2.7663586,-1.8658623,0.7848915,-0.10244451
285,,,,,0.014920616,-0.00045176994,-5.045746e-06,-9.572104e-06,0.0001979324,3.9984902e-06,-3.2674536e-05,-1.6340514e-06,0.00010500693,7.044428e-05,-0.0011157457,-0.0025094834,-0.022350699,-0.07050003,-0.04235367,-0.09182976,-0.0013707334,-0.0066082655,0.0027336865,0.0026455023,-0.00030113608,-0.0021364628,-0.028230796,-0.10116799,-0.07039733,-0.17898615,-0.055747367,-0.14276865,-0.13304882,-0.25193396,-0.031727694,-0.11152444,-0.042599045,-0.13476324,-0.013808412,-0.06801512,0.00736773,-0.04119544,0.018510003,-0.038199514,-0.0037868856,-0.12877019,-0.08073541,-0.17665327,-0.12789504,-0.15617058,-0.07469149,-0.09327868,-0.019143546,-0.096274324,-0.18251947,-0.28659466,-0.1927951,-0.284882,-0.03868413,-0.082920864,-0.035512388,-0.06411995,-0.021909315,-0.05016727,0.026878517,0.03600803,-0.006455326,0.039859146,-0.007121229,-0.008580953,-0.004190865,0.0029689134,0.0055095134,0.016039152,0.011839567,0.016653538,-0.005163923,-0.04654375,-5.5680255e-05,-0.00045789342,-7.1777344,0.0,-7.1777344,1.4355469,-28.710938,11.484375,-2.8710938,87.56836,0.0075310813,0.032645356,3.2857423,21.552822,0.04263208,0.13925703,117452.79,123592.14,-1.4371217,-1.1032574,-99.962395,-167.7934,0.0013987648,0.020240339,-0.0016429037,0.013221756,-0.0059439847,-0.04795047,-0.8702782,-2.5408053,0.011111069,1.625639,-2.0781486,-2.812364,1.2929647,0.70141506,3.2451541,3.666088,2.7541065,1.655851,-0.40168905,2.5373082,-0.14287052,0.35927808,-2.289041,-4.290745,2.3316493,1.1933601,2.1587214,3.2574973,-1.1850612,3.4610565,-3.37098,-2.4832184,0.4780941,0.70179707
286,,,,,0.03964987,0.0013372098,8.8691695e-06,1.7742303e-05,0.00034403204,5.1353454e-06,-2.3126438e-05,4.312446e-08,5.1035113e-05,8.972889e-05,-0.002454849,-0.0032810464,0.00022876561,-0.006677708,-0.028810298,-0.07375436,-0.0011642142,-0.005616906,0.0013857393,0.0016754847,-0.0026046247,-0.009319375,-0.03635712,-0.11725421,-0.067550585,-0.18537477,-0.087982126,-0.17046332,-0.15502897,-0.24472037,-0.03699414,-0.117336296,-0.05241075,-0.12508388,-0.019934028,-0.07358664,0.016007518,-0.013849104,0.047040842,-0.00076925755,0.050251722,-0.0781602,-0.040743314,-0.14078173,-0.090436555,-0.13569584,-0.044015415,-0.068510965,0.04540833,-0.008654189,-0.16138023,-0.25765848,-0.19678673,-0.2907346,-0.0057241917,-0.045404095,-0.012048274,-0.04163649,-0.013153851,-0.029242193,0.052818485,0.06407754,0.008851713,0.075307414,0.0007628679,0.012343893,0.012056964,0.026008463,0.017850306,0.028280193,0.023034744,0.030604685,-0.0037043025,-0.013594627,0.00011837209,0.0008083313,-4.3066406,11.484375,1.4355469,20.097656,-10.048828,34.453125,8.613281,149.29688,0.010339691,0.04799345,24.406471,52.767853,0.15699236,0.3139964,218285.28,192671.33,-3.9020553,-6.514324,-219.75175,-613.1159,0.0013071897,0.015692193,0.014649823,0.039806016,-0.004994301,-0.036828868,-1.935797,-3.6468887,-1.9876995,-1.3004782,-1.0041935,-2.0761726,0.73188514,-1.1738529,2.3822846,1.1748817,1.9214325,0.5252658,-0.9547455,1.7686646,2.0130115,2.628327,-1.9386358,-2.697684,1.1833894,1.3421295,3.5561128,4.773904,0.6204277,3.3176045,-2.8935483,-2.1568644,-0.8823248,0.81681985
287,,,,,0.05562101,0.002053278,3.011021e-05,3.578503e-05,0.00031680154,7.6442944e-07,2.9618936e-05,-2.9392555e-07,8.173631e-06,0.0001373082,-0.0030831634,-0.004032648,0.041850667,0.10077796,0.018595695,-0.0024283945,0.00014646929,-0.0003168028,0.0001511719,0.00037792829,-0.0026595653,-0.012187642,-0.040809613,-0.1204489,-0.061969884,-0.17592922,-0.08395113,-0.1415908,-0.13096964,-0.17083903,0.001202172,-0.049495943,-0.029322714,-0.048099868,-0.008687794,-0.034621973,0.049549352,0.041839004,0.07645524,0.04076452,0.087152764,-0.00974304,0.020286579,-0.04636718,-0.00959295,-0.052186787,0.071489885,0.06595581,0.16639593,0.16739762,-0.07389393,-0.11775526,-0.08388565,-0.12983492,0.12327925,0.12476268,0.06890942,0.06234148,0.07864776,0.08665545,0.10849545,0.1376629,0.04192204,0.12654759,0.017511636,0.04511898,0.032443903,0.057052076,0.030789768,0.043510947,0.034700416,0.046353478,0.0056782323,0.0793366,0.00048814045,0.0035685624,11.484375,28.710938,20.097656,41.63086,20.097656,66.03516,24.404297,173.70117,0.015310658,0.06640513,46.79968,77.702614,0.22638464,0.38865426,230624.4,191227.86,-4.5958548,-8.828204,-230.64468,-704.9388,-0.00023650932,-0.0015923304,0.036208544,0.0647045,0.0009611213,0.020095775,-1.9351785,-3.2759347,-3.574475,-4.3003654,0.80183965,-0.1300253,-1.7479779,-4.3070154,-0.86559784,-3.4718964,-0.26086593,-2.1683655,-0.38183784,0.7708209,4.889988,5.0020027,-1.2644739,-0.6384918,-0.17264333,0.6713412,5.2085066,5.0673857,2.7649834,3.430177,-1.7033637,-1.0463073,-1.3878943,0.5119481
288,,,,,0.050840348,0.0018847712,3.85427e-05,3.4617497e-05,4.179986e-05,-2.7266742e-06,0.00013344262,-8.366461e-07,-3.5467103e-05,0.000119012344,-0.003041243,-0.0040261783,0.0832606,0.19935134,0.094987415,0.114105664,0.0022035008,0.0069765644,-0.0009700179,-0.0009952134,-0.0004103169,-0.009665522,-0.03474634,-0.09661267,-0.04845291,-0.13287202,-0.030428339,-0.034997445,-0.040957313,-0.011876339,0.09944163,0.11464979,0.0401106,0.100158036,0.0373443,0.05400899,0.10245441,0.1204737,0.101238474,0.07407254,0.099439174,0.055780865,0.0708504,0.07190641,0.07630546,0.06029448,0.2399222,0.28147778,0.35066077,0.43838567,0.057329,0.095147654,0.092902504,0.12748638,0.35628337,0.42911592,0.19492336,0.22919202,0.2399197,0.2794924,0.19684663,0.26396933,0.09137344,0.18496077,0.043229245,0.07781644,0.051707823,0.08311584,0.042172663,0.054884374,0.040213026,0.05638174,0.02259995,0.2044899,0.0007703982,0.005592416,33.01758,45.9375,41.63086,50.24414,34.453125,74.64844,41.63086,54.55078,0.017946133,0.06871422,50.32525,61.342438,0.13958733,0.22823557,92138.36,31056.693,-2.8810802,-6.266145,-137.31006,-461.75665,-0.0030438486,-0.025610257,0.046082467,0.060222052,0.012270157,0.10589157,-1.055702,-1.1096646,-3.5098965,-4.8294997,2.540525,2.3004465,-5.9067416,-7.900223,-4.698663,-7.598793,-2.7177527,-4.5417547,0.9249425,0.2994748,4.847456,5.6390247,-0.8709062,0.26619655,-0.23631187,1.6826336,5.18904,3.8514187,2.5143394,1.83272,-1.4327589,-0.3792295,-0.90210927,0.5711665
289,,,,,0.030396296,0.0015183211,3.0068413e-05,2.080169e-05,-0.00014391763,-4.409297e-06,4.575432e-05,-1.696996e-06,-5.368582e-05,5.0435687e-05,-0.00055603706,-0.0013956211,0.099708125,0.21957111,0.17240441,0.23101935,0.004009336,0.011462039,-0.0013227513,-0.0018644491,0.0009907201,-0.0049905702,-0.018245837,-0.050177313,-0.025284555,-0.06517895,0.066297285,0.12170348,0.10151975,0.19494958,0.23599288,0.3493585,0.16252932,0.2896986,0.11702802,0.16740748,0.15107617,0.1974316,0.106844805,0.09232792,0.08632782,0.10667095,0.086401455,0.16799632,0.124373555,0.13498926,0.3522002,0.4342978,0.5420316,0.71666175,0.22133751,0.34029397,0.23310848,0.33785948,0.5985774,0.72446936,0.3165717,0.38391268,0.38243276,0.44974524,0.286577,0.3939862,0.14231339,0.23188564,0.068033144,0.0962128,0.062772915,0.089673296,0.047149356,0.054526336,0.0335572,0.050790288,0.043779235,0.29197252,0.00079739076,0.005757096,53.115234,45.9375,53.115234,40.195312,28.710938,53.115234,37.32422,-84.697266,0.017153868,0.035226583,35.4362,21.26326,-0.08418293,-0.06652923,-97055.64,-132169.5,-0.24687509,-1.798888,-21.522432,-131.84958,-0.006284724,-0.042018093,0.041249838,0.03280134,0.027270203,0.18071096,0.45153466,1.072274,-2.1233537,-3.3156085,2.5649884,2.6338058,-8.654433,-9.187137,-7.634883,-8.22312,-4.0222945,-4.9127717,2.371593,1.0817177,2.4199314,2.4251673,-1.1746519,-0.33683902,0.08872987,3.4838333,2.9538796,1.8908703,-0.031616412,-1.4944692,-0.5753115,-0.48643345,1.1166188,1.6233654
290,,,,,0.011479728,0.0013100856,1.4365233e-05,5.9459167e-06,-0.00035669643,-3.5758712e-06,0.00010614915,-1.2934877e-06,-7.9648446e-05,-8.738669e-05,0.0028756605,0.002555405,0.08452441,0.16058974,0.2126827,0.28893837,0.004668046,0.0105628455,-0.0011715802,-0.0012345675,0.0012029574,0.00087042747,0.002819389,-0.0024993718,0.001450783,-0.0018301219,0.1675196,0.24992454,0.2383902,0.34851125,0.33917597,0.52005875,0.29318017,0.43006438,0.19224243,0.24964318,0.18545802,0.24859798,0.09603851,0.09786641,0.06239755,0.12972498,0.067771986,0.19834909,0.10964421,0.12591445,0.31737489,0.4055358,0.61800915,0.836648,0.3935619,0.56590044,0.2650912,0.3884738,0.69718254,0.82256526,0.3841423,0.451768,0.40534934,0.48802987,0.325741,0.4608695,0.16752961,0.24861017,0.07747322,0.097264096,0.06093694,0.07748312,0.041696824,0.041403536,0.018368596,0.032649405,0.05627157,0.27231616,0.00057661487,0.00383166,50.24414,28.710938,41.63086,20.097656,5.7421875,11.484375,20.097656,-109.10156,0.005939956,-0.03392615,10.648783,-6.178842,-0.25829193,-0.20418897,-176236.3,-143973.78,1.5245059,0.8602694,50.278145,24.20618,-0.008345677,-0.0414194,0.021555811,0.0065734833,0.037159882,0.18941502,1.4349215,1.6489627,-0.54157466,-0.8317482,1.5389885,1.9136508,-7.92223,-7.1845155,-6.532927,-4.777025,-2.025477,-2.1232061,2.5279057,2.5215251,-1.2443457,-1.5445073,-1.8949616,-1.6757793,1.3342465,4.5287986,1.1701772,0.93547726,-1.774271,-3.1981206,0.559821,0.086241566,2.8128083,3.0462627
