file,start,end,Loudness_sma3,alphaRatio_sma3,hammarbergIndex_sma3,slope0-500_sma3,slope500-1500_sma3,F0semitoneFrom27.5Hz_sma3nz,jitterLocal_sma3nz,shimmerLocaldB_sma3nz,HNRdBACF_sma3nz,logRelF0-H1-H2_sma3nz,logRelF0-H1-A3_sma3nz,F1frequency_sma3nz,F1bandwidth_sma3nz,F1amplitudeLogRelF0_sma3nz,F2frequency_sma3nz,F2amplitudeLogRelF0_sma3nz,F3frequency_sma3nz,F3amplitudeLogRelF0_sma3nz
sample_audio/wav/first_ten_Sample_HV_Clip.wav,0 days 00:00:00.360000,0 days 00:00:00.380000,0.12658353,-23.33744,34.19409,-0.033624414,0.0023102418,0.0,0.0,0.0,0.0,0.0,0.0,673.737,1606.2123,-201.0,1714.5582,-201.0,2931.4788,-201.0
sample_audio/wav/first_ten_Sample_HV_Clip.wav,0 days 00:00:00.370000,0 days 00:00:00.390000,0.12098118,-25.614424,35.812878,-0.047086854,0.00079226494,0.0,0.0,0.0,0.0,0.0,0.0,827.7585,1531.2426,-201.0,1925.7384,-201.0,2878.6394,-201.0
sample_audio/wav/first_ten_Sample_HV_Clip.wav,0 days 00:00:00.380000,0 days 00:00:00.400000,0.12387922,-27.894342,37.96786,-0.05386153,-0.0014770891,0.0,0.0,0.0,0.0,0.0,0.0,1052.305,1531.0521,-201.0,2076.5466,-201.0,2979.6125,-201.0
sample_audio/wav/first_ten_Sample_HV_Clip.wav,0 days 00:00:00.390000,0 days 00:00:00.410000,0.12614425,-25.729645,34.47011,-0.048618507,-0.0044491715,0.0,0.0,0.0,0.0,0.0,0.0,1036.8059,1559.6611,-201.0,2057.6758,-201.0,3013.419,-201.0
sample_audio/wav/first_ten_Sample_HV_Clip.wav,0 days 00:00:00.400000,0 days 00:00:00.420000,0.12570548,-21.523184,31.171791,-0.025363265,-0.0027605332,0.0,0.0,0.0,0.0,0.0,0.0,722.0391,1640.3755,-201.0,1687.4229,-201.0,2731.8953,-201.0
sample_audio/wav/first_ten_Sample_HV_Clip.wav,0 days 00:00:00.410000,0 days 00:00:00.430000,0.12477855,-19.899208,29.586472,-0.02652332,-0.00061742694,0.0,0.0,0.0,0.0,0.0,0.0,546.67474,1552.9296,-201.0,1557.4581,-201.0,2567.1533,-201.0
sample_audio/wav/first_ten_Sample_HV_Clip.wav,0 days 00:00:00.420000,0 days 00:00:00.440000,0.1256786,-19.424791,31.606897,-0.024624119,-0.0008063933,0.0,0.0,0.0,0.0,0.0,0.0,543.6137,1532.2583,-201.0,1548.1299,-201.0,2552.4846,-201.0
sample_audio/wav/first_ten_Sample_HV_Clip.wav,0 days 00:00:00.430000,0 days 00:00:00.450000,0.12960304,-23.67866,33.981537,-0.041083787,-0.0018056176,0.0,0.0,0.0,0.0,0.0,0.0,715.5323,1449.0128,-201.0,1730.5244,-201.0,2763.5725,-201.0
sample_audio/wav/first_ten_Sample_HV_Clip.wav,0 days 00:00:00.440000,0 days 00:00:00.460000,0.13263197,-21.704819,31.449816,-0.034524936,-0.004066115,0.0,0.0,0.0,0.0,0.0,0.0,839.0637,1591.6498,-201.0,1791.8922,-201.0,2860.7441,-201.0
sample_audio/wav/first_ten_Sample_HV_Clip.wav,0 days 00:00:00.450000,0 days 00:00:00.470000,0.14377724,-19.665781,27.248446,-0.018982729,-0.004358234,0.0,0.0,0.0,0.0,0.0,0.0,892.9471,1796.6841,-201.0,1822.4918,-201.0,2871.0027,-201.0
sample_audio/wav/first_ten_Sample_HV_Clip.wav,0 days 00:00:00.460000,0 days 00:00:00.480000,0.147147,-17.822756,26.879023,-0.019103862,-0.0065620965,0.0,0.0,0.0,0.0,0.0,0.0,887.55444,1766.3539,-201.0,1814.652,-201.0,2945.119,-201.0
sample_audio/wav/first_ten_Sample_HV_Clip.wav,0 days 00:00:00.470000,0 days 00:00:00.490000,0.1506756,-20.375708,29.058832,-0.03262941,-0.0025744974,0.0,0.0,0.0,0.0,0.0,0.0,748.78705,1693.4209,-201.0,1772.7072,-201.0,2875.051,-201.0
sample_audio/wav/first_ten_Sample_HV_Clip.wav,0 days 00:00:00.480000,0 days 00:00:00.500000,0.1499838,-21.725447,31.696991,-0.04600342,0.0035548124,0.0,0.0,0.0,0.0,0.0,0.0,720.77216,1384.2999,-201.0,1812.7108,-201.0,2854.6853,-201.0
sample_audio/wav/first_ten_Sample_HV_Clip.wav,0 days 00:00:00.490000,0 days 00:00:00.510000,0.15526985,-20.349102,30.84226,-0.033735234,0.006999253,0.0,0.0,0.0,0.0,0.0,0.0,698.0463,1628.7775,-201.0,1688.0673,-201.0,2738.4246,-201.0
sample_audio/wav/first_ten_Sample_HV_Clip.wav,0 days 00:00:00.500000,0 days 00:00:00.520000,0.15797001,-20.429213,32.872677,-0.03481185,0.0072338483,0.0,0.0,0.0,0.0,0.0,0.0,731.5867,1637.3617,-201.0,1643.3392,-201.0,2795.6292,-201.0
sample_audio/wav/first_ten_Sample_HV_Clip.wav,0 days 00:00:00.510000,0 days 00:00:00.530000,0.16603336,-20.131996,31.46048,-0.03630911,0.005505476,0.0,0.0,0.0,0.0,0.0,0.0,764.35333,1718.9585,-201.0,1628.3593,-201.0,2804.6545,-201.0
sample_audio/wav/first_ten_Sample_HV_Clip.wav,0 days 00:00:00.520000,0 days 00:00:00.540000,0.16949312,-18.997423,29.368675,-0.03779261,0.0068440177,0.0,0.0,0.0,0.0,0.0,0.0,617.9355,1496.5592,-201.0,1581.0917,-201.0,2699.9138,-201.0
sample_audio/wav/first_ten_Sample_HV_Clip.wav,0 days 00:00:00.530000,0 days 00:00:00.550000,0.17379183,-17.553679,26.61788,-0.03590445,0.0075282343,0.0,0.0,0.0,0.0,0.0,0.0,862.7417,1359.8322,-201.0,1706.3549,-201.0,2676.8157,-201.0
sample_audio/wav/first_ten_Sample_HV_Clip.wav,0 days 00:00:00.540000,0 days 00:00:00.560000,0.1736453,-15.552605,24.832857,-0.02538152,0.00611309,0.0,0.0,0.0,0.0,0.0,0.0,855.1775,1563.6313,-201.0,1648.5502,-201.0,2572.9949,-201.0
sample_audio/wav/first_ten_Sample_HV_Clip.wav,0 days 00:00:00.550000,0 days 00:00:00.570000,0.18130206,-14.983025,23.982271,-0.02584066,0.0039313342,0.0,0.0,0.0,0.0,0.0,0.0,1047.3058,1535.5092,-201.0,1838.3375,-201.0,2845.5847,-201.0
sample_audio/wav/first_ten_Sample_HV_Clip.wav,0 days 00:00:00.560000,0 days 00:00:00.580000,0.19023627,-12.013545,20.508772,-0.0249231,0.007165214,0.0,0.0,0.0,0.0,0.0,0.0,978.41406,1466.4059,-201.0,1876.8442,-201.0,2916.8606,-201.0
sample_audio/wav/first_ten_Sample_HV_Clip.wav,0 days 00:00:00.570000,0 days 00:00:00.590000,0.19188495,-12.379162,21.65969,-0.038567305,0.0152594065,0.0,0.0,0.0,0.0,0.0,0.0,996.3454,1105.6456,-201.0,1910.8275,-201.0,2991.9915,-201.0
sample_audio/wav/first_ten_Sample_HV_Clip.wav,0 days 00:00:00.580000,0 days 00:00:00.600000,0.19040532,-12.711789,22.418625,-0.04550984,0.019057678,0.0,0.0,0.0,0.0,0.0,0.0,1031.6659,1237.0969,-201.0,1834.4794,-201.0,2908.1172,-201.0
sample_audio/wav/first_ten_Sample_HV_Clip.wav,0 days 00:00:00.590000,0 days 00:00:00.610000,0.19124849,-11.884501,22.19332,-0.037650272,0.01605199,0.0,0.0,0.0,0.0,0.0,0.0,843.36426,1368.2887,-201.0,1603.1053,-201.0,2609.2366,-201.0
sample_audio/wav/first_ten_Sample_HV_Clip.wav,0 days 00:00:00.600000,0 days 00:00:00.620000,0.18722557,-11.067954,18.555841,-0.03592519,0.010491651,0.0,0.0,0.0,0.0,0.0,0.0,827.8667,1541.1249,-201.0,1582.4747,-201.0,2659.4006,-201.0
sample_audio/wav/first_ten_Sample_HV_Clip.wav,0 days 00:00:00.610000,0 days 00:00:00.630000,0.19231574,-11.715543,18.538757,-0.03404573,0.010164399,0.0,0.0,0.0,0.0,0.0,0.0,869.76044,1409.0898,-201.0,1720.8735,-201.0,2726.492,-201.0
sample_audio/wav/first_ten_Sample_HV_Clip.wav,0 days 00:00:00.620000,0 days 00:00:00.640000,0.18818885,-14.409818,22.272781,-0.04159439,0.013242555,0.0,0.0,0.0,0.0,0.0,0.0,1073.3193,1248.1803,-201.0,1941.7988,-201.0,3054.6985,-201.0
sample_audio/wav/first_ten_Sample_HV_Clip.wav,0 days 00:00:00.630000,0 days 00:00:00.650000,0.19561966,-15.218217,24.785162,-0.03984985,0.010617252,0.0,0.0,0.0,0.0,0.0,0.0,1139.0311,1222.5051,-201.0,1970.5387,-201.0,3082.3118,-201.0
sample_audio/wav/first_ten_Sample_HV_Clip.wav,0 days 00:00:00.640000,0 days 00:00:00.660000,0.19336468,-14.258527,22.42505,-0.033261165,0.010684021,0.0,0.0,0.0,0.0,0.0,0.0,1116.5787,1232.7441,-201.0,1937.3578,-201.0,3072.7312,-201.0
sample_audio/wav/first_ten_Sample_HV_Clip.wav,0 days 00:00:00.650000,0 days 00:00:00.670000,0.18986392,-14.009026,22.55604,-0.036117833,0.01309327,0.0,0.0,0.0,0.0,0.0,0.0,1134.0825,1307.5167,-201.0,1893.1478,-201.0,2966.873,-201.0
sample_audio/wav/first_ten_Sample_HV_Clip.wav,0 days 00:00:00.660000,0 days 00:00:00.680000,0.18227406,-15.662913,25.881556,-0.03864585,0.017775185,0.0,0.0,0.0,0.0,0.0,0.0,997.1513,1359.8148,-201.0,1813.1567,-201.0,2883.087,-201.0
sample_audio/wav/first_ten_Sample_HV_Clip.wav,0 days 00:00:00.670000,0 days 00:00:00.690000,0.17078607,-17.263615,30.114511,-0.047416974,0.020096827,0.0,0.0,0.0,0.0,0.0,0.0,734.111,1494.3507,-201.0,1565.735,-201.0,2648.5999,-201.0
sample_audio/wav/first_ten_Sample_HV_Clip.wav,0 days 00:00:00.680000,0 days 00:00:00.700000,0.16698171,-15.679666,26.230707,-0.033405267,0.014266044,0.0,0.0,0.0,0.0,0.0,0.0,706.7851,2053.7546,-201.0,1577.1558,-201.0,2343.3196,-201.0
sample_audio/wav/first_ten_Sample_HV_Clip.wav,0 days 00:00:00.690000,0 days 00:00:00.710000,0.1689616,-15.066377,24.940508,-0.025511565,0.012863479,0.0,0.0,0.0,0.0,0.0,0.0,726.99615,2123.11,-201.0,1614.6875,-201.0,2491.8713,-201.0
sample_audio/wav/first_ten_Sample_HV_Clip.wav,0 days 00:00:00.700000,0 days 00:00:00.720000,0.19998188,-14.225347,21.479185,-0.019511243,0.0038708958,0.0,0.0,0.0,0.0,0.0,0.0,758.7138,1998.5743,-136.80284,1638.5504,-146.5708,2469.7043,-141.40645
sample_audio/wav/first_ten_Sample_HV_Clip.wav,0 days 00:00:00.710000,0 days 00:00:00.730000,0.24373634,-15.6260605,22.580057,-0.0195146,-0.002068859,37.029144,0.0,0.0,6.7872524,11.040752,16.069794,695.31476,1452.5254,-75.96027,1663.2435,-89.75332,2754.3467,-82.89129
sample_audio/wav/first_ten_Sample_HV_Clip.wav,0 days 00:00:00.720000,0 days 00:00:00.740000,0.29024053,-15.515625,19.529337,-0.019747397,-0.00880909,37.008198,0.0,0.0,7.911261,11.382697,18.074942,768.7744,2010.0524,-20.726645,1605.7437,-34.045017,2452.8416,-25.247187
sample_audio/wav/first_ten_Sample_HV_Clip.wav,0 days 00:00:00.730000,0 days 00:00:00.750000,0.3167421,-17.501318,21.045517,-0.010754428,-0.016251015,36.95486,0.05782608,3.4329805,9.566712,12.096824,21.949648,850.0676,1974.9596,-23.942703,1803.1827,-31.062105,2617.796,-28.045507
sample_audio/wav/first_ten_Sample_HV_Clip.wav,0 days 00:00:00.740000,0 days 00:00:00.760000,0.33009854,-20.286592,23.490278,-0.008829935,-0.021871446,36.913002,0.04844607,2.467498,9.873895,12.37037,25.437323,778.6382,2013.5527,-23.428598,1815.3248,-30.56012,2616.5737,-30.74553
sample_audio/wav/first_ten_Sample_HV_Clip.wav,0 days 00:00:00.750000,0 days 00:00:00.770000,0.33941236,-22.879333,26.29386,0.0023796812,-0.026875958,36.880306,0.04969086,0.7844398,9.192939,11.156227,29.46936,674.30096,1347.6257,-15.934563,1917.1177,-27.230555,2790.0159,-34.247696
sample_audio/wav/first_ten_Sample_HV_Clip.wav,0 days 00:00:00.760000,0 days 00:00:00.780000,0.34157205,-23.490128,26.74209,0.0034311004,-0.025861144,36.836933,0.034371793,0.5481828,7.3354034,7.9529376,28.681183,695.0462,1319.7334,-12.244777,1899.6753,-23.896988,2807.5505,-32.973022
sample_audio/wav/first_ten_Sample_HV_Clip.wav,0 days 00:00:00.770000,0 days 00:00:00.790000,0.33457068,-24.238874,27.409409,0.0077271773,-0.023158753,36.74915,0.038285267,0.44231185,5.3301253,3.2488525,29.114046,633.124,1276.4808,-7.72331,1811.082,-22.184525,2763.5784,-32.940144
sample_audio/wav/first_ten_Sample_HV_Clip.wav,0 days 00:00:00.780000,0 days 00:00:00.800000,0.40383732,-21.447786,24.734583,0.0054187328,-0.02789157,36.404625,0.029155642,0.5941058,4.3686085,-2.5195858,16.631466,532.9077,1252.4097,-5.943737,1738.0743,-15.626353,2403.1018,-21.486048
sample_audio/wav/first_ten_Sample_HV_Clip.wav,0 days 00:00:00.790000,0 days 00:00:00.810000,0.5619003,-16.813482,19.774874,0.005788425,-0.032806516,36.06464,0.021027328,1.08879,5.3229117,-6.2805,7.028303,439.62735,1269.341,-5.3592772,1599.1519,-10.622277,2156.3037,-12.38758
sample_audio/wav/first_ten_Sample_HV_Clip.wav,0 days 00:00:00.800000,0 days 00:00:00.820000,0.74995685,-10.926532,13.981366,0.0020395091,-0.038186945,35.75706,0.016220918,1.6184767,6.658047,-7.610401,-5.119881,466.0748,1207.4097,-4.989434,1607.5817,-1.2881798,2061.7356,0.13044755
sample_audio/wav/first_ten_Sample_HV_Clip.wav,0 days 00:00:00.810000,0 days 00:00:00.830000,0.8892594,-7.433803,12.846516,0.0036955897,-0.028622443,35.68362,0.01569336,1.5942245,7.340006,-5.8334575,-6.087749,473.7059,1125.0892,-2.1432962,1577.4183,2.7899523,2202.8772,3.944453
sample_audio/wav/first_ten_Sample_HV_Clip.wav,0 days 00:00:00.820000,0 days 00:00:00.840000,0.93716025,-5.371948,13.99536,0.014319616,-0.021321094,35.624847,0.013436659,1.2721801,7.7172832,-3.246439,-7.106047,472.12256,1136.9923,1.3183511,1649.1826,8.688525,2181.7498,8.424399
sample_audio/wav/first_ten_Sample_HV_Clip.wav,0 days 00:00:00.830000,0 days 00:00:00.850000,0.9235146,-3.7125418,15.510574,0.0057112337,-0.009809308,35.587276,0.004708014,0.9806742,8.10072,-0.4699138,-2.537215,476.29846,1135.9052,2.703241,1615.2601,10.536625,2284.4514,5.2404556
sample_audio/wav/first_ten_Sample_HV_Clip.wav,0 days 00:00:00.840000,0 days 00:00:00.860000,0.8683934,-1.7330881,15.980771,-0.0010839365,-0.003557055,35.57153,0.0031584927,1.2849236,8.3555975,1.3749479,4.1104846,474.37952,1078.5782,1.8448149,1564.8129,8.759181,2353.6523,-2.2656698
