file,start,end,F0final_sma,voicingFinalUnclipped_sma,jitterLocal_sma,jitterDDP_sma,shimmerLocal_sma,logHNR_sma,audspec_lengthL1norm_sma,audspecRasta_lengthL1norm_sma,pcm_RMSenergy_sma,pcm_zcr_sma,audSpec_Rfilt_sma[0],audSpec_Rfilt_sma[1],audSpec_Rfilt_sma[2],audSpec_Rfilt_sma[3],audSpec_Rfilt_sma[4],audSpec_Rfilt_sma[5],audSpec_Rfilt_sma[6],audSpec_Rfilt_sma[7],audSpec_Rfilt_sma[8],audSpec_Rfilt_sma[9],audSpec_Rfilt_sma[10],audSpec_Rfilt_sma[11],audSpec_Rfilt_sma[12],audSpec_Rfilt_sma[13],audSpec_Rfilt_sma[14],audSpec_Rfilt_sma[15],audSpec_Rfilt_sma[16],audSpec_Rfilt_sma[17],audSpec_Rfilt_sma[18],audSpec_Rfilt_sma[19],audSpec_Rfilt_sma[20],audSpec_Rfilt_sma[21],audSpec_Rfilt_sma[22],audSpec_Rfilt_sma[23],audSpec_Rfilt_sma[24],audSpec_Rfilt_sma[25],pcm_fftMag_fband250-650_sma,pcm_fftMag_fband1000-4000_sma,pcm_fftMag_spectralRollOff25.0_sma,pcm_fftMag_spectralRollOff50.0_sma,pcm_fftMag_spectralRollOff75.0_sma,pcm_fftMag_spectralRollOff90.0_sma,pcm_fftMag_spectralFlux_sma,pcm_fftMag_spectralCentroid_sma,pcm_fftMag_spectralEntropy_sma,pcm_fftMag_spectralVariance_sma,pcm_fftMag_spectralSkewness_sma,pcm_fftMag_spectralKurtosis_sma,pcm_fftMag_spectralSlope_sma,pcm_fftMag_psySharpness_sma,pcm_fftMag_spectralHarmonicity_sma,mfcc_sma[1],mfcc_sma[2],mfcc_sma[3],mfcc_sma[4],mfcc_sma[5],mfcc_sma[6],mfcc_sma[7],mfcc_sma[8],mfcc_sma[9],mfcc_sma[10],mfcc_sma[11],mfcc_sma[12],mfcc_sma[13],mfcc_sma[14]
sample_audio/wav/first_ten_Sample_HV_Clip.wav,0 days 00:00:00.100000,0 days 00:00:00.160000,60.840733,0.74985224,0.0,0.0,0.0,3.8900769,0.23324656,0.92198724,0.009184538,0.010456034,0.105245054,0.22537081,0.37562236,0.5361344,0.67170733,0.76951,0.9598747,0.784782,0.7975977,0.7494001,0.9007967,0.9811917,1.0716276,1.1984493,1.1717176,1.1345178,1.2977315,1.3596913,1.2664024,1.2958212,1.5033193,1.2679254,1.0826536,0.9115898,0.8897984,0.6631894,0.0018763511,0.00013693584,43.066406,57.421875,157.91016,344.53125,0.08959589,171.18518,2.3309476,469787.28,20.515793,539.8357,-0.0036886118,0.16093966,0.0007947297,29.073977,16.569735,7.5253835,10.055368,-4.265033,-6.1421623,10.768291,26.44858,11.488954,-7.4142437,-0.05789415,6.2811036,0.016734442,0.6188052
sample_audio/wav/first_ten_Sample_HV_Clip.wav,0 days 00:00:00.110000,0 days 00:00:00.170000,59.561794,0.7427215,0.0,0.0,0.092228755,7.8061256,0.22995973,0.92603785,0.010221761,0.008692366,0.12378035,0.2415527,0.41264954,0.5649254,0.68930775,0.81233937,1.0175314,0.85292166,0.74362516,0.8245414,0.87897366,0.9472982,0.98203033,1.1557736,1.140107,1.1870614,1.338349,1.3598169,1.2590818,1.2400137,1.4829702,1.2478837,1.105415,0.91377753,0.88043594,0.6748228,0.0020483716,0.00012902137,71.77734,86.13281,143.55469,287.10938,0.105870396,169.80199,2.309473,397905.4,21.878952,594.388,-0.0038728265,0.1640877,0.0021998412,29.502527,17.185501,9.764583,13.764816,-0.76881963,-2.8093731,9.574433,18.305744,6.222893,-5.645537,2.2211518,6.5520816,-1.8666,0.34930015
sample_audio/wav/first_ten_Sample_HV_Clip.wav,0 days 00:00:00.120000,0 days 00:00:00.180000,57.82811,0.74916285,0.0,0.0,0.2193266,7.957625,0.2234631,0.919725,0.011031116,0.007936508,0.14465106,0.2837688,0.44844723,0.5710804,0.67630583,0.78506225,0.9587398,0.8642289,0.71085906,0.8718955,0.86648947,0.9082489,0.94837993,1.136978,1.1490976,1.238984,1.3574948,1.3400744,1.2437288,1.1920342,1.4299446,1.2417349,1.1236105,0.9083793,0.84269744,0.66993505,0.0016246695,0.00013049408,71.77734,100.48828,129.19922,186.6211,0.12831835,145.02193,2.2713797,283449.25,25.65535,789.16705,-0.004690208,0.14196208,0.0020772284,29.395468,17.458221,14.286143,20.04902,2.6877315,-1.3862338,12.983299,16.928976,3.4127357,-8.883915,1.3128182,8.925672,0.023783118,1.2344712
sample_audio/wav/first_ten_Sample_HV_Clip.wav,0 days 00:00:00.130000,0 days 00:00:00.190000,53.09758,0.7674331,0.18055648,0.0,0.34642443,6.570082,0.22891562,0.91274387,0.013147365,0.006802721,0.16385071,0.34348416,0.48101676,0.58504516,0.663743,0.7122255,0.8320299,0.8250596,0.7394487,0.87509775,0.8919425,0.8802095,0.9507427,1.1069895,1.1784183,1.2948574,1.3740854,1.3403792,1.2419001,1.1822848,1.3800229,1.2360972,1.1080222,0.8898061,0.80096245,0.65361947,0.0023577993,0.00011476196,86.13281,100.48828,129.19922,172.26562,0.14236496,143.8704,2.1878967,242560.08,33.352703,1536.9062,-0.007422997,0.14291264,0.0022510937,30.760675,18.698587,16.527712,18.990778,4.357198,1.4811301,8.671903,13.701042,0.9775303,-6.1040683,3.3615105,7.67464,1.5503869,1.2704387
sample_audio/wav/first_ten_Sample_HV_Clip.wav,0 days 00:00:00.140000,0 days 00:00:00.200000,63.54575,0.75758106,0.0,0.18055648,0.50997686,5.9368057,0.24664383,0.91971666,0.015531608,0.009196271,0.18511206,0.3977213,0.49693418,0.61147696,0.66250473,0.6603281,0.74719864,0.7615307,0.8033724,0.9060902,0.9690299,0.86323935,0.9642115,1.0543623,1.2088925,1.3672277,1.4061841,1.3709345,1.2535459,1.2259341,1.3732935,1.2567953,1.0901808,0.87125283,0.7808803,0.62439924,0.0023665756,0.00018183852,71.77734,86.13281,129.19922,143.55469,0.122656316,115.81475,1.9617392,118362.37,43.72279,2465.027,-0.012505571,0.11653843,0.00072788197,31.484566,19.118698,16.819502,17.401014,8.8159,4.011029,11.7833185,13.261228,6.0108733,0.37229124,5.991837,8.029599,2.1522882,-0.58631927
sample_audio/wav/first_ten_Sample_HV_Clip.wav,0 days 00:00:00.150000,0 days 00:00:00.210000,73.64722,0.7477674,0.2858279,0.0,0.44562182,7.5803375,0.31197238,0.98283863,0.02070515,0.011337869,0.21593471,0.4579668,0.5189225,0.64801127,0.71230704,0.66444176,0.8060145,0.77587414,0.9060416,1.0616597,1.1374851,0.9040291,1.012964,1.0132318,1.2401401,1.4395323,1.4947414,1.5039033,1.3617792,1.3936414,1.4938513,1.351626,1.1250323,0.88742834,0.80527693,0.6219675,0.004034387,0.000490521,86.13281,100.48828,129.19922,143.55469,0.13279474,122.473,2.0071318,70758.74,44.94427,2655.011,-0.018448075,0.12541126,0.011704992,31.77625,18.885233,14.684856,12.373051,15.350446,10.520538,7.4764333,12.423106,5.1509604,2.3873134,6.4154477,5.9340596,-1.0690737,-0.99931794
sample_audio/wav/first_ten_Sample_HV_Clip.wav,0 days 00:00:00.160000,0 days 00:00:00.220000,83.12852,0.7368911,0.19979633,0.50110465,0.3812668,8.660919,0.4153715,1.1587454,0.02786327,0.013731419,0.2541626,0.51872545,0.54969794,0.6800669,0.78338057,0.71300983,0.9542125,0.9162383,1.1315964,1.5440239,1.4985819,1.0955528,1.1339842,1.0508695,1.3624201,1.5826054,1.7787476,1.8310541,1.6819841,1.7933351,1.8448321,1.5982103,1.2757891,0.98212796,0.8830945,0.689079,0.0036676081,0.0025330908,86.13281,100.48828,129.19922,143.55469,0.18618782,123.84145,1.9668366,71895.76,35.857605,1941.2382,-0.035980705,0.1250638,0.012737616,28.626131,12.948644,13.075931,11.248408,25.06846,19.173582,8.318085,11.254594,2.8280265,3.6199799,6.104366,8.500575,-1.2321669,-0.55753535
sample_audio/wav/first_ten_Sample_HV_Clip.wav,0 days 00:00:00.170000,0 days 00:00:00.230000,81.16516,0.74378014,0.03668781,0.34352908,0.20498514,0.0,0.47651386,1.4286013,0.033705626,0.014109348,0.29343697,0.5828454,0.5747285,0.6785943,0.8101414,0.7677984,1.1722316,1.1946282,1.4593927,2.2865283,2.070746,1.4243484,1.3672224,1.2633432,1.6511799,1.7941667,2.2746947,2.2851024,2.1896782,2.3325922,2.2884007,1.9584836,1.5097688,1.1240667,0.975564,0.8139468,0.0034510894,0.0034071228,86.13281,100.48828,129.19922,143.55469,0.19505017,125.45449,1.9477154,65348.56,31.747358,1734.729,-0.05067904,0.12646876,0.013422585,28.497023,7.959023,11.906177,12.41006,27.530746,24.117348,13.113078,18.138693,3.605655,1.8035692,4.4837337,5.748364,-8.4702,0.65881914
sample_audio/wav/first_ten_Sample_HV_Clip.wav,0 days 00:00:00.180000,0 days 00:00:00.240000,84.65629,0.7509174,0.05225584,0.18446231,0.31358108,8.659332,0.43913293,1.6387515,0.03186415,0.014487277,0.3181856,0.60474634,0.568059,0.63974756,0.78137916,0.81722856,1.3707362,1.5147239,1.6863095,2.8039608,2.5386746,1.7083093,1.5889045,1.5479102,1.9554373,1.969986,2.737446,2.6115315,2.5313635,2.675648,2.5534248,2.1955035,1.6856952,1.2457741,1.0239874,0.93286306,0.001838396,0.0031476729,71.77734,71.77734,114.84375,129.19922,0.26718378,105.89335,1.68002,54914.105,36.844543,2211.9294,-0.05162367,0.10521623,0.0026285658,28.808264,7.853443,9.844692,15.3708315,21.87863,22.28257,21.643263,21.929443,11.11813,4.749335,2.8107579,7.2062244,-5.867169,0.5962325
sample_audio/wav/first_ten_Sample_HV_Clip.wav,0 days 00:00:00.190000,0 days 00:00:00.250000,89.76788,0.7591947,0.067823865,0.025395537,0.42217705,5.698787,0.33568943,1.6261755,0.023681512,0.014613253,0.31240448,0.56534857,0.52297986,0.5731371,0.7029229,0.8369189,1.4321436,1.6437616,1.5948005,2.6909444,2.5695627,1.7045722,1.642765,1.6956673,2.03917,1.9643182,2.8011043,2.5359185,2.4120204,2.5420897,2.4320755,2.1752992,1.6806742,1.2762247,0.9940443,0.9396963,0.0015754513,0.0011159641,71.77734,71.77734,114.84375,143.55469,0.2242558,106.07896,1.8263556,75479.35,40.147087,2328.8823,-0.032254033,0.10601014,0.0014102431,29.691368,13.746539,10.6139765,16.330158,14.955184,12.796735,23.188223,22.600212,13.646751,2.6996343,0.6705234,2.5283263,-7.6109023,-0.45967516
sample_audio/wav/first_ten_Sample_HV_Clip.wav,0 days 00:00:00.200000,0 days 00:00:00.260000,92.22762,0.759154,0.08906501,0.027628118,0.4463764,4.5794787,0.26768157,1.4062573,0.016775345,0.014739229,0.27442494,0.4821117,0.47092104,0.51947075,0.64584523,0.8294785,1.3180151,1.5213075,1.2300318,1.9954004,2.1209488,1.4478712,1.4921817,1.5908543,1.7947755,1.7459263,2.4161165,2.1507084,1.9277056,2.0736976,2.0487773,1.9240866,1.5204502,1.2359065,0.92834467,0.85733205,0.0015570096,0.00020392575,71.77734,86.13281,114.84375,143.55469,0.23468733,116.32016,1.8087678,136480.14,35.946808,1723.8652,-0.013788722,0.11542803,0.0006477626,27.695745,18.97339,12.060781,16.770765,10.311606,4.7158093,16.401237,20.93228,16.993258,0.52730936,-2.3311315,4.315216,0.6122443,-0.4023179
sample_audio/wav/first_ten_Sample_HV_Clip.wav,0 days 00:00:00.210000,0 days 00:00:00.270000,89.68274,0.7446421,0.06751741,0.055449028,0.35880065,3.497155,0.24131139,1.1490079,0.013200148,0.014739229,0.21961437,0.38711038,0.42039207,0.48192355,0.6171412,0.7864115,1.0538393,1.1922601,0.873359,1.2979091,1.5464274,1.1548811,1.2791009,1.3267698,1.4335445,1.5050025,1.9086013,1.725596,1.4854513,1.6441034,1.7096316,1.6558151,1.3469458,1.1818694,0.8862009,0.75430256,0.0012471849,0.00016999565,71.77734,86.13281,114.84375,143.55469,0.17164278,128.29004,1.8641886,252675.58,27.043127,909.0007,-0.006625785,0.12391368,0.00036464227,25.143494,18.400126,13.601964,17.795835,9.18462,1.2728597,10.666169,18.755194,15.153018,2.3955317,3.8127728,4.5689487,2.1032712,-1.3746899
sample_audio/wav/first_ten_Sample_HV_Clip.wav,0 days 00:00:00.220000,0 days 00:00:00.280000,78.33756,0.72113436,0.11076527,0.11294299,0.24646257,7.38405,0.2380501,0.9904693,0.012145579,0.014487277,0.16994812,0.3109013,0.3894011,0.48204327,0.62251014,0.7536176,0.84420633,0.90385705,0.685843,0.89896077,1.1551574,1.0102438,1.1090038,1.0895057,1.1961318,1.365585,1.5783486,1.4691292,1.3211641,1.4592582,1.5279964,1.4740037,1.2337756,1.134831,0.8753888,0.6913908,0.0018520133,0.00014972962,57.421875,71.77734,114.84375,186.6211,0.11821919,132.07161,1.8444821,297092.66,23.836512,682.759,-0.004856294,0.12579657,0.00075984583,25.492401,18.49749,12.602187,13.184425,3.3469372,-0.17244156,7.816644,16.12407,14.674718,4.330851,4.372563,2.4046967,5.9030194,2.8862162
